,"V1","V2","V3","V4","V5"
1,1,-0.600395407527685,0.113786117173731,0.130531036760658,-0.279920614790171
2,1,-0.477540649473667,0.131916464306414,0.718754081055522,0.421536240261048
3,1,-0.156964757479727,0.663306213449687,-0.480472446419299,0.641358911059797
4,1,-0.294320625253022,0.90684129903093,0.858305151574314,-0.343432440422475
5,1,0.704790578689426,-0.546045497525483,-0.0308882077224553,0.186388324946165
6,1,-0.254405303858221,-0.52620519278571,0.0617874963209033,-0.0819410751573741
7,1,-0.826517970301211,0.0158475851640105,0.473667457234114,0.59927701158449
8,1,-0.944593348074704,0.289746875409037,-0.524396278429776,0.617091387975961
9,1,0.726360390428454,0.295198919717222,-0.631277549546212,0.447298708371818
10,1,-0.471258632838726,-0.253246852196753,-0.977398735936731,-0.0375419002957642
11,1,0.532505388837308,-0.668519136030227,-0.480149910319597,0.216660880018026
12,1,-0.331772597972304,0.560018265154213,0.191587537061423,-0.508840579539537
13,1,0.265454984270036,0.782516485545784,-0.680093808099627,0.27942726528272
14,1,0.887483831495047,0.253452121745795,-0.846129416488111,0.434846795164049
15,1,-0.409447417128831,0.434278835076839,0.922638703603297,0.260233357548714
16,1,0.828367229085416,0.926824080757797,0.534518159460276,-0.721357721835375
17,1,0.386266815941781,-0.173230777960271,0.988892036490142,-0.517178770620376
18,1,-0.997137184720486,0.253237189725041,-0.654140689410269,0.200467917602509
19,1,0.556776010431349,0.353432713076472,0.922956733964384,0.0470287459902465
20,1,0.901747689116746,0.890053975395858,-0.48988186288625,0.30842459294945
21,1,-0.607186537235975,-0.208805953618139,0.912430588621646,0.99954392015934
22,1,0.325023570563644,-0.198450319003314,0.296324478928,0.93254330707714
23,1,-0.231683285906911,0.173233103938401,-0.732169492635876,-0.385041916742921
24,1,0.739953717216849,-0.0531267798505723,0.0539834718219936,-0.433738321531564
25,1,0.782881769351661,0.447801312897354,-0.847090918105096,0.296040049754083
26,1,0.00866634817793965,-0.241437491960824,0.639424169901758,-0.36615061480552
27,1,-0.929483035113662,0.984454343561083,-0.134080189280212,-0.513828715309501
28,1,0.13250151462853,-0.345309405587614,-0.508067514747381,-0.134842293336987
29,1,0.306940534152091,0.665977616794407,0.282152405939996,0.0528482156805694
30,1,0.716698068659753,0.240854628384113,0.387497144285589,0.168739224784076
31,1,-0.564244319684803,0.354620731435716,-0.562168079894036,0.992641446180642
32,1,0.506271080579609,0.231607071124017,0.636500656139106,-0.00880460068583488
33,1,-0.609731352888048,-0.815920839551836,-0.709564813878387,-0.411589394323528
34,1,-0.543231697753072,-0.249203317333013,0.207831794396043,0.298138195183128
35,1,-0.364640573505312,0.0933004301041365,-0.529291097540408,0.779306566808373
36,1,0.701034463010728,0.129514109808952,-0.116769304033369,-0.530530238524079
37,1,-0.310423588380218,-0.71562348306179,0.904499017167836,-0.45883964560926
38,1,0.80426373006776,-0.514881581999362,0.635370699223131,-0.661855129525065
39,1,-0.09035819536075,-0.918656781315804,-0.175820894073695,0.831298692617565
40,1,0.667076846584678,-0.834031951148063,-0.9043955123052,-0.709734566509724
41,1,-0.210297306999564,-0.444542247336358,0.858320037368685,-0.220729421358556
42,1,-0.516405166126788,0.360878167673945,-0.378987038508058,0.871789121534675
43,1,-0.739181841723621,-0.507006437517703,-0.463556892704219,0.41411676350981
44,1,-0.302771410439163,0.112612972967327,-0.577834080904722,0.119987700134516
45,1,-0.422923010773957,-0.260897467378527,-0.35993878217414,-0.253068593330681
46,1,0.181083584669977,-0.665242637973279,-0.96380919078365,-0.606850951910019
47,1,-0.414356944616884,0.850420465692878,-0.685211995616555,-0.785954801831394
48,1,0.134104744531214,0.40132593549788,0.169428312685341,-0.251125841401517
49,1,-0.387554528191686,-0.230278676841408,0.44364573340863,-0.528254598844796
50,1,0.0317387012764812,-0.216671289410442,-0.231753796804696,-0.584439252037555
51,1,-0.747840552590787,-0.333336831536144,-0.33093055896461,0.281280406750739
52,1,-0.399309531319886,0.974658179562539,0.851280971430242,0.307721906807274
53,1,-0.0367020550183952,-0.085269212257117,0.717734452337027,0.549590766895562
54,1,0.619699451141059,0.932562588714063,0.372349741403013,0.303113298490644
55,1,-0.639125893823802,-0.718409145250916,-0.899272327776998,0.190599221736193
56,1,0.147055134177208,-0.163535515312105,0.956608342938125,0.122251333203167
57,1,0.937869837973267,0.522658543195575,0.185730919707566,-0.721890690736473
58,1,0.223067062906921,0.434577850624919,-0.120294755324721,-0.159461518749595
59,1,-0.00782248936593533,-0.316221809480339,-0.0958983143791556,0.439838533289731
60,1,0.870915725827217,-0.374397791456431,-0.452345268335193,0.200170286465436
61,1,-0.0753668006509542,-0.951353217475116,0.192330515943468,-0.073551150970161
62,1,-0.736822366248816,-0.794422287028283,0.516389790922403,-0.71251732762903
63,1,-0.464702523779124,0.726819844916463,-0.192765945103019,0.984297017101198
64,1,0.945704584941268,-0.409895145799965,0.0101056187413633,0.127274180296808
