,"V1","V2","V3","V4","V5"
1,1,-0.486069939564914,0.514101449400187,-0.803284021094441,-0.860535115934908
2,1,0.127894246950746,-0.0842246389947832,0.316538317129016,-0.35586872510612
3,1,-0.458209507167339,0.0223224880173802,0.640105729456991,-0.453768826555461
4,1,0.867588203866035,-0.388773853890598,-0.154108571819961,-0.744897155091166
5,1,-0.732964308932424,-0.898535280488431,-0.962877967394888,0.203248714562505
6,1,-0.596568507142365,0.162251819390804,0.756945979315788,-0.149612997658551
7,1,0.919437359087169,0.917519909795374,0.743448519613594,0.655972403474152
8,1,0.105982868466526,0.164699412416667,-0.250986513216048,0.112061019986868
9,1,-0.624765654560179,-0.273112379014492,-0.745042505208403,-0.69063647184521
10,1,-0.551182045601308,0.00415382999926805,0.341921644285321,0.542777773924172
11,1,-0.827222821302712,-0.29156731441617,0.609846994746476,-0.839262235444039
12,1,0.233689320273697,-0.505583258345723,0.238902783021331,0.56642847834155
13,1,0.561663649976254,0.738152245525271,-0.0580414938740432,-0.880861630663276
14,1,0.952289165463299,-0.827733598649502,0.548383949324489,-0.477504473179579
15,1,-0.416680748574436,0.876693195663393,0.642877697944641,0.785986921750009
16,1,0.449940921738744,0.386654634959996,-0.817916618194431,-0.986535177566111
17,1,-0.400295859668404,0.374712265562266,0.551762236282229,0.619657813571393
18,1,0.649501682724804,-0.319585402030498,-0.459769794717431,0.277605241164565
19,1,0.234348431695253,-0.9485595934093,0.728608053643256,0.123194091487676
20,1,0.950066570192575,-0.135248374659568,0.116582633461803,0.210376258008182
21,1,-0.867868246044964,-0.159045118372887,0.57886064471677,-0.90034417109564
22,1,-0.805653177201748,0.160306044388562,0.545072706416249,0.554342214483768
23,1,-0.519362699706107,0.528402082622051,0.524581417441368,-0.421375983394682
24,1,0.166071687825024,0.510572716128081,0.477299526333809,0.353602906223387
25,1,0.118576054926962,-0.0192979802377522,-0.914748623035848,0.453187705017626
26,1,0.778934199362993,0.218832721468061,-0.0135826030746102,-0.304655557963997
27,1,0.0351032516919076,-0.506267420947552,-0.826980442740023,0.552298195660114
28,1,0.0837147212587297,0.623400685377419,0.98142646998167,0.966888851020485
29,1,-0.117610593792051,0.277292354032397,0.360705328639597,0.103126869536936
30,1,0.728129948955029,-0.433651777915657,-0.106698274612427,-0.527688898146152
