,"V1","V2","V3"
1,1,0.599941027350724,-0.364439345430583
2,1,0.557618647813797,0.762056154198945
3,1,-0.881450603716075,-0.152235384099185
4,1,0.143696201499552,-0.0919472314417362
5,1,0.134834251366556,-0.887686152476817
6,1,0.456337388604879,0.612124321050942
7,1,0.738797218538821,0.989853851497173
8,1,0.0420895763672888,0.107963102869689
9,1,0.917798007838428,0.623612740077078
10,1,0.051132985856384,-0.997138428967446
11,1,-0.767692894209176,0.949238057248294
12,1,-0.560802223160863,-0.263116191606969
13,1,0.0944529832340777,0.380662268493325
14,1,0.182179222814739,-0.322488363366574
15,1,0.307931840885431,-0.303293723147362
16,1,0.124094679020345,-0.936576683074236
17,1,-0.227021746337414,-0.769685958977789
18,1,0.615497982129455,0.563730797264725
19,1,-0.411090342327952,0.633980233687907
20,1,0.514869185164571,0.014777451287955
21,1,-0.0595995574258268,-0.0538268005475402
22,1,-0.00357479834929109,0.0845979196019471
23,1,-0.170425808057189,-0.421986158471555
24,1,-0.0812651291489601,0.390331351663917
25,1,-0.401167139876634,-0.523762152530253
26,1,0.612542500719428,-0.179079206194729
27,1,-0.916380933485925,-0.579041857738048
28,1,-0.141303160693496,0.0886265644803643
29,1,0.0465432116761804,0.890764930285513
30,1,-0.930081454571337,0.52554833330214
31,1,-0.796968870330602,0.935655552428216
32,1,-0.238670204766095,-0.751914786174893
33,1,0.226437654811889,0.996945715043694
34,1,0.212725683115423,0.67067847866565
35,1,0.964174170978367,0.196240429300815
36,1,0.448100301902741,-0.0664703715592623
37,1,-0.735150114633143,0.208221185021102
38,1,0.849607902113348,0.806469960138202
39,1,0.236089638900012,0.962910148315132
40,1,-0.331595322117209,-0.694600914604962
41,1,-0.53945708880201,-0.371229824610054
42,1,0.247395877260715,0.0737044871784747
43,1,-0.982377265114337,-0.695783516392112
44,1,0.529561419505626,-0.0568148363381624
45,1,-0.540550634264946,-0.733932793606073
46,1,-0.573531012516469,-0.127414844930172
47,1,0.971306781750172,0.0383303230628371
48,1,-0.641926267184317,0.835123848635703
49,1,0.617533808108419,0.0342978504486382
50,1,0.809399769641459,0.381409988738596
51,1,0.0647345865145326,0.833691284060478
52,1,0.255925834178925,0.23560819029808
53,1,0.348299254197627,-0.660998327191919
54,1,0.298607202246785,-0.546200688462704
55,1,0.600858835037798,0.447328890673816
56,1,0.0800867294892669,0.609509352594614
57,1,0.0981328589841723,0.906527963466942
58,1,0.568676415365189,-0.0142199345864356
59,1,-0.0167157836258411,-0.28679362218827
60,1,0.225286522880197,-0.717078659683466
61,1,-0.742356061935425,0.0934613365679979
62,1,0.651624935213476,0.749359728768468
63,1,0.714069611858577,0.806909136474133
64,1,-0.00226876931264997,-0.21109559899196
65,1,-0.477240214589983,0.355949444230646
66,1,-0.725213686004281,-0.445851030759513
67,1,-0.272523602936417,-0.645919388625771
68,1,0.410280324984342,0.695693866349757
69,1,-0.818188887089491,0.849297272507101
70,1,-0.804565100930631,-0.441686932463199
71,1,-0.995958924293518,-0.629164084792137
72,1,-0.505195062607527,0.5961461099796
73,1,-0.755389456637204,0.678909801412374
74,1,-0.249098608735949,0.48731852369383
75,1,-0.0799345248378813,0.713634375948459
76,1,0.682665215339512,0.715760090388358
77,1,0.254393834155053,0.346730168908834
78,1,-0.0977641432546079,-0.290017650462687
79,1,0.121832186356187,-0.815958499908447
80,1,-0.487801814917475,0.622992531396449
81,1,-0.414582890458405,-0.289141366258264
82,1,0.00698900641873479,0.569806006737053
83,1,-0.891228276770562,0.661756650544703
84,1,-0.369933095294982,0.0372841618955135
85,1,-0.577409989666194,0.0371769880875945
86,1,-0.593855381477624,-0.171477386262268
87,1,0.293092058040202,-0.0477129905484617
88,1,-0.214267029426992,-0.69059558166191
89,1,-0.947174991946667,-0.912196278572083
90,1,-0.643696314189583,-0.19079767446965
91,1,0.416705784387887,-0.438087892252952
92,1,0.351331022568047,-0.73001005128026
93,1,0.0904046222567558,0.319352908059955
94,1,-0.182254443876445,-0.179856352508068
95,1,-0.801738048437983,0.894981968682259
96,1,-0.529687174595892,-0.303663354832679
97,1,0.141140386462212,-0.51843610778451
98,1,-0.629084672778845,-0.271200606133789
99,1,0.0207591010257602,-0.540442238561809
100,1,-0.400294322986156,-0.240697127766907
