,"V1","V2","V3","V4","V5"
1,1,0.863703236915171,-0.0571041610091925,0.0312027651816607,0.39846007572487
2,1,-0.403546085115522,-0.203975059557706,-0.436624112073332,-0.717248844914138
3,1,-0.0615723989903927,-0.610455466900021,-0.998522051144391,0.0860619484446943
4,1,-0.495650534052402,0.499529057182372,-0.392182131297886,0.404690228868276
5,1,-0.490931559819728,-0.428827112540603,0.201312102377415,0.636557842604816
6,1,0.130740227177739,0.407509492244571,-0.48513403814286,-0.439433497842401
7,1,-0.518212608061731,0.725425683427602,-0.690999689046293,0.336833668407053
8,1,-0.669256357941777,-0.107133117038757,-0.343094534240663,0.277008527424186
9,1,0.346856690011919,-0.778989851474762,0.760892321355641,-0.629525588825345
10,1,-0.0643158815801144,0.853319813963026,0.665344541892409,0.316655159927905
11,1,0.894846690818667,-0.396071832161397,0.562221332453191,0.483999537769705
12,1,0.110470495186746,0.925946766510606,0.433739560190588,0.929978541564196
13,1,-0.844551189336926,-0.457738833501935,-0.0848823329433799,0.811484294012189
14,1,0.656287057325244,0.337818784173578,0.432268446777016,0.156856235582381
15,1,0.218147172126919,0.197941369842738,-0.0576475895941257,0.422348834108561
16,1,0.596550135407597,0.200124248862267,-0.151646266225725,0.294023544993252
17,1,0.220726965460926,0.272750766016543,0.773820769041777,0.126167198643088
18,1,-0.518889661878347,0.808537877164781,-0.496674610767514,0.0275035602971911
19,1,0.287685954943299,-0.597353185061365,0.531585483346134,-0.637717572972178
20,1,0.498026608955115,-0.193594441749156,0.318371829111129,-0.563982238527387
21,1,0.586373034399003,-0.885401905979961,0.651254752650857,-0.167553699575365
22,1,0.736587036866695,0.522825077176094,0.0718231135979295,-0.734490742441267
23,1,-0.712789512239397,0.670452381949872,0.995446289423853,0.870393150020391
24,1,0.611179235391319,-0.871341926511377,-0.352146029938012,0.108712815213948
25,1,-0.783636305481195,-0.0940809021703899,0.845468847081065,0.24507694458589
26,1,0.848077161237597,-0.177272942382842,-0.257149980403483,0.600105735007674
27,1,0.367265219800174,0.556068259757012,0.797322760801762,-0.651643252465874
28,1,-0.13095823302865,-0.434760650154203,-0.527999703772366,0.159467754885554
29,1,-0.0764183518476784,-0.429691803641617,0.658746578730643,0.203291066922247
30,1,0.869293302763253,0.95759898936376,0.73782020341605,-0.61314983619377
31,1,0.480072010774165,-0.834294202271849,-0.28203842183575,-0.562741171568632
32,1,0.00898884469643235,-0.944684597663581,0.386874593328685,0.574652101378888
33,1,0.194806955754757,0.588776235934347,0.0545715843327343,-0.18303953204304
34,1,-0.39648477640003,0.553397574927658,0.0210951305925846,0.313143260776997
35,1,0.398815643973649,0.835867944173515,-0.525711508467793,-0.389065050054342
36,1,0.208459652028978,0.754110975190997,-0.388287926092744,0.420430672820657
37,1,-0.649020718410611,0.652029087301344,-0.924202150199562,-0.405524603556842
38,1,0.254612839780748,0.473046001512557,-0.597836869768798,0.851355988066643
39,1,-0.220159291755408,-0.304544636514038,0.666466627735645,-0.999291507992893
40,1,-0.354215920437127,0.217439720407128,-0.473789485171437,-0.0474256449379027
41,1,0.863674035761505,-0.245981559623033,0.993051089346409,0.0693982839584351
42,1,-0.30133452033624,-0.863432767800987,-0.592719566542655,-0.731593574397266
43,1,0.475922335404903,0.464677284006029,0.0529868924058974,-0.741633203811944
44,1,0.516050439327955,-0.0510375709272921,0.805636369157583,-0.89476221986115
45,1,0.00332293659448624,-0.925901963375509,-0.659425579477102,-0.591716713737696
46,1,-0.05184535542503,-0.00446471152827144,-0.131569331046194,0.300020578783005
47,1,-0.534899537917227,0.530025954823941,0.235455963294953,0.708121547009796
48,1,-0.0721537186764181,0.110317511484027,0.0359401875175536,0.382311298046261
49,1,-0.0513489004224539,-0.470821495167911,-0.885288278572261,-0.474432975053787
50,1,0.0233702259138227,0.142701576929539,0.0550187728367746,0.661422580480576
51,1,-0.0476666162721813,-0.171496422030032,0.974747815635055,-0.733660313300788
52,1,-0.919831131119281,-0.608808829914778,-0.307776149827987,-0.164112089201808
53,1,-0.459082134068012,-0.381497342605144,0.642206426244229,-0.498593706637621
54,1,0.52518511377275,0.30749589484185,0.555459246505052,0.246642882935703
55,1,-0.964939496014267,0.273827903904021,0.832496819552034,-0.502945045940578
56,1,0.668855675496161,-0.673765541054308,0.0483929207548499,0.911908839363605
57,1,-0.33947089035064,0.955511982552707,0.275892978999764,-0.51495464798063
58,1,-0.120411393698305,0.95879800291732,-0.784439036622643,0.986662284005433
59,1,0.616752253845334,0.967776066623628,0.366073509678245,-0.574425000697374
60,1,-0.328013319987804,-0.0993339405395091,-0.54219004092738,-0.834379028063267
61,1,0.0412167301401496,-0.0325574330054224,0.826106686610729,0.880062802229077
62,1,0.662719174288213,0.452232867944986,0.158999264705926,-0.602005367632955
63,1,-0.384090286679566,-0.63200373435393,-0.909616473130882,-0.206721016671509
64,1,-0.35233665863052,0.519951106980443,-0.442418039776385,0.470159226097167
65,1,-0.507424983661622,-0.0610544378869236,0.385094641707838,0.186944194603711
66,1,-0.0983597752638161,-0.704079147428274,-0.284342030528933,-0.513622668106109
67,1,-0.0850554374046624,0.305184964090586,0.959569427650422,-0.790562917478383
68,1,0.297763164155185,0.79742408497259,-0.0799072538502514,-0.195008069742471
69,1,-0.313280928414315,-0.335839938838035,0.405186875257641,0.830969878472388
70,1,-0.403384792618454,-0.630346874706447,0.569550561718643,-0.0249515306204557
71,1,-0.137912163045257,0.960557591635734,-0.00780950812622905,0.683817939367145
72,1,0.545234407298267,0.582939506042749,0.812813858035952,0.545394382439554
73,1,-0.435492762830108,0.882595845498145,0.281589602585882,-0.703683061990887
74,1,-0.628670512698591,0.385602653026581,-0.513969927094877,0.294279714114964
75,1,0.574380556121469,0.667090848553926,0.0549394488334656,0.449338955804706
76,1,0.689211468212306,-0.445688436739147,0.573883066419512,0.266094563994557
77,1,0.70866158278659,-0.00738490140065551,-0.554011976346374,0.472711665090173
78,1,-0.839367830660194,0.563248578459024,-0.975470403209329,0.612924855202436
79,1,-0.935343458782881,0.226802026387304,-0.326110345311463,-0.550238407682627
80,1,-0.355708663351834,-0.0240584500133991,-0.689824313856661,0.942497272510082
81,1,-0.751924562267959,0.363959944806993,-0.568352689966559,0.922016915865242
