,"V1","V2","V3"
1,1,-0.112394164782017,0.831811648793519
2,1,0.839596054051071,0.611823678947985
3,1,-0.888924705795944,-0.801803538575768
4,1,0.199834339786321,-0.0149004245176911
5,1,0.491456618532538,-0.596670652739704
6,1,-0.31185352569446,0.282540170475841
7,1,0.142208927776664,-0.899210585746914
8,1,0.0359986051917076,0.427822932600975
9,1,-0.880956983659416,-0.00918395491316915
10,1,0.353496247436851,-0.561259868554771
11,1,0.0452899169176817,-0.049699324183166
12,1,-0.434006892610341,-0.937996454071254
13,1,-0.857224769424647,0.52407374791801
14,1,-0.994206249713898,-0.465879015624523
15,1,0.413121728226542,-0.454965664539486
16,1,-0.125753567088395,0.903621199540794
17,1,0.285030548926443,-0.564949239604175
18,1,-0.121540334541351,-0.676505105569959
19,1,0.480031195096672,0.123139602132142
20,1,-0.41402181610465,-0.627592536620796
21,1,-0.660543611738831,-0.462935186456889
22,1,0.854286016896367,-0.416307750158012
23,1,-0.436990146059543,0.0366093185730278
24,1,-0.264021719805896,-0.296583537943661
25,1,0.0626336713321507,0.093199644703418
26,1,0.354133894201368,-0.367234405130148
27,1,0.976046638097614,-0.515885488595814
28,1,-0.000664913561195135,-0.973609223496169
29,1,-0.513701553922147,-0.828911376185715
30,1,0.554334099404514,0.306097906082869
31,1,0.723790431395173,0.45909799542278
32,1,-0.599374420009553,-0.458942833822221
33,1,0.989353904034942,0.853257708251476
34,1,0.211092032957822,-0.328517209738493
35,1,-0.225803847424686,0.402721171267331
36,1,-0.557913658209145,-0.409129434730858
37,1,0.887223224621266,0.174327666405588
38,1,-0.562081778887659,0.615620695985854
39,1,-0.685378954280168,0.895034053828567
40,1,-0.698102221824229,-0.173193265683949
41,1,0.158362518064678,0.867547776084393
42,1,-0.303122689016163,0.438832160551101
43,1,0.638595888856798,0.0480227363295853
44,1,0.14042700547725,-0.260920185595751
45,1,0.997227044776082,-0.788312333170325
46,1,-0.318753115832806,-0.383897284511477
47,1,0.206944880541414,-0.296134886331856
48,1,-0.189778894651681,0.915424812119454
49,1,0.668133448809385,0.472333175130188
50,1,0.99674579128623,0.540542254690081
51,1,0.0815982543863356,0.14809274720028
52,1,-0.395238702185452,-0.0702581671066582
53,1,-0.333804553840309,0.249210478272289
54,1,0.903187226504087,-0.596242194529623
55,1,0.27541530225426,-0.500939743593335
