"","V1","V2","V3","V4","V5"
"1",1,0.751120545435697,0.784521902911365,-1,-1
"2",1,-0.141881808638573,0.544844291172922,1,1
"3",1,-0.0895280744880438,-0.151438016444445,-1,1
"4",1,-0.61182676255703,0.49062011577189,-1,1
"5",1,0.183826361782849,0.168384727090597,1,1
"6",1,-0.403014801908284,0.907752130180597,1,1
"7",1,0.474319235421717,0.932158570736647,-1,1
"8",1,-0.127561532892287,-0.341218193527311,1,-1
"9",1,-0.184637479949743,0.449990027584136,1,1
"10",1,0.430125927552581,0.124214195180684,1,1
"11",1,-0.754217026289552,0.143400063272566,-1,-1
"12",1,-0.285105335060507,0.43711551418528,1,-1
"13",1,-0.801864680368453,-0.920525712426752,1,1
"14",1,0.677553962916136,-0.418156133964658,-1,-1
"15",1,-0.455129683483392,0.448451765812933,-1,-1
"16",1,-0.291037279646844,-0.655135808512568,-1,-1
"17",1,0.682902308180928,0.917739101219922,-1,-1
"18",1,0.235491284169257,0.0960384150967002,-1,-1
"19",1,-0.393720869440585,0.458199054002762,1,-1
"20",1,0.2243881826289,0.207277806010097,-1,1
"21",1,-0.636334735434502,-0.0312402336858213,-1,-1
"22",1,-0.550129857379943,0.604250979609787,-1,1
"23",1,-0.132733195554465,0.990751530509442,-1,-1
"24",1,0.990756025537848,-0.847778665367514,1,1
"25",1,-0.530165284406394,-0.236563702579588,-1,-1
"26",1,0.891160649713129,-0.128897323273122,1,-1
"27",1,-0.895195039920509,-0.332038787659258,1,-1
"28",1,0.888598972465843,0.366226066835225,-1,-1
"29",1,-0.488085284363478,-0.384372473228723,-1,1
"30",1,0.806661161594093,0.145895552821457,1,1
"31",1,0.842495778109878,-0.794010661542416,1,-1
"32",1,0.448025887832046,0.148582302033901,-1,1
"33",1,0.272295863367617,-0.26998648699373,1,1
"34",1,-0.580613277386874,-0.414911163039505,-1,1
"35",1,-0.86988656129688,0.900238370057195,1,1
"36",1,0.285726744215935,-0.461185400839895,-1,-1
"37",1,-0.311593857593834,-0.553198563866317,-1,-1
"38",1,0.235925144981593,-0.463675297331065,1,1
"39",1,-0.994963766541332,-0.543849783949554,1,-1
"40",1,0.178627178538591,-0.182681303936988,-1,-1
