"","V1","V2","V3","V4","V5"
"1",1,0.129165104590356,0.779825922567397,1,1
"2",1,-0.291478557977825,-0.567822403740138,-1,1
"3",1,0.931002367287874,-0.311688479501754,-1,-1
"4",1,0.206063811667264,0.391306343488395,1,1
"5",1,0.384994074702263,0.409625753760338,-1,-1
"6",1,-0.476142356172204,-0.639672795776278,1,1
"7",1,0.817113262135535,-0.809240222908556,-1,1
"8",1,0.527818819973618,0.936948195565492,-1,1
"9",1,0.958101699594408,-0.613411074969918,1,1
"10",1,0.799802520312369,0.435234653763473,-1,-1
"11",1,-0.621162838302553,0.393267599865794,-1,1
"12",1,0.534235210623592,-0.531645257491618,-1,1
"13",1,-0.707467049360275,-0.57930353237316,-1,1
"14",1,-0.0759715652093291,-0.995837988331914,-1,1
"15",1,-0.452213836368173,0.107443764340132,-1,1
"16",1,-0.533459752332419,0.636713427957147,1,1
"17",1,-0.934325393754989,-0.700072795618325,-1,-1
"18",1,0.207145002204925,0.995293220039457,1,1
"19",1,-0.106149013154209,0.883723317179829,-1,1
"20",1,-0.442253578454256,0.938446842133999,1,1
