"","V1","V2","V3","V4","V5"
"1",1,0.163611975032836,0.314454791601747,1,1
"2",1,-0.393342356197536,0.354858040809631,-1,1
"3",1,0.0551776434294879,-0.641223006881773,1,1
"4",1,-0.874315506778657,-0.307874285615981,1,1
"5",1,0.566343237180263,-0.171051825862378,1,1
"6",1,0.522607184015214,-0.0538686392828822,-1,-1
"7",1,-0.792088376823813,0.628858994692564,-1,-1
"8",1,-0.738129392266273,-0.598568606656045,1,1
"9",1,0.654436773620546,0.459372217301279,1,1
"10",1,-0.324382139835507,-0.780185366049409,-1,1
"11",1,-0.683950963895768,0.83107126550749,1,-1
"12",1,-0.30735790822655,-0.605046833399683,1,-1
"13",1,-0.728670317213982,0.124352557118982,1,1
"14",1,-0.251615216955543,-0.861498290672898,-1,-1
"15",1,-0.766407103277743,0.110004961956292,-1,1
"16",1,-0.022255583666265,-0.0340461167506874,-1,-1
"17",1,-0.925797113683075,0.132917684968561,1,1
"18",1,-0.950710819568485,-0.602385154925287,1,1
"19",1,0.345957283396274,-0.571419611573219,-1,1
"20",1,-0.486685854382813,-0.388496578671038,-1,1
"21",1,-0.584534580819309,-0.586536267772317,1,1
"22",1,-0.0876544271595776,0.744913887698203,-1,1
"23",1,-0.219096637796611,-0.517115703783929,-1,-1
"24",1,0.0964606939814985,0.162272700108588,-1,1
"25",1,-0.565569607075304,-0.25560853164643,1,-1
"26",1,0.911673254799098,-0.4673459418118,-1,-1
"27",1,0.429976979736239,-0.739492621272802,-1,1
"28",1,-0.473025243263692,-0.651087852194905,-1,-1
"29",1,-0.41505563724786,0.628937895409763,1,1
"30",1,-0.330065048765391,0.355462527368218,1,1
"31",1,0.794105156790465,0.869206691160798,1,-1
"32",1,0.899856932926923,0.126083651557565,1,-1
"33",1,0.757828081492335,-0.278166783973575,-1,-1
"34",1,0.860510555095971,0.158743116538972,-1,-1
"35",1,0.97816088469699,-0.932035301811993,1,1
"36",1,-0.0464055822230875,0.799175683874637,1,1
"37",1,-0.611980986315757,-0.584257995244116,-1,-1
"38",1,-0.918440876994282,0.450274331029505,-1,-1
"39",1,-0.872914023697376,-0.804909733589739,1,-1
"40",1,-0.0301879420876503,0.482393079437315,1,1
