"","V1","V2","V3","V4"
"1",1,-0.0877695833332837,0.203329721465707,1
"2",1,0.758925718721002,0.27690937789157,1
"3",1,0.237077962607145,-0.226904440205544,1
"4",1,-0.953304276335984,-0.946199593134224,-1
"5",1,-0.664965968579054,0.202731334604323,-1
"6",1,0.227260401938111,0.524908957071602,1
"7",1,0.606545457150787,-0.0313194417394698,-1
"8",1,-0.505923075135797,0.354283922351897,-1
"9",1,0.786998355295509,-0.272584781516343,-1
"10",1,0.434782838448882,0.840783229563385,-1
"11",1,0.306471984367818,-0.413875293917954,-1
"12",1,0.432478333823383,0.0485433051362634,1
"13",1,0.0563526004552841,-0.994112031068653,-1
"14",1,-0.836729732807726,0.740242034196854,-1
"15",1,0.706470066215843,-0.0143190808594227,-1
"16",1,-0.965495869051665,-0.537107021547854,1
"17",1,0.111399445217103,0.111387594137341,1
"18",1,-0.311146558262408,0.988726883195341,-1
"19",1,0.810182380955666,-0.0453251446597278,1
"20",1,-0.209945904091001,-0.924704934470356,-1
"21",1,-0.492598393931985,-0.974986912682652,-1
"22",1,0.606780314818025,0.756794486194849,-1
"23",1,-0.343140150420368,-0.309619538486004,-1
"24",1,0.861403396353126,-0.190845414064825,1
"25",1,0.0563500435091555,0.279231915716082,1
"26",1,-0.467859548982233,-0.144598516169935,1
"27",1,-0.200898160692304,0.869044729974121,-1
"28",1,0.512806563172489,-0.0788254379294813,1
"29",1,-0.108084444887936,0.300420674029738,1
"30",1,-0.239888728130609,-0.0844003423117101,1
"31",1,-0.667131104040891,0.229202241171151,1
"32",1,0.6171262874268,-0.51363487681374,1
"33",1,-0.264125330373645,-0.216742311604321,-1
"34",1,0.0644876253791153,0.162308190949261,-1
"35",1,0.343298431485891,-0.113974439911544,1
"36",1,-0.793136942666024,0.73389692697674,1
"37",1,0.943836837075651,-0.484413489699364,-1
"38",1,-0.776599466335028,0.143395053222775,-1
"39",1,0.586980659049004,-0.500831969082355,1
"40",1,0.587090454529971,0.376203515101224,-1
