"","V1","V2","V3","V4"
"1",1,0.292343923822045,-0.885967869311571,-1
"2",1,0.500346288550645,-0.452123815659434,1
"3",1,0.319483153056353,-0.159266790840775,-1
"4",1,-0.335131452884525,0.530531503260136,-1
"5",1,-0.781090004835278,-0.132442337926477,-1
"6",1,0.141487373970449,-0.538901966996491,1
"7",1,0.0591541989706457,0.47413684008643,-1
"8",1,0.751254767179489,-0.88724985672161,-1
"9",1,0.272163668647408,-0.561349284369498,1
"10",1,-0.163573767058551,-0.877074723597616,1
"11",1,0.156620884779841,0.197906689718366,-1
"12",1,-0.34294354962185,0.180202947929502,-1
"13",1,-0.0535184182226658,-0.320056643337011,-1
"14",1,0.17166571971029,-0.251285378355533,-1
"15",1,0.459478200413287,-0.960607400164008,1
"16",1,-0.727473460137844,0.764700463972986,1
"17",1,0.374224105849862,-0.308879771735519,1
"18",1,0.102986703626812,-0.959278522059321,-1
"19",1,0.632222091779113,-0.16277875425294,1
"20",1,-0.131987721193582,-0.58389925584197,1
