"","V1","V2","V3","V4","V5"
"1",1,-0.145966711454093,-0.355928685516119,-1,-1
"2",1,-0.456133644562215,0.663632838055491,-1,1
"3",1,0.442413544747978,0.290294305421412,-1,-1
"4",1,-0.923550030216575,0.672356723807752,-1,1
"5",1,-0.342521664686501,-0.302063754294068,-1,-1
"6",1,0.206538965459913,0.627954812720418,-1,1
"7",1,-0.167246789205819,-0.0950954458676279,-1,1
"8",1,0.372412820812315,-0.149529207963496,-1,1
"9",1,-0.806644692085683,0.675034983083606,-1,-1
"10",1,0.0413239658810198,-0.554815509356558,1,1
"11",1,0.731017902027816,0.599168639164418,1,1
"12",1,0.966372773982584,0.452487861271948,-1,-1
"13",1,-0.856981171295047,-0.388461599126458,1,1
"14",1,-0.641871146857738,0.785512356087565,1,-1
"15",1,-0.466500600334257,0.307983882259578,1,-1
"16",1,0.913777315989137,0.565057136118412,-1,-1
"17",1,-0.104072895366699,-0.0422587683424354,-1,-1
"18",1,-0.986850256565958,0.0822255364619195,-1,1
"19",1,0.559479870833457,0.88085551885888,1,-1
"20",1,0.118990906514227,-0.515222005080432,1,-1
"21",1,0.361917420756072,0.582740703132004,1,1
"22",1,0.120380931068212,-0.029173023533076,1,1
"23",1,-0.729890056885779,-0.508333197794855,1,1
"24",1,-0.497103302273899,-0.302441563457251,1,-1
"25",1,-0.440373207442462,-0.214143733028322,-1,-1
"26",1,-0.56997195025906,0.681345918215811,-1,-1
"27",1,-0.285419469233602,-0.399638222064823,1,-1
"28",1,0.662945581134409,-0.854721732903272,1,-1
"29",1,0.388750600162894,0.065931395161897,1,1
"30",1,0.288555793464184,0.502131456509233,-1,1
