"","V1","V2","V3"
"1",1,0.83337101014331,0.0550180678255856
"2",1,0.468432868365198,-0.317424314562231
"3",1,-0.0680084619671106,0.537535354495049
"4",1,0.838430902920663,-0.938764069695026
"5",1,0.873318874277174,-0.20011433493346
"6",1,0.738147786818445,-0.0111211561597884
"7",1,0.0806491998955607,0.8089584200643
"8",1,-0.0584550709463656,0.551707978826016
"9",1,-0.506086268927902,0.404370245989412
"10",1,-0.769169957842678,0.310231576673687
"11",1,-0.576399812940508,0.887080654501915
"12",1,-0.316005871165544,-0.87812836188823
"13",1,0.193214968778193,-0.37153842812404
"14",1,-0.15175862563774,0.425692967604846
"15",1,-0.332577504683286,-0.0666717644780874
"16",1,0.584888515993953,-0.621826690621674
"17",1,-0.899477335624397,-0.430378137622029
"18",1,-0.632583640981466,0.74356155982241
"19",1,0.548010596074164,-0.474121494218707
"20",1,0.385093308519572,0.526888144668192
"21",1,0.637279520276934,-0.376472196541727
"22",1,0.202854034956545,0.391523405443877
"23",1,0.192797074094415,0.191846454050392
"24",1,0.848119321744889,-0.122747828252614
"25",1,-0.0217047980986536,0.156318693421781
"26",1,-0.0390313295647502,-0.383899862878025
"27",1,-0.30700984923169,0.988184925168753
"28",1,-0.112249428872019,-0.763870711904019
"29",1,0.319093180354685,0.569634462241083
"30",1,-0.546983770560473,0.740349818021059
"31",1,-0.0684904539957643,0.56959154130891
"32",1,-0.572491404600441,0.296868855133653
"33",1,-0.384838617406785,0.202474624384195
"34",1,-0.88106312090531,0.907764740753919
"35",1,0.561075152363628,-0.849225835874677
"36",1,-0.636817578691989,0.526171442121267
"37",1,-0.991280202753842,0.904231309425086
"38",1,0.62058326555416,0.871406896039844
"39",1,0.913007175549865,0.480541934259236
"40",1,-0.32769440440461,0.560587216634303
"41",1,0.246878768317401,-0.230033333878964
"42",1,-0.879306128248572,-0.210475771687925
"43",1,0.271314540412277,-0.048174052964896
"44",1,-0.114125402178615,0.805501187685877
"45",1,0.948544678743929,0.0261668944731355
"46",1,-0.906974106095731,-0.0934362295083702
"47",1,0.694113919977099,-0.349032876547426
"48",1,0.387711702845991,-0.195488618221134
"49",1,0.0747744138352573,-0.239032401237637
"50",1,-0.326851717662066,0.590807127766311
