"","V1","V2","V3","V4","V5"
"1",1,-0.45243927044794,0.606582685373724,-1,1
"2",1,0.641881537623703,0.154162622056901,-1,-1
"3",1,-0.439562470186502,-0.842623504344374,-1,-1
"4",1,0.590177068952471,-0.16248192358762,1,-1
"5",1,-0.0714544239453971,-0.73388497531414,-1,1
"6",1,-0.137140070088208,0.952245001681149,-1,-1
"7",1,-0.447579889558256,0.0241811024025083,1,-1
"8",1,-0.599346372298896,0.935715091880411,-1,1
"9",1,-0.0719071882776916,0.246721988543868,1,-1
"10",1,0.169399740174413,0.958566532004625,-1,1
"11",1,0.806411682628095,0.0522371842525899,-1,1
"12",1,0.286941188387573,-0.589546610601246,1,1
"13",1,0.425564826000482,0.238683931063861,-1,1
"14",1,-0.352240623906255,-0.235813406296074,1,1
"15",1,-0.363485736772418,0.625871611293405,1,1
"16",1,0.637469295877963,-0.0173550588078797,1,-1
"17",1,-0.220200132578611,0.141688951291144,1,-1
"18",1,-0.832071046810597,-0.0942501239478588,-1,-1
"19",1,0.96758630219847,-0.661758815404028,-1,1
"20",1,-0.130851531401277,0.971072982531041,-1,1
"21",1,-0.31696853460744,0.616376699879766,-1,-1
"22",1,0.86582662910223,-0.75323567353189,-1,1
"23",1,-0.318150422070175,-0.966379330027848,-1,-1
"24",1,-0.761198041029274,-0.682457253802568,1,1
"25",1,-0.336852413602173,0.141101321205497,-1,-1
"26",1,0.180212534032762,-0.82847501989454,-1,1
"27",1,-0.616377255879343,0.103243635501713,1,1
"28",1,-0.539909800514579,0.0676552825607359,-1,-1
"29",1,0.465808869339526,-0.241494989953935,-1,1
"30",1,0.514775739051402,-0.170534652192146,1,-1
