"","V1","V2","V3","V4"
"1",1,0.190373256336898,-0.278610798530281,1
"2",1,-0.839055429212749,0.123083834070712,1
"3",1,0.974479683674872,-0.903569889720529,-1
"4",1,0.815989276859909,-0.454197162296623,-1
"5",1,0.385456573683769,-0.657445589546114,-1
"6",1,0.0618281653150916,-0.0612817988730967,1
"7",1,-0.244783710222691,-0.228937156498432,-1
"8",1,0.262935469392687,-0.621667709667236,1
"9",1,-0.351648407522589,-0.214305272791535,1
"10",1,-0.597951545845717,-0.518771151546389,1
"11",1,-0.490179380401969,0.88538631843403,1
"12",1,-0.878338391426951,-0.0613253680057824,-1
"13",1,0.569909572135657,-0.108093678019941,1
"14",1,0.941596348769963,0.744887720793486,1
"15",1,0.587006930727512,-0.750141087453812,1
"16",1,0.502434766385704,0.201031067408621,-1
"17",1,0.229175919666886,-0.484887051396072,-1
"18",1,-0.722777437418699,0.0744824153371155,1
"19",1,0.280272851232439,-0.282923439517617,1
"20",1,0.815029954072088,-0.505624980200082,1
"21",1,-0.537137989420444,-0.0694348011165857,-1
"22",1,-0.261788344010711,-0.867500331718475,-1
"23",1,0.136233159340918,-0.349058968946338,1
"24",1,-0.345470952801406,0.448110828641802,1
"25",1,-0.249981821514666,0.311637374106795,1
"26",1,0.576051367912441,-0.187263401690871,1
"27",1,0.894284634385258,-0.292486861348152,1
"28",1,-0.573295926209539,0.45176178496331,1
"29",1,0.224854715634137,0.572305280715227,1
"30",1,-0.104841203894466,-0.507637061178684,-1
