"","V1","V2","V3"
"1",1,-0.0966587564907968,-0.787697353865951
"2",1,-0.17215914465487,0.34308582637459
"3",1,0.32062990218401,-0.823416376020759
"4",1,0.267583250068128,-0.803284021094441
"5",1,-0.0833277995698154,0.316538317129016
"6",1,-0.0561679527163506,0.640105729456991
"7",1,-0.754985675681382,-0.154108571819961
"8",1,-0.0351517307572067,-0.962877967394888
"9",1,0.214775837026536,0.756945979315788
"10",1,-0.20881259907037,0.743448519613594
"11",1,0.573212916497141,-0.250986513216048
"12",1,-0.0722317611798644,-0.745042505208403
"13",1,-0.520311316940933,0.341921644285321
"14",1,-0.708234290592372,0.609846994746476
"15",1,-0.533706008456647,0.238902783021331
"16",1,-0.543041011318564,-0.0580414938740432
"17",1,0.765172030311078,0.548383949324489
"18",1,0.569821988232434,0.642877697944641
"19",1,-0.111141875851899,-0.817916618194431
"20",1,0.479088741354644,0.551762236282229
"21",1,-0.3171128151007,-0.459769794717431
"22",1,-0.598800904117525,0.728608053643256
"23",1,-0.115708244498819,0.116582633461803
"24",1,-0.308181831613183,0.57886064471677
"25",1,-0.212931114714593,0.545072706416249
"26",1,0.75724930036813,0.524581417441368
"27",1,0.459494090173393,0.477299526333809
"28",1,-0.558781808242202,-0.914748623035848
"29",1,-0.69407666195184,-0.0135826030746102
"30",1,0.123651556205004,-0.826980442740023
"31",1,-0.389380135107785,0.98142646998167
"32",1,0.371741568204015,0.360705328639597
"33",1,0.247643765527755,-0.106698274612427
"34",1,0.447555396240205,-0.248585520777851
"35",1,0.13867308665067,-0.570299975574017
"36",1,-0.399980534333736,-0.786993418354541
"37",1,-0.316640778444707,-0.473386514931917
"38",1,-0.874213985633105,-0.448852292727679
"39",1,0.432536561507732,-0.509929316584021
"40",1,-0.632842765655369,0.64973663026467
