"","V1","V2","V3","V4"
"1",1,-0.517143821809441,0.625959815923125,-1
"2",1,0.160391077399254,-0.0427031847648323,1
"3",1,-0.567130492068827,-0.371985432226211,1
"4",1,0.227626175619662,0.849090633448213,-1
"5",1,0.545690862461925,0.720084199216217,1
"6",1,0.525723493192345,0.585968550760299,-1
"7",1,-0.245633229613304,0.92409738805145,1
"8",1,-0.326998966746032,-0.388527924194932,-1
"9",1,0.220771743915975,0.771265196613967,1
"10",1,-0.734486955683678,-0.564405221492052,1
"11",1,-0.658322190400213,-0.486061403062195,1
"12",1,0.929090241901577,0.445280021522194,1
"13",1,0.983472076710314,0.892085375264287,-1
"14",1,-0.909756240434945,-0.366374129895121,1
"15",1,0.889425683300942,0.415961530525237,-1
"16",1,-0.108310765121132,-0.646184662822634,1
"17",1,0.359672562684864,0.166997702326626,1
"18",1,-0.956710710655898,0.27174441376701,1
"19",1,0.62549128709361,0.740395363885909,1
"20",1,0.0221492750570178,-0.841184787917882,1
"21",1,0.153099314775318,-0.0924621471203864,1
"22",1,0.511931643821299,0.00888988515362144,1
"23",1,-0.492779459338635,-0.930649775080383,-1
"24",1,-0.488535086158663,0.355425498913974,-1
"25",1,0.12770445086062,0.653396090026945,-1
"26",1,0.0944767221808434,0.851278917398304,-1
"27",1,-0.850374834146351,-0.282768802717328,-1
"28",1,0.990276302676648,0.948905374389142,1
"29",1,-0.527569924481213,-0.251207571476698,-1
"30",1,0.0121911866590381,0.636458878405392,-1
"31",1,0.437200013082474,-0.502731525804847,1
"32",1,-0.924648317042738,0.912073974963278,-1
"33",1,0.129508733283728,0.87840403849259,1
"34",1,0.495409135241061,0.564192794263363,-1
"35",1,0.256791099440306,-0.016432807315141,-1
"36",1,0.423753126524389,-0.539667739532888,1
"37",1,-0.759913639165461,0.704282781574875,1
"38",1,0.19210274098441,0.304819682147354,1
"39",1,-0.620135826524347,-0.222536330111325,-1
"40",1,0.716308736242354,0.758735273499042,-1
