"","V1","V2","V3","V4"
"1",1,0.813297246117145,-0.679966671392322,1
"2",1,0.723798602353781,-0.98374809557572,1
"3",1,0.566489545162767,0.716708456166089,-1
"4",1,-0.590953324921429,-0.279533073306084,1
"5",1,-0.80504935933277,0.0802187556400895,-1
"6",1,0.625625842716545,-0.0989422895945609,1
"7",1,-0.213094035163522,0.363918202929199,-1
"8",1,-0.403045583982021,-0.543870483525097,-1
"9",1,0.054308666381985,0.133510099258274,1
"10",1,0.404690196271986,0.503395988140255,-1
"11",1,-0.239582197740674,-0.499666124116629,1
"12",1,-0.30177397839725,-0.135882508940995,-1
"13",1,0.6138028614223,-0.212035731878132,-1
"14",1,0.44010291621089,0.433087036013603,-1
"15",1,0.642610882408917,-0.802188632078469,1
"16",1,0.325808768160641,0.0332880676724017,-1
"17",1,-0.052176131401211,-0.24571745377034,-1
"18",1,-0.799378288444132,0.263143795542419,1
"19",1,0.325756181962788,-0.812938487622887,1
"20",1,0.215477167163044,-0.77149212686345,-1
"21",1,0.856380876619369,0.836911496706307,1
"22",1,0.24545328039676,0.131399423349649,-1
"23",1,0.584436192642897,-0.529866815079004,1
"24",1,-0.265343810431659,-0.853068714030087,1
"25",1,0.198048847727478,0.56392745487392,1
"26",1,0.846017430536449,-0.785291922744364,1
"27",1,-0.158613948151469,0.228702507447451,1
"28",1,0.837483673356473,-0.152722682338208,-1
"29",1,0.509644287638366,0.566533444449306,1
"30",1,0.90506055438891,0.358798639848828,-1
