"","V1","V2","V3"
"1",1,-0.390759289264679,0.642476759850979
"2",1,0.0619845362380147,0.898962087929249
"3",1,-0.680383444298059,-0.703763553407043
"4",1,0.194811075460166,0.291816131677479
"5",1,0.142636569682509,0.999004862736911
"6",1,-0.0946937473490834,-0.93642289750278
"7",1,-0.266875648405403,-0.726604528725147
"8",1,-0.485993386246264,0.0842399527318776
"9",1,0.165491763036698,0.0618885839357972
"10",1,0.91823664912954,-0.475424587726593
"11",1,0.833336512558162,0.479629817418754
"12",1,-0.996193178929389,-0.380260771140456
"13",1,0.226866088807583,-0.531625134404749
"14",1,-0.686351018492132,-0.364793984685093
"15",1,0.0605184989981353,-0.674493947066367
"16",1,-0.40257729170844,-0.390450494829565
"17",1,-0.0390262664295733,0.532992276363075
"18",1,-0.224876237101853,-0.770807781722397
"19",1,0.271823344286531,0.263746098615229
"20",1,-0.144006029702723,0.676382664125413
"21",1,-0.566486882977188,-0.373571291100234
"22",1,-0.740211078897119,0.860733735840768
"23",1,-0.10217848373577,0.43990771798417
"24",1,0.0632919031195343,-0.15053010545671
"25",1,-0.0351636898703873,0.505847604945302
"26",1,-0.500068604480475,-0.925227732863277
"27",1,-0.95275820652023,0.000685386825352907
"28",1,-0.602448537014425,0.797996025532484
"29",1,-0.95937227550894,0.840240137651563
"30",1,-0.148359717801213,-0.234461835585535
