"","V1","V2","V3","V4"
"1",1,0.548055968713015,-0.747008859179914,1
"2",1,0.418130493722856,0.655869740992785,1
"3",1,-0.199889371637255,0.957153593190014,1
"4",1,-0.125903306994587,0.51452655903995,1
"5",1,0.934907043818384,0.0489106075838208,1
"6",1,0.97007195930928,-0.029230338986963,-1
"7",1,-0.00509840715676546,-0.161952752619982,-1
"8",1,0.714567128568888,0.98374804109335,-1
"9",1,0.513020927552134,-0.119542677421123,-1
"10",1,0.434472288005054,0.447957696393132,1
"11",1,0.34668928803876,0.261150969192386,-1
"12",1,0.409930033609271,-0.815847783349454,1
"13",1,-0.182026229798794,-0.332920897752047,1
"14",1,-0.382701756898314,0.0422417004592717,-1
"15",1,-0.918607716448605,-0.871827114373446,1
"16",1,-0.856515388004482,-0.797350290697068,-1
"17",1,0.886551190167665,-0.322278001811355,1
"18",1,-0.789940506685525,-0.595937519334257,1
"19",1,-0.0532757565379143,-0.0434572948142886,-1
"20",1,0.0794686772860587,-0.866155238356441,1
"21",1,0.519317254889756,-0.845432412810624,-1
"22",1,-0.686641348525882,-0.33443977823481,1
"23",1,-0.20435218885541,0.861733853351325,-1
"24",1,-0.836964107118547,0.221167926676571,-1
"25",1,0.000886863563209772,0.252467490267009,-1
"26",1,-0.267148858867586,-0.708495665341616,1
"27",1,0.662994329351932,0.15478494996205,-1
"28",1,-0.483304587192833,-0.700040167663246,-1
"29",1,0.286937047727406,0.763489484321326,-1
"30",1,-0.893455950077623,-0.853705248329788,1
"31",1,-0.748173970263451,0.458293214906007,-1
"32",1,-0.591958874836564,0.112070226576179,1
"33",1,-0.822088718879968,0.0251202937215567,1
"34",1,0.207603518851101,-0.00952427834272385,-1
"35",1,-0.124774559866637,-0.711778558790684,-1
"36",1,0.588506417814642,0.363364776596427,1
"37",1,-0.732253995258361,0.148646750953048,1
"38",1,-0.377298242412508,0.170450876932591,1
"39",1,0.309630334377289,-0.723550957627594,-1
"40",1,0.511961698997766,0.487186967395246,1
"41",1,0.0833506500348449,0.928143059834838,-1
"42",1,-0.371351648122072,0.687696062494069,1
"43",1,0.53851711563766,-0.583131013903767,-1
"44",1,-0.220947150606662,0.891711271833628,-1
"45",1,0.313907579053193,0.0482431654818356,-1
"46",1,-0.554399444721639,0.764551449101418,-1
"47",1,-0.702005934435874,0.270222707651556,-1
"48",1,0.578262638300657,0.228668485302478,-1
"49",1,-0.712895263452083,0.0215724748559296,1
"50",1,0.908993032760918,-0.0139782335609198,-1
