"","V1","V2","V3","V4"
"1",1,-0.122394223231822,-0.313141334801912,1
"2",1,-0.588932111859322,0.0951663930900395,-1
"3",1,0.750381026417017,-0.193172931671143,1
"4",1,-0.0164135526865721,-0.51862450921908,1
"5",1,-0.19455728912726,0.871769359335303,-1
"6",1,-0.62234043655917,0.697678598109633,-1
"7",1,0.59571574209258,0.882118687499315,-1
"8",1,0.230144291184843,-0.921278779860586,1
"9",1,-0.957165891304612,0.562543354462832,-1
"10",1,0.379027556627989,-0.0441531469114125,-1
"11",1,-0.655096015892923,-0.994305105879903,-1
"12",1,0.904333909507841,0.536847675219178,-1
"13",1,0.245922895614058,-0.552290754858404,-1
"14",1,0.724435861688107,-0.795593019574881,-1
"15",1,-0.41760876448825,-0.340749518945813,1
"16",1,0.657231763936579,0.46653404366225,1
"17",1,-0.146873070392758,0.258438434451818,1
"18",1,0.124086092226207,-0.493956075049937,1
"19",1,0.79062408907339,-0.114329692907631,-1
"20",1,0.566823561210185,-0.283443991094828,1
