"","V1","V2","V3","V4","V5"
"1",1,-0.766415913123637,0.262695084325969,1,-1
"2",1,-0.151863009203225,-0.104003446642309,1,1
"3",1,0.273105529602617,0.842941137496382,-1,-1
"4",1,-0.666999082546681,0.281640427652746,1,1
"5",1,0.913526436313987,-0.0372682455927134,-1,-1
"6",1,-0.505023419857025,0.646276858169585,1,-1
"7",1,0.949499824550003,-0.192486957181245,1,-1
"8",1,-0.463019081391394,0.238931376487017,1,-1
"9",1,-0.635280849412084,0.649355961475521,-1,1
"10",1,-0.202944032847881,0.0622793487273157,1,1
"11",1,-0.288405529223382,0.442963506095111,-1,1
"12",1,0.388862904161215,0.959735170006752,1,-1
"13",1,0.410445247776806,-0.0226603928022087,-1,1
"14",1,-0.212074589449912,0.089168559294194,1,1
"15",1,-0.541844826657325,0.894283465109766,1,-1
"16",1,-0.996669166255742,-0.212158330716193,1,1
"17",1,0.337644848041236,0.136004262603819,-1,1
"18",1,-0.561876546125859,-0.00441273581236601,1,1
"19",1,0.684961379505694,0.964602132793516,1,1
"20",1,-0.732429150026292,-0.213103017304093,-1,1
"21",1,-0.471177638974041,-0.246555927209556,-1,-1
"22",1,0.950694721657783,0.597962515428662,1,1
"23",1,-0.136123742442578,-0.0285028638318181,1,-1
"24",1,-0.851131203118712,-0.67041176976636,-1,1
"25",1,0.648306511342525,0.0451463363133371,-1,-1
"26",1,-0.917920631822199,-0.405319969635457,1,1
"27",1,0.0615505329333246,0.421596272382885,1,1
"28",1,-0.898119172547013,0.68356915563345,1,-1
"29",1,0.539094381034374,0.0666921627707779,1,1
"30",1,-0.126510071568191,0.0735861803404987,-1,-1
"31",1,-0.570272556506097,0.75589065765962,-1,-1
"32",1,0.449021834880114,0.306023138109595,-1,1
"33",1,-0.141011398285627,0.716312350705266,-1,-1
"34",1,-0.441407373175025,-0.049833282828331,1,-1
"35",1,0.580574822146446,-0.41337655717507,1,1
"36",1,0.613695362582803,0.355210429988801,1,1
"37",1,-0.0350670926272869,-0.392674140632153,1,1
"38",1,0.0287215788848698,0.492732518352568,-1,1
"39",1,-0.356706164311618,0.402989059221,-1,-1
"40",1,-0.235519144218415,0.297698164824396,1,-1
