"","V1","V2","V3","V4","V5"
"1",1,-0.791370829567313,-0.299892176408321,1,1
"2",1,0.212076489347965,-0.0875676879659295,1,-1
"3",1,0.826952325180173,0.287234889809042,-1,-1
"4",1,0.12461351742968,-0.865869170054793,1,1
"5",1,0.663444469217211,0.39427678566426,1,1
"6",1,0.629185626283288,-0.00922319479286671,-1,1
"7",1,0.730696490965784,-0.310456071980298,1,1
"8",1,0.69294907245785,0.725236082915217,-1,-1
"9",1,0.767740338109434,0.823365060146898,1,1
"10",1,-0.312635805923492,0.375750941690058,-1,-1
"11",1,0.259518413804471,0.386930259875953,-1,-1
"12",1,-0.3414645800367,-0.558266852982342,1,-1
"13",1,-0.0536058964207768,-0.00415157433599234,-1,1
"14",1,0.753377106972039,0.489573074039072,1,-1
"15",1,0.859670565929264,-0.631723026745021,1,1
"16",1,-0.0507628871127963,0.535892357584089,-1,1
"17",1,-0.739973381627351,0.791156047023833,-1,-1
"18",1,0.38952702190727,-0.748412832152098,-1,1
"19",1,0.65912913531065,0.94984384952113,1,1
"20",1,-0.148166961036623,-0.299546031747013,-1,1
"21",1,0.532707095146179,0.135247523896396,1,-1
"22",1,0.509951163548976,0.336088200565428,1,1
"23",1,0.292060654144734,-0.209426674991846,-1,1
"24",1,-0.985937464982271,0.391795825678855,-1,1
"25",1,0.559443460311741,-0.202753212302923,1,-1
"26",1,0.463331670034677,-0.422141705173999,1,-1
"27",1,-0.342811572831124,-0.345577241387218,1,1
"28",1,0.57711803400889,-0.321079491637647,-1,1
"29",1,-0.663778330665082,0.48979900451377,1,1
"30",1,-0.079857477452606,0.297455059830099,1,1
"31",1,-0.388854364398867,-0.00786329805850983,-1,1
"32",1,0.130280888173729,0.100964128039777,1,1
"33",1,-0.581410706508905,0.61716518457979,1,-1
"34",1,-0.865992213599384,-0.707265833858401,-1,1
"35",1,-0.632492556702346,0.751998360268772,-1,1
"36",1,-0.968899684492499,-0.891686785500497,1,-1
"37",1,-0.563305043615401,-0.429346395190805,1,1
"38",1,-0.421498253475875,-0.197633285075426,1,-1
"39",1,-0.842482092324644,0.886360900476575,1,-1
"40",1,0.681033750995994,0.203009435441345,-1,1
