"","V1","V2","V3","V4"
"1",1,0.648207822348922,-0.71148844063282,1
"2",1,0.887190880719572,0.99615924153477,-1
"3",1,-0.0793455527164042,0.337109136395156,1
"4",1,-0.975021966733038,-0.317578220274299,1
"5",1,-0.734622672200203,0.263661296106875,1
"6",1,0.311764630954713,0.883846030570567,-1
"7",1,-0.678299203515053,0.0345279718749225,-1
"8",1,0.264412991702557,0.846092080231756,1
"9",1,-0.178026918787509,-0.799829138442874,1
"10",1,-0.959393259137869,-0.35341047309339,1
"11",1,-0.90815383149311,0.659739380236715,-1
"12",1,-0.0880326530896127,0.164527392014861,1
"13",1,0.0223613069392741,-0.851722286548465,1
"14",1,-0.314718331210315,-0.219972708262503,1
"15",1,0.960034019779414,-0.122222095262259,-1
"16",1,-0.148965407628566,-0.47979022981599,1
"17",1,0.0335273612290621,-0.775040040258318,1
"18",1,-0.575537863187492,-0.308640267699957,1
"19",1,0.625490087084472,0.680126486346126,-1
"20",1,0.0660669142380357,0.487727998290211,1
"21",1,0.146939389407635,0.000897645484656096,1
"22",1,-0.628775580320507,0.261496777646244,1
"23",1,-0.537075110245496,0.689416698180139,-1
"24",1,0.78004947071895,0.376823621336371,1
"25",1,0.727655087597668,0.221522052772343,-1
"26",1,-0.79717935808003,-0.427881348878145,1
"27",1,0.417346745263785,0.97349499957636,-1
"28",1,0.751233920454979,-0.502946803346276,-1
"29",1,0.962402125820518,-0.748484126292169,1
"30",1,-0.37519601220265,0.59071789495647,1
"31",1,0.825378379784524,-0.754448473453522,-1
"32",1,0.931936479639262,0.416628395207226,1
"33",1,-0.172295803204179,0.360855900682509,1
"34",1,-0.542034303303808,0.185928767547011,1
"35",1,0.912212287541479,-0.599528052378446,1
"36",1,0.33171020494774,0.303444679360837,1
"37",1,-0.571258043404669,0.327974809799343,1
"38",1,0.322951914276928,0.603491944726557,1
"39",1,0.761618094053119,-0.099372508469969,-1
"40",1,-0.548802293371409,-0.0140330833382905,1
"41",1,0.754557345528156,0.105875094886869,1
"42",1,-0.629490856081247,-0.312469595111907,-1
"43",1,0.949348135385662,0.563378144521266,1
"44",1,0.728648139163852,0.0960875460878015,1
"45",1,0.937645900528878,-0.597003094851971,1
"46",1,-0.0481804804876447,0.133709462825209,1
"47",1,0.00639242492616177,0.486832601483911,1
"48",1,0.86414380511269,-0.452863862272352,-1
"49",1,-0.743105842266232,-0.430745963007212,1
"50",1,-0.685289041139185,0.509711515624076,-1
