"","V1","V2","V3","V4"
"1",1,-0.986109354067594,0.271544355433434,1
"2",1,-0.531978726852685,-0.397894877474755,1
"3",1,-0.470985920634121,-0.888167631346732,-1
"4",1,0.902848636731505,-0.329711054917425,1
"5",1,-0.62514426978305,-0.556951734703034,-1
"6",1,-0.0647882791236043,0.554647210519761,1
"7",1,0.712720997165889,0.307851281017065,-1
"8",1,0.69787723524496,-0.931474891025573,-1
"9",1,-0.401099014095962,-0.514560169540346,-1
"10",1,0.333272909745574,-0.482785060536116,1
"11",1,-0.158129158429801,0.0211847517639399,1
"12",1,-0.704833904281259,-0.746188489720225,-1
"13",1,-0.261661638040096,0.122468165121973,-1
"14",1,0.263443852309138,0.321653246879578,-1
"15",1,-0.20710031548515,-0.168355168309063,-1
"16",1,-0.620360052678734,0.430772088468075,-1
"17",1,-0.394353590905666,-0.771544514223933,-1
"18",1,0.587312891613692,-0.48501847172156,1
"19",1,0.472959857434034,0.206287980079651,1
"20",1,-0.232367938850075,0.588370480109006,-1
"21",1,-0.365492661949247,-0.735006703063846,1
"22",1,0.0505624455399811,-0.483200689777732,-1
"23",1,0.301039998419583,-0.367624496575445,1
"24",1,-0.24794925423339,-0.647290878463537,-1
"25",1,0.405953167937696,0.0125164212659001,1
"26",1,0.118086508940905,-0.664893408771604,1
"27",1,-0.0744258868508041,0.629770154133439,1
"28",1,-0.434144182130694,-0.609753219410777,1
"29",1,0.145304416771978,0.683526914566755,1
"30",1,-0.835621753707528,0.450832204893231,-1
"31",1,0.0405489010736346,-0.0238777445629239,1
"32",1,0.720278366934508,-0.969363023061305,1
"33",1,0.41880145156756,0.0484248218126595,-1
"34",1,-0.0393435354344547,0.573298049159348,-1
"35",1,0.924528633709997,-0.187354602385312,-1
"36",1,0.33769982913509,0.529728458728641,-1
"37",1,-0.702436836902052,0.897795616649091,-1
"38",1,-0.662081263028085,-0.314237438607961,1
"39",1,-0.115541376173496,0.381839350797236,-1
"40",1,0.787691220641136,-0.137016911525279,1
