"","V1","V2","V3","V4"
"1",1,0.389732226263732,0.366596570238471,1
"2",1,0.875451941043139,-0.217034118715674,1
"3",1,0.359639693517238,-0.75288302404806,1
"4",1,-0.390433706808835,0.361616191454232,-1
"5",1,0.567270184401423,-0.365581709891558,1
"6",1,0.451123883482069,-0.317225830163807,-1
"7",1,-0.565360473934561,-0.722508525941521,1
"8",1,-0.169127461034805,0.68082966003567,-1
"9",1,-0.262808755040169,-0.243867951910943,-1
"10",1,0.258042178116739,0.79206805722788,-1
"11",1,-0.673574052285403,0.915899933781475,1
"12",1,0.650158763397485,0.717675290536135,-1
"13",1,0.825975653715432,-0.373764499556273,1
"14",1,-0.287566835060716,0.28948372323066,1
"15",1,0.14586711814627,0.235990415792912,1
"16",1,0.32103173667565,-0.358725187834352,-1
"17",1,0.441548795904964,-0.61490700673312,-1
"18",1,0.486796700861305,-0.437960805837065,1
"19",1,0.757722638081759,0.428182989824563,-1
"20",1,0.413764731492847,0.597405324690044,1
"21",1,-0.552262671757489,-0.452964214608073,1
"22",1,-0.272442124318331,-0.752884835936129,1
"23",1,0.671259639784694,0.421190311200917,1
"24",1,-0.534509556833655,-0.142014486715198,1
"25",1,-0.435506518464535,0.980757382232696,1
"26",1,-0.0580123164691031,0.0919400779530406,-1
"27",1,-0.479010930284858,0.0804302417673171,-1
"28",1,0.407122511416674,-0.52951586805284,1
"29",1,-0.364183346740901,-0.185222137719393,1
"30",1,0.251108236610889,0.493741462007165,1
"31",1,0.105295063462108,0.00936152273789048,1
"32",1,0.816438611131161,0.194473609793931,1
"33",1,0.216730036307126,-0.3497000974603,-1
"34",1,-0.944281609728932,-0.324934728443623,-1
"35",1,0.407348091248423,-0.814121113624424,-1
"36",1,0.512519564479589,0.417132339440286,1
"37",1,0.730594932567328,-0.294959543272853,-1
"38",1,0.094638898037374,0.900020343251526,-1
"39",1,0.0918304258957505,0.435141474474221,-1
"40",1,0.456569526810199,-0.518890677019954,1
