"","V1","V2","V3"
"1",1,-0.32056222949177,0.028211853466928
"2",1,-0.500765298958868,0.135264974553138
"3",1,-0.0519662867300212,0.261001769453287
"4",1,0.166857121977955,-0.412685234099627
"5",1,-0.80861677415669,-0.828748000320047
"6",1,-0.199751739855856,-0.105018676258624
"7",1,0.851337091997266,0.304979513399303
"8",1,-0.236293966881931,-0.972317713778466
"9",1,0.728497739881277,-0.694941160734743
"10",1,-0.9607706470415,0.801925427746028
"11",1,-0.875323080457747,-0.401748659089208
"12",1,-0.105570608749986,0.6205078153871
"13",1,-0.193352888803929,-0.245163859333843
"14",1,0.581589289940894,-0.40374189754948
"15",1,-0.0263997344300151,0.741020258516073
"16",1,0.192710199858993,-0.474214442074299
"17",1,-0.468722684308887,-0.00775836640968919
"18",1,0.69154820824042,0.506800691597164
"19",1,0.219017092138529,0.0271596657112241
"20",1,0.72423287993297,0.656227468978614
