"","V1","V2","V3","V4"
"1",1,-0.228434990160167,0.61526607722044,-1
"2",1,0.605259102303535,0.286261518485844,-1
"3",1,-0.424605127424002,-0.660752599593252,1
"4",1,0.753121100831777,-0.896049610804766,1
"5",1,0.779738027602434,0.488283129408956,-1
"6",1,-0.141112366691232,0.869629408698529,-1
"7",1,-0.112878152634948,0.815028799232095,1
"8",1,0.179055664222687,0.473176590166986,-1
"9",1,0.165757310111076,0.697848862037063,-1
"10",1,-0.85148479277268,-0.983991623390466,1
"11",1,0.117679913528264,0.49663751386106,-1
"12",1,0.369842565618455,0.152255946304649,1
"13",1,0.807017452549189,0.555917257908732,-1
"14",1,0.565624828450382,0.267865814268589,-1
"15",1,0.331034212373197,0.251398263964802,-1
"16",1,0.969937626738101,-0.585813154000789,-1
"17",1,-0.252780952956527,-0.640554690733552,1
"18",1,-0.118884184863418,0.461748761124909,-1
"19",1,-0.0976315350271761,-0.0304075526073575,1
"20",1,-0.325361792463809,-0.925442507024854,-1
