subject_id,group_index
0,2
1,1
2,2
3,2
4,3
5,2
6,2
7,3
8,2
9,1
10,3
11,1
12,3
13,2
14,1
15,1
16,2
17,1
18,1
19,1
20,1
21,3
22,1
23,3
24,1
25,3
26,1
27,1
28,1
29,2
30,1
31,1
32,2
33,1
34,1
35,1
36,3
37,3
38,2
39,3
40,3
41,3
42,3
43,2
44,3
45,1
46,2
47,2
48,2
49,3
50,3
51,2
52,2
53,2
54,2
55,1
56,3
57,3
58,2
59,2
60,1
61,1
62,1
63,1
64,2
65,1
66,3
67,1
68,2
69,2
70,1
71,1
72,3
73,1
74,1
75,1
76,1
77,1
78,1
79,2
80,2
81,3
82,2
83,2
84,1
85,3
86,3
87,2
88,3
89,1
90,1
91,2
92,1
93,2
94,2
95,1
96,3
97,3
98,3
99,1
100,1
101,2
102,3
103,1
104,2
105,2
106,3
107,3
108,3
109,2
110,2
111,1
112,3
113,1
114,2
115,2
116,2
117,1
118,3
119,3
120,3
121,3
122,3
123,1
124,3
125,2
126,2
127,3
128,2
129,1
130,1
131,2
132,3
133,2
134,2
135,3
136,1
137,2
138,3
139,2
140,3
141,2
142,1
143,2
144,3
145,3
146,3
147,1
148,3
149,1
150,3
151,2
152,2
153,3
154,3
155,2
156,3
157,3
158,1
159,2
160,1
161,1
162,3
163,1
164,2
165,1
166,1
167,2
168,3
169,1
170,3
171,2
172,2
173,3
174,3
175,2
176,2
177,3
178,2
179,1
180,2
181,2
182,1
183,3
184,2
185,2
186,3
187,2
188,3
189,3
190,3
191,2
192,1
193,3
194,1
195,3
196,1
197,3
198,3
199,1
200,1
201,3
202,1
203,2
204,2
205,2
206,2
207,1
208,1
209,3
210,2
211,1
212,1
213,2
214,3
215,3
216,3
217,1
218,3
219,1
220,3
221,3
222,3
223,2
224,3
225,1
226,1
227,2
228,2
229,1
230,1
231,2
232,1
233,2
234,3
235,2
236,1
237,3
238,3
239,2
