subject_id,group_index
0,3
1,1
2,1
3,2
4,1
5,3
6,2
7,3
8,2
9,2
10,2
11,2
12,2
13,1
14,2
15,2
16,3
17,1
18,2
19,1
20,2
21,1
22,1
23,3
24,2
25,2
26,1
27,3
28,3
29,3
30,2
31,2
32,1
33,1
34,3
35,2
36,1
37,1
38,1
39,3
40,1
41,3
42,3
43,1
44,1
45,1
46,3
47,1
48,2
49,3
50,3
51,2
52,3
53,2
54,3
55,1
56,1
57,1
58,2
59,2
60,1
61,1
62,3
63,3
64,1
65,1
66,2
67,2
68,1
69,2
70,3
71,2
72,1
73,2
74,1
75,2
76,2
77,3
78,2
79,3
80,1
81,2
82,2
83,2
84,3
85,3
86,2
87,3
88,3
89,2
90,2
91,3
92,1
93,3
94,2
95,3
96,3
97,2
98,2
99,2
100,1
101,2
102,3
103,3
104,3
105,1
106,1
107,2
108,1
109,3
110,3
111,2
112,1
113,1
114,2
115,2
116,3
117,1
118,1
119,3
120,1
121,1
122,2
123,3
124,3
125,2
126,2
127,2
128,1
129,1
130,2
131,3
132,1
133,3
134,3
135,1
136,1
137,1
138,1
139,1
140,2
141,1
142,3
143,1
144,1
145,3
146,3
147,3
148,2
149,3
150,2
151,1
152,3
153,3
154,2
155,3
156,2
157,1
158,3
159,2
160,2
161,3
162,2
163,3
164,2
165,3
166,2
167,2
168,3
169,2
170,1
171,1
172,1
173,1
174,1
175,1
176,3
177,2
178,3
179,3
180,1
181,3
182,3
183,2
184,3
185,2
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,2
194,3
195,3
196,3
197,1
198,1
199,3
200,1
201,1
202,1
203,3
204,2
205,1
206,2
207,2
208,2
209,3
210,1
211,1
212,2
213,3
214,3
215,3
216,2
217,3
218,3
219,1
220,1
221,3
222,1
223,2
224,3
225,3
226,1
227,3
228,2
229,1
230,1
231,1
232,3
233,2
234,3
235,2
236,2
237,3
238,3
239,2
