subject_id,group_index
0,3
1,2
2,1
3,3
4,3
5,1
6,2
7,3
8,3
9,1
10,2
11,2
12,2
13,2
14,3
15,2
16,1
17,2
18,1
19,1
20,1
21,1
22,2
23,3
24,3
25,2
26,1
27,3
28,3
29,2
30,1
31,1
32,1
33,2
34,1
35,3
36,1
37,3
38,1
39,2
40,1
41,3
42,2
43,3
44,3
45,2
46,3
47,1
48,3
49,3
50,2
51,2
52,3
53,1
54,1
55,3
56,2
57,3
58,3
59,3
60,1
61,2
62,3
63,1
64,2
65,1
66,2
67,2
68,1
69,1
70,2
71,1
72,2
73,2
74,2
75,1
76,3
77,2
78,2
79,3
80,1
81,3
82,3
83,2
84,3
85,3
86,2
87,2
88,1
89,3
90,1
91,2
92,2
93,2
94,2
95,3
96,1
97,2
98,1
99,3
100,1
101,2
102,3
103,1
104,2
105,3
106,1
107,1
108,3
109,3
110,2
111,3
112,1
113,2
114,3
115,2
116,2
117,2
118,3
119,1
120,2
121,3
122,3
123,1
124,3
125,3
126,1
127,3
128,2
129,2
130,1
131,3
132,2
133,2
134,2
135,3
136,3
137,1
138,2
139,3
140,2
141,1
142,3
143,3
144,1
145,1
146,3
147,2
148,1
149,3
150,2
151,3
152,2
153,1
154,2
155,3
156,1
157,3
158,2
159,1
160,1
161,3
162,1
163,2
164,3
165,1
166,3
167,2
168,1
169,1
170,3
171,3
172,3
173,3
174,2
175,2
176,3
177,1
178,1
179,3
180,1
181,1
182,2
183,3
184,1
185,2
186,1
187,1
188,3
189,3
190,1
191,1
192,3
193,1
194,2
195,2
196,1
197,2
198,3
199,3
200,2
201,2
202,3
203,2
204,1
205,2
206,3
207,1
208,1
209,1
210,1
211,2
212,2
213,1
214,1
215,3
216,3
217,2
218,2
219,3
220,1
221,1
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,3
230,3
231,3
232,1
233,2
234,2
235,3
236,1
237,2
238,3
239,1
240,3
241,1
242,1
243,1
244,2
245,2
246,1
247,2
248,2
249,1
250,1
251,3
252,3
253,1
254,3
255,2
256,3
257,3
258,3
259,1
260,1
261,1
262,1
263,2
264,1
265,3
266,3
267,2
268,2
269,1
270,2
271,1
272,1
273,3
274,3
275,3
276,3
277,2
278,1
279,3
280,2
281,3
282,3
283,2
284,2
285,2
286,1
287,1
288,1
289,3
290,1
291,3
292,3
293,1
294,2
295,2
296,3
297,3
298,1
299,1
300,3
301,1
302,1
303,1
304,2
305,1
306,2
307,3
308,2
309,2
310,1
311,1
312,3
313,1
314,1
315,1
316,1
317,3
318,1
319,2
320,3
321,2
322,3
323,1
324,3
325,1
326,3
327,2
328,3
329,2
330,3
331,2
332,1
333,1
334,3
335,3
336,2
337,1
338,3
339,3
340,3
341,1
342,1
343,2
344,2
345,2
346,2
347,1
348,3
349,2
350,2
351,3
352,2
353,2
354,3
355,1
356,1
357,2
358,2
359,2
