subject_id,group_index
0,2
1,1
2,1
3,2
4,1
5,2
6,1
7,1
8,1
9,2
10,2
11,3
12,3
13,3
14,3
15,3
16,1
17,2
18,1
19,2
20,1
21,2
22,3
23,2
24,2
25,1
26,2
27,1
28,2
29,3
30,2
31,1
32,1
33,2
34,2
35,2
36,1
37,2
38,1
39,2
40,2
41,3
42,3
43,2
44,3
45,3
46,3
47,2
48,2
49,1
50,2
51,2
52,3
53,3
54,1
55,2
56,3
57,1
58,3
59,2
60,3
61,3
62,1
63,3
64,1
65,1
66,2
67,2
68,2
69,3
70,2
71,1
72,1
73,1
74,3
75,1
76,3
77,3
78,3
79,2
80,2
81,1
82,1
83,2
84,3
85,3
86,2
87,3
88,3
89,2
90,1
91,3
92,2
93,3
94,1
95,2
96,1
97,2
98,1
99,3
100,1
101,1
102,3
103,2
104,2
105,2
106,3
107,3
108,1
109,1
110,3
111,1
112,3
113,2
114,1
115,1
116,2
117,1
118,1
119,1
120,3
121,3
122,2
123,3
124,2
125,3
126,2
127,3
128,1
129,1
130,1
131,2
132,2
133,3
134,1
135,2
136,3
137,2
138,2
139,3
140,2
141,2
142,3
143,3
144,1
145,2
146,3
147,1
148,2
149,3
150,2
151,2
152,2
153,1
154,3
155,2
156,2
157,3
158,3
159,2
160,3
161,2
162,3
163,1
164,2
165,3
166,1
167,3
168,2
169,1
170,2
171,2
172,1
173,2
174,1
175,3
176,2
177,1
178,3
179,3
180,3
181,2
182,1
183,1
184,1
185,2
186,3
187,1
188,2
189,3
190,1
191,2
192,1
193,3
194,2
195,3
196,2
197,1
198,1
199,2
200,2
201,1
202,1
203,1
204,3
205,1
206,3
207,2
208,2
209,3
210,1
211,3
212,3
213,3
214,1
215,1
216,2
217,1
218,1
219,1
220,2
221,1
222,2
223,3
224,3
225,1
226,3
227,3
228,3
229,3
230,3
231,3
232,2
233,1
234,3
235,2
236,2
237,3
238,2
239,2
240,1
241,3
242,1
243,2
244,3
245,1
246,2
247,2
248,1
249,2
250,1
251,1
252,2
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,3
261,3
262,1
263,1
264,1
265,1
266,3
267,3
268,3
269,3
270,1
271,2
272,3
273,3
274,3
275,3
276,3
277,3
278,2
279,3
280,1
281,3
282,2
283,2
284,3
285,1
286,3
287,1
288,2
289,2
290,3
291,1
292,1
293,1
294,2
295,3
296,3
297,1
298,2
299,1
300,2
301,1
302,2
303,2
304,2
305,1
306,1
307,3
308,2
309,1
310,1
311,3
312,2
313,2
314,2
315,2
316,2
317,1
318,2
319,3
320,2
321,3
322,3
323,1
324,3
325,2
326,3
327,3
328,1
329,1
330,1
331,2
332,1
333,1
334,2
335,3
336,3
337,2
338,2
339,3
340,3
341,1
342,2
343,1
344,3
345,1
346,3
347,3
348,2
349,3
350,2
351,2
352,3
353,1
354,3
355,1
356,3
357,1
358,3
359,1
