subject_id,group_index
0,1
1,2
2,1
3,3
4,1
5,2
6,2
7,1
8,2
9,3
10,2
11,1
12,1
13,3
14,2
15,3
16,2
17,3
18,1
19,1
20,3
21,1
22,1
23,3
24,3
25,2
26,2
27,1
28,3
29,1
30,3
31,2
32,3
33,3
34,3
35,2
36,1
37,2
38,3
39,2
40,1
41,1
42,1
43,3
44,3
45,2
46,2
47,1
48,1
49,2
50,2
51,2
52,2
53,3
54,3
55,2
56,1
57,3
58,2
59,3
60,3
61,2
62,2
63,3
64,1
65,1
66,2
67,1
68,2
69,2
70,1
71,2
72,2
73,1
74,3
75,3
76,2
77,1
78,2
79,3
80,2
81,1
82,3
83,3
84,3
85,1
86,1
87,1
88,3
89,3
90,3
91,1
92,1
93,3
94,3
95,3
96,3
97,2
98,1
99,1
100,2
101,1
102,3
103,2
104,1
105,3
106,2
107,3
108,2
109,1
110,2
111,1
112,2
113,3
114,1
115,1
116,3
117,2
118,2
119,1
