subject_id,group_index
0,2
1,1
2,2
3,2
4,3
5,3
6,1
7,3
8,3
9,3
10,1
11,3
12,3
13,2
14,1
15,3
16,1
17,3
18,1
19,1
20,3
21,2
22,2
23,2
24,3
25,1
26,2
27,3
28,3
29,3
30,3
31,1
32,3
33,2
34,2
35,2
36,3
37,3
38,1
39,3
40,3
41,1
42,2
43,1
44,3
45,3
46,1
47,3
48,1
49,3
50,2
51,2
52,3
53,1
54,2
55,3
56,2
57,1
58,1
59,3
60,3
61,3
62,3
63,3
64,1
65,2
66,1
67,2
68,3
69,1
70,1
71,3
72,2
73,3
74,3
75,2
76,2
77,1
78,3
79,2
80,2
81,3
82,1
83,2
84,1
85,3
86,1
87,1
88,3
89,2
90,3
91,1
92,1
93,1
94,3
95,1
96,1
97,2
98,1
99,3
100,2
101,2
102,3
103,2
104,1
105,3
106,3
107,1
108,1
109,2
110,2
111,3
112,2
113,2
114,2
115,1
116,1
117,2
118,1
119,1
120,1
121,3
122,2
123,1
124,2
125,3
126,2
127,1
128,2
129,1
130,2
131,2
132,2
133,3
134,1
135,2
136,3
137,1
138,2
139,1
140,2
141,3
142,1
143,2
144,2
145,3
146,2
147,1
148,3
149,3
150,3
151,3
152,3
153,3
154,1
155,2
156,3
157,1
158,1
159,2
160,3
161,1
162,2
163,2
164,3
165,3
166,1
167,3
168,2
169,1
170,2
171,2
172,3
173,2
174,3
175,1
176,1
177,1
178,3
179,1
180,3
181,1
182,1
183,3
184,1
185,3
186,2
187,2
188,3
189,2
190,1
191,1
192,1
193,3
194,3
195,2
196,3
197,1
198,1
199,2
200,3
201,1
202,3
203,1
204,1
205,3
206,2
207,1
208,2
209,1
210,1
211,2
212,2
213,2
214,2
215,1
216,2
217,2
218,1
219,3
220,2
221,1
222,2
223,2
224,1
225,3
226,1
227,1
228,1
229,2
230,2
231,3
232,2
233,2
234,2
235,1
236,3
237,1
238,2
239,3
240,3
241,3
242,2
243,2
244,3
245,2
246,2
247,3
248,1
249,3
250,1
251,3
252,2
253,2
254,2
255,2
256,1
257,1
258,1
259,2
260,3
261,1
262,2
263,3
264,2
265,1
266,3
267,3
268,1
269,1
270,3
271,1
272,3
273,2
274,3
275,1
276,3
277,1
278,2
279,3
280,2
281,3
282,1
283,1
284,3
285,3
286,3
287,3
288,2
289,3
290,2
291,3
292,1
293,2
294,2
295,3
296,1
297,2
298,2
299,1
300,1
301,2
302,3
303,1
304,3
305,2
306,1
307,2
308,2
309,3
310,2
311,2
312,3
313,2
314,3
315,1
316,3
317,2
318,3
319,1
320,3
321,1
322,1
323,1
324,1
325,1
326,3
327,2
328,1
329,1
330,3
331,2
332,2
333,2
334,3
335,3
336,3
337,2
338,1
339,2
340,1
341,1
342,2
343,1
344,1
345,2
346,3
347,2
348,3
349,2
350,2
351,2
352,2
353,1
354,1
355,1
356,1
357,2
358,1
359,3
