subject_id,group_index
0,2
1,2
2,3
3,3
4,2
5,2
6,2
7,2
8,3
9,3
10,2
11,1
12,2
13,1
14,3
15,1
16,3
17,3
18,2
19,3
20,2
21,1
22,1
23,1
24,1
25,2
26,3
27,1
28,1
29,1
30,1
31,2
32,2
33,3
34,2
35,3
36,2
37,2
38,3
39,1
40,1
41,3
42,1
43,3
44,1
45,3
46,3
47,2
48,1
49,3
50,3
51,2
52,2
53,3
54,1
55,3
56,2
57,2
58,2
59,3
60,1
61,1
62,1
63,2
64,1
65,2
66,2
67,2
68,3
69,2
70,1
71,1
72,2
73,2
74,1
75,2
76,3
77,1
78,2
79,2
80,2
81,1
82,3
83,1
84,3
85,3
86,1
87,1
88,3
89,2
90,3
91,1
92,1
93,2
94,2
95,2
96,1
97,3
98,2
99,1
100,3
101,2
102,1
103,1
104,2
105,1
106,1
107,3
108,2
109,1
110,3
111,3
112,1
113,1
114,3
115,2
116,3
117,3
118,1
119,2
120,3
121,3
122,3
123,3
124,2
125,1
126,2
127,3
128,3
129,2
130,3
131,1
132,2
133,3
134,3
135,2
136,3
137,3
138,2
139,2
140,2
141,3
142,2
143,1
144,2
145,2
146,1
147,1
148,3
149,2
150,3
151,3
152,2
153,3
154,2
155,2
156,2
157,2
158,3
159,2
160,2
161,3
162,2
163,3
164,1
165,1
166,2
167,3
168,2
169,1
170,2
171,1
172,1
173,3
174,1
175,3
176,2
177,2
178,3
179,2
180,1
181,2
182,2
183,3
184,3
185,2
186,3
187,2
188,3
189,3
190,2
191,3
192,2
193,3
194,3
195,3
196,1
197,3
198,2
199,1
200,1
201,1
202,1
203,3
204,2
205,2
206,1
207,1
208,2
209,1
210,1
211,1
212,1
213,3
214,1
215,3
216,3
217,2
218,1
219,3
220,1
221,3
222,1
223,1
224,2
225,2
226,1
227,1
228,1
229,3
230,3
231,2
232,3
233,3
234,1
235,3
236,1
237,2
238,1
239,2
240,3
241,2
242,3
243,1
244,1
245,2
246,2
247,1
248,3
249,3
250,3
251,2
252,1
253,3
254,1
255,1
256,3
257,1
258,1
259,1
260,2
261,1
262,1
263,2
264,1
265,1
266,1
267,1
268,2
269,3
270,3
271,1
272,2
273,3
274,1
275,1
276,2
277,1
278,3
279,1
280,1
281,2
282,1
283,3
284,3
285,1
286,1
287,3
288,3
289,2
290,3
291,1
292,1
293,3
294,1
295,2
296,3
297,3
298,3
299,1
300,2
301,2
302,2
303,3
304,1
305,2
306,2
307,3
308,1
309,2
310,1
311,3
312,2
313,2
314,1
315,2
316,3
317,3
318,3
319,3
320,2
321,3
322,1
323,1
324,3
325,1
326,1
327,3
328,2
329,3
330,3
331,2
332,2
333,3
334,1
335,1
336,2
337,1
338,2
339,2
340,3
341,1
342,2
343,2
344,3
345,1
346,2
347,3
348,1
349,2
350,1
351,2
352,3
353,1
354,1
355,2
356,3
357,3
358,3
359,2
