subject_id,group_index
0,3
1,2
2,1
3,1
4,1
5,3
6,3
7,1
8,1
9,1
10,3
11,1
12,3
13,3
14,3
15,3
16,1
17,2
18,2
19,2
20,1
21,1
22,2
23,1
24,1
25,2
26,2
27,1
28,3
29,1
30,2
31,2
32,2
33,1
34,3
35,2
36,3
37,1
38,1
39,2
40,2
41,1
42,3
43,3
44,2
45,1
46,2
47,1
48,3
49,1
50,2
51,2
52,2
53,2
54,1
55,1
56,3
57,3
58,2
59,1
60,2
61,3
62,3
63,3
64,1
65,1
66,3
67,3
68,3
69,3
70,2
71,2
72,2
73,3
74,1
75,2
76,1
77,3
78,3
79,2
80,3
81,2
82,2
83,2
84,1
85,3
86,3
87,1
88,3
89,1
90,2
91,1
92,2
93,2
94,1
95,1
96,3
97,3
98,1
99,1
100,3
101,3
102,3
103,3
104,2
105,1
106,1
107,2
108,3
109,3
110,3
111,1
112,2
113,2
114,2
115,2
116,3
117,1
118,2
119,2
