subject_id,group_index
0,1
1,3
2,1
3,2
4,2
5,3
6,2
7,2
8,2
9,1
10,2
11,3
12,2
13,1
14,3
15,2
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,2
24,2
25,3
26,1
27,2
28,3
29,1
30,1
31,2
32,1
33,3
34,1
35,3
36,2
37,1
38,1
39,1
40,3
41,2
42,2
43,3
44,3
45,3
46,2
47,2
48,2
49,3
50,3
51,3
52,3
53,1
54,2
55,2
56,1
57,1
58,3
59,1
60,1
61,2
62,1
63,3
64,1
65,3
66,2
67,3
68,1
69,2
70,3
71,3
72,1
73,1
74,2
75,1
76,1
77,1
78,2
79,3
80,2
81,2
82,2
83,1
84,1
85,3
86,3
87,2
88,3
89,2
90,3
91,1
92,3
93,1
94,2
95,3
96,3
97,1
98,2
99,2
100,2
101,3
102,3
103,2
104,3
105,1
106,2
107,2
108,2
109,2
110,3
111,3
112,2
113,3
114,3
115,3
116,3
117,3
118,1
119,1
