subject_id,group_index
0,2
1,3
2,2
3,3
4,2
5,3
6,1
7,2
8,3
9,3
10,3
11,3
12,1
13,1
14,1
15,2
16,3
17,2
18,3
19,2
20,1
21,2
22,3
23,3
24,1
25,1
26,1
27,3
28,1
29,3
30,1
31,2
32,1
33,2
34,3
35,2
36,2
37,2
38,1
39,3
40,3
41,2
42,3
43,3
44,1
45,1
46,2
47,1
48,3
49,1
50,2
51,1
52,2
53,1
54,3
55,1
56,3
57,3
58,1
59,3
60,2
61,2
62,2
63,3
64,1
65,3
66,2
67,2
68,1
69,1
70,3
71,1
72,3
73,2
74,1
75,1
76,2
77,2
78,3
79,1
80,2
81,1
82,3
83,2
84,1
85,1
86,1
87,1
88,1
89,3
90,1
91,1
92,2
93,3
94,2
95,2
96,2
97,2
98,1
99,1
100,3
101,1
102,1
103,2
104,2
105,2
106,3
107,2
108,2
109,3
110,1
111,3
112,1
113,1
114,2
115,2
116,2
117,3
118,1
119,1
120,2
121,3
122,1
123,2
124,1
125,3
126,3
127,3
128,3
129,1
130,3
131,2
132,3
133,2
134,3
135,1
136,2
137,3
138,1
139,3
140,2
141,1
142,1
143,3
144,3
145,2
146,1
147,3
148,3
149,1
150,2
151,3
152,2
153,1
154,3
155,3
156,3
157,3
158,2
159,2
160,2
161,1
162,2
163,3
164,1
165,1
166,1
167,3
168,3
169,2
170,2
171,1
172,2
173,2
174,2
175,1
176,3
177,2
178,1
179,2
180,1
181,3
182,2
183,3
184,2
185,3
186,1
187,2
188,3
189,1
190,3
191,3
192,1
193,3
194,3
195,2
196,1
197,1
198,2
199,3
200,2
201,2
202,3
203,1
204,2
205,2
206,2
207,1
208,2
209,1
210,1
211,2
212,2
213,3
214,3
215,1
216,3
217,1
218,3
219,3
220,1
221,1
222,3
223,2
224,3
225,2
226,1
227,1
228,2
229,1
230,1
231,2
232,1
233,2
234,3
235,1
236,2
237,2
238,2
239,2
240,2
241,3
242,1
243,1
244,3
245,2
246,3
247,2
248,2
249,3
250,2
251,3
252,2
253,2
254,1
255,3
256,3
257,2
258,3
259,2
260,3
261,2
262,3
263,2
264,1
265,2
266,3
267,1
268,1
269,3
270,2
271,3
272,3
273,1
274,1
275,1
276,1
277,1
278,1
279,2
280,2
281,2
282,2
283,2
284,3
285,1
286,3
287,3
288,1
289,3
290,2
291,1
292,3
293,1
294,1
295,3
296,3
297,1
298,1
299,3
300,2
301,3
302,3
303,1
304,1
305,3
306,3
307,2
308,3
309,2
310,1
311,1
312,3
313,2
314,3
315,3
316,1
317,1
318,2
319,3
320,3
321,2
322,2
323,3
324,1
325,3
326,2
327,2
328,1
329,1
330,2
331,2
332,1
333,3
334,2
335,3
336,3
337,2
338,2
339,1
340,2
341,1
342,1
343,1
344,3
345,1
346,1
347,3
348,1
349,1
350,2
351,3
352,3
353,1
354,3
355,2
356,2
357,2
358,1
359,3
