iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.03943252825891624,8.912641332999556,289.0,331.0,221.0,268.0
2,0.03943252825891624,,123.0,266.0,211.0,1.0
3,0.03943252825891624,,156.0,64.0,238.0,153.0
4,0.0391236661104444,,133.0,313.0,145.0,121.0
5,0.0391236661104444,,262.0,94.0,334.0,175.0
6,0.03904659945971255,,191.0,277.0,314.0,333.0
7,0.03904659945971255,,82.0,310.0,237.0,239.0
8,0.03896288017239544,,89.0,174.0,28.0,76.0
9,0.03896288017239544,,143.0,40.0,62.0,7.0
10,0.038861292261595744,,135.0,155.0,247.0,48.0
11,0.038861292261595744,,283.0,222.0,118.0,232.0
12,0.038861292261595744,,176.0,287.0,329.0,294.0
13,0.038861292261595744,,210.0,256.0,349.0,249.0
14,0.038861292261595744,,351.0,324.0,336.0,192.0
15,0.0387666074780735,,120.0,20.0,93.0,272.0
16,0.0387666074780735,,340.0,200.0,78.0,299.0
17,0.0387666074780735,,42.0,265.0,227.0,34.0
18,0.0387666074780735,,194.0,270.0,285.0,241.0
19,0.0387666074780735,,130.0,57.0,341.0,354.0
20,0.0387666074780735,,271.0,344.0,152.0,236.0
21,0.0387666074780735,,30.0,114.0,136.0,4.0
22,0.0387666074780735,,44.0,142.0,273.0,280.0
23,0.0387666074780735,,24.0,66.0,217.0,58.0
24,0.0387666074780735,,263.0,320.0,315.0,357.0
25,0.0387666074780735,,92.0,267.0,95.0,45.0
26,0.0387666074780735,,83.0,119.0,49.0,291.0
27,0.0387666074780735,,35.0,50.0,65.0,180.0
28,0.0387666074780735,,292.0,206.0,259.0,162.0
29,0.0387666074780735,,187.0,216.0,297.0,264.0
30,0.0387666074780735,,319.0,80.0,88.0,26.0
31,0.0387666074780735,,295.0,75.0,186.0,306.0
32,0.0387666074780735,,137.0,230.0,218.0,47.0
33,0.0387666074780735,,212.0,161.0,170.0,182.0
34,0.0387666074780735,,282.0,286.0,312.0,190.0
35,0.0387666074780735,,327.0,167.0,311.0,67.0
36,0.0387666074780735,,103.0,352.0,90.0,159.0
37,0.0387666074780735,,86.0,41.0,209.0,332.0
38,0.0387666074780735,,68.0,6.0,106.0,160.0
39,0.0387666074780735,,207.0,12.0,229.0,70.0
40,0.0387666074780735,,201.0,196.0,140.0,105.0
41,0.03874214296028988,,122.0,359.0,131.0,316.0
42,0.03865527289746258,,353.0,96.0,269.0,141.0
43,0.03865527289746258,,102.0,251.0,219.0,304.0
44,0.03865527289746258,,220.0,255.0,321.0,288.0
45,0.03865527289746258,,99.0,248.0,117.0,33.0
46,0.03865527289746258,,125.0,242.0,149.0,85.0
47,0.03865527289746258,,228.0,205.0,113.0,223.0
48,0.03865527289746258,,18.0,225.0,157.0,252.0
49,0.03865527289746258,,46.0,347.0,240.0,338.0
50,0.03865527289746258,,11.0,358.0,104.0,279.0
51,0.03865527289746258,,91.0,193.0,60.0,15.0
52,0.03865527289746258,,339.0,3.0,350.0,63.0
53,0.03865527289746258,,284.0,343.0,2.0,301.0
54,0.03865527289746258,,303.0,126.0,202.0,318.0
55,0.03865527289746258,,274.0,53.0,213.0,261.0
56,0.03865527289746258,,14.0,253.0,59.0,38.0
57,0.03864793546283109,,129.0,233.0,231.0,39.0
58,0.03864793546283109,,128.0,348.0,355.0,171.0
59,0.038627728177482445,,198.0,298.0,188.0,55.0
60,0.038627728177482445,,77.0,19.0,32.0,177.0
61,0.03862666634024971,,325.0,215.0,115.0,330.0
62,0.03862666634024971,,21.0,22.0,172.0,179.0
63,0.03862666634024971,,9.0,37.0,108.0,0.0
64,0.0385703564414343,,146.0,36.0,124.0,112.0
65,0.0385703564414343,,317.0,81.0,224.0,257.0
66,0.0385703564414343,,29.0,204.0,107.0,150.0
67,0.0385703564414343,,52.0,31.0,148.0,276.0
68,0.03855721377088778,,208.0,246.0,302.0,226.0
69,0.03854982142256916,,166.0,185.0,84.0,23.0
70,0.03854982142256916,,178.0,54.0,69.0,144.0
71,0.03854982142256916,,245.0,164.0,97.0,73.0
72,0.03854982142256916,,10.0,326.0,25.0,71.0
73,0.03854982142256916,,61.0,189.0,250.0,5.0
74,0.03854982142256916,,244.0,101.0,281.0,72.0
75,0.03854982142256916,,51.0,163.0,356.0,100.0
76,0.03854982142256916,,13.0,345.0,158.0,290.0
77,0.03854982142256916,,151.0,199.0,181.0,173.0
78,0.03854817821391764,,254.0,56.0,139.0,147.0
79,0.03854817821391764,,109.0,309.0,275.0,98.0
80,0.03854817821391764,,8.0,293.0,300.0,110.0
81,0.03854817821391764,,17.0,214.0,74.0,169.0
