iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.057338061426437006,5.267223749999175,117.0,226.0,63.0,171.0
2,0.057338061426437006,,201.0,142.0,126.0,116.0
3,0.057338061426437006,,99.0,151.0,61.0,149.0
4,0.057338061426437006,,239.0,120.0,200.0,162.0
5,0.057338061426437006,,214.0,93.0,176.0,19.0
6,0.057338061426437006,,134.0,95.0,138.0,206.0
7,0.057338061426437006,,208.0,153.0,51.0,12.0
8,0.057338061426437006,,56.0,144.0,175.0,185.0
9,0.057338061426437006,,192.0,122.0,127.0,22.0
10,0.057338061426437006,,177.0,186.0,146.0,173.0
11,0.057338061426437006,,103.0,141.0,172.0,48.0
12,0.057338061426437006,,183.0,222.0,220.0,139.0
13,0.057338061426437006,,236.0,46.0,227.0,100.0
14,0.057338061426437006,,41.0,237.0,71.0,174.0
15,0.05719868532209556,,78.0,3.0,199.0,166.0
16,0.05719868532209556,,109.0,83.0,195.0,202.0
17,0.05719868532209556,,50.0,107.0,207.0,169.0
18,0.05719868532209556,,213.0,161.0,218.0,89.0
19,0.05719868532209556,,212.0,129.0,34.0,111.0
20,0.05719868532209556,,205.0,76.0,1.0,52.0
21,0.05719868532209556,,67.0,29.0,131.0,113.0
22,0.05719868532209556,,219.0,105.0,163.0,128.0
23,0.05719868532209556,,145.0,221.0,21.0,203.0
24,0.05719868532209556,,91.0,198.0,2.0,59.0
25,0.05719868532209556,,15.0,17.0,118.0,209.0
26,0.05719868532209556,,65.0,112.0,197.0,178.0
27,0.05719868532209556,,53.0,94.0,229.0,13.0
28,0.05719868532209556,,0.0,114.0,49.0,86.0
29,0.05719868532209556,,217.0,130.0,231.0,170.0
30,0.057137611508584915,,191.0,32.0,204.0,4.0
31,0.05713761150858491,,238.0,82.0,155.0,44.0
32,0.05710523630121968,,68.0,88.0,33.0,92.0
33,0.05710523630121968,,165.0,119.0,181.0,115.0
34,0.05710523630121968,,45.0,6.0,216.0,123.0
35,0.05708552886116253,,23.0,233.0,10.0,164.0
36,0.05708552886116253,,211.0,77.0,79.0,102.0
37,0.05708552886116253,,179.0,154.0,38.0,135.0
38,0.05707816323017652,,235.0,230.0,156.0,190.0
39,0.05707816323017652,,28.0,36.0,168.0,72.0
40,0.05707816323017652,,187.0,106.0,75.0,85.0
41,0.05702295865495502,,196.0,5.0,136.0,158.0
42,0.05702295865495502,,159.0,152.0,225.0,180.0
43,0.05702295865495502,,43.0,101.0,66.0,58.0
44,0.05702295865495502,,97.0,193.0,16.0,81.0
45,0.05702295865495502,,223.0,160.0,157.0,147.0
46,0.05702295865495502,,60.0,125.0,133.0,132.0
47,0.05702295865495501,,26.0,90.0,37.0,20.0
48,0.057022958654955005,,35.0,87.0,80.0,108.0
49,0.057022958654955005,,30.0,9.0,189.0,70.0
50,0.057022958654955005,,210.0,39.0,143.0,74.0
51,0.057022958654955005,,137.0,73.0,54.0,55.0
52,0.057022958654955005,,167.0,8.0,64.0,110.0
53,0.057022958654955005,,121.0,27.0,182.0,14.0
54,0.057022958654955005,,31.0,228.0,11.0,98.0
55,0.05701015391599168,,47.0,40.0,62.0,7.0
56,0.05701015391599168,,69.0,140.0,224.0,42.0
57,0.05701015391599168,,234.0,104.0,150.0,184.0
58,0.05701015391599168,,148.0,24.0,18.0,124.0
59,0.05701015391599168,,25.0,215.0,194.0,84.0
60,0.05701015391599168,,188.0,232.0,96.0,57.0
61,0.05701015391599168,,,,,
62,0.05701015391599168,,,,,
63,0.05701015391599168,,,,,
64,0.05701015391599168,,,,,
65,0.05701015391599168,,,,,
66,0.05701015391599168,,,,,
67,0.05701015391599168,,,,,
68,0.05701015391599168,,,,,
69,0.05701015391599168,,,,,
70,0.05701015391599168,,,,,
71,0.05701015391599168,,,,,
72,0.05701015391599168,,,,,
73,0.05701015391599168,,,,,
74,0.05701015391599168,,,,,
75,0.05701015391599168,,,,,
76,0.05701015391599168,,,,,
77,0.056993920454410124,,,,,
78,0.056993920454410124,,,,,
79,0.056993920454410124,,,,,
80,0.056993920454410124,,,,,
81,0.056993920454410124,,,,,
82,0.056993920454410124,,,,,
83,0.056993920454410124,,,,,
84,0.056993920454410124,,,,,
85,0.056993920454410124,,,,,
86,0.056993920454410124,,,,,
87,0.05699392045441012,,,,,
88,0.05699392045441012,,,,,
89,0.05699392045441011,,,,,
90,0.05699392045441011,,,,,
91,0.05699392045441011,,,,,
92,0.05699392045441011,,,,,
93,0.05699392045441011,,,,,
94,0.05699392045441011,,,,,
95,0.05699392045441011,,,,,
96,0.05699392045441011,,,,,
97,0.05699392045441011,,,,,
98,0.05699392045441011,,,,,
99,0.05699392045441011,,,,,
100,0.05699392045441011,,,,,
101,0.05699392045441011,,,,,
102,0.05699392045441011,,,,,
103,0.056980794010772384,,,,,
104,0.056980794010772384,,,,,
105,0.056980794010772384,,,,,
106,0.056980794010772384,,,,,
107,0.05698079401077238,,,,,
108,0.05698079401077238,,,,,
109,0.05698079401077238,,,,,
110,0.05698079401077237,,,,,
111,0.05698079401077237,,,,,
112,0.05698079401077237,,,,,
113,0.05698079401077237,,,,,
114,0.05698079401077237,,,,,
115,0.05698079401077237,,,,,
116,0.05698079401077237,,,,,
117,0.05698079401077237,,,,,
118,0.05698079401077237,,,,,
119,0.05698079401077237,,,,,
120,0.05698079401077237,,,,,
121,0.05698079401077237,,,,,
122,0.05698079401077237,,,,,
123,0.05698079401077237,,,,,
124,0.05698079401077237,,,,,
125,0.05698079401077237,,,,,
126,0.05697679909930671,,,,,
127,0.05697679909930671,,,,,
128,0.05697679909930671,,,,,
129,0.05697679909930671,,,,,
130,0.05697679909930671,,,,,
131,0.05697679909930671,,,,,
132,0.05697679909930671,,,,,
133,0.05697679909930671,,,,,
134,0.05697679909930671,,,,,
135,0.05697679909930671,,,,,
136,0.05697679909930671,,,,,
137,0.05697679909930671,,,,,
138,0.05695785562183314,,,,,
139,0.05695716382813415,,,,,
140,0.05695716382813415,,,,,
141,0.05695716382813415,,,,,
142,0.05695716382813414,,,,,
143,0.05695716382813414,,,,,
144,0.056957163828134136,,,,,
145,0.056957163828134136,,,,,
146,0.056957163828134136,,,,,
147,0.056957163828134136,,,,,
148,0.056957163828134136,,,,,
149,0.056956634195727315,,,,,
150,0.056956634195727315,,,,,
151,0.056956634195727315,,,,,
152,0.056956634195727315,,,,,
153,0.056956634195727315,,,,,
154,0.056956634195727315,,,,,
155,0.056956634195727315,,,,,
156,0.056956634195727315,,,,,
157,0.056956634195727315,,,,,
158,0.056956634195727315,,,,,
159,0.056956634195727315,,,,,
160,0.05695068074034902,,,,,
161,0.05695068074034902,,,,,
162,0.05695068074034902,,,,,
163,0.05695068074034902,,,,,
164,0.056950680740349015,,,,,
165,0.056950680740349015,,,,,
166,0.056950680740349015,,,,,
167,0.056950680740349015,,,,,
168,0.056950680740349015,,,,,
169,0.056950680740349015,,,,,
170,0.056950680740349015,,,,,
171,0.056950680740349015,,,,,
172,0.056950680740349015,,,,,
173,0.056950680740349015,,,,,
174,0.056950680740349015,,,,,
175,0.05693677661996005,,,,,
176,0.05693677661996005,,,,,
177,0.05693677661996005,,,,,
178,0.05693677661996005,,,,,
179,0.05693677661996005,,,,,
180,0.05693677661996005,,,,,
181,0.05693677661996005,,,,,
182,0.05693677661996005,,,,,
183,0.05693677661996005,,,,,
184,0.05693677661996005,,,,,
185,0.05693677661996005,,,,,
186,0.05693677661996005,,,,,
187,0.05693677661996005,,,,,
188,0.05693677661996005,,,,,
189,0.05693677661996005,,,,,
190,0.05693677661996005,,,,,
191,0.05693677661996005,,,,,
192,0.05693677661996005,,,,,
193,0.05693677661996005,,,,,
194,0.05693677661996005,,,,,
195,0.05693677661996005,,,,,
196,0.05693677661996005,,,,,
197,0.05693677661996005,,,,,
198,0.05693677661996005,,,,,
199,0.05693677661996005,,,,,
200,0.05693677661996005,,,,,
