subject_id,group_index
0,4
1,2
2,1
3,2
4,2
5,2
6,1
7,1
8,4
9,2
10,3
11,4
12,3
13,4
14,1
15,4
16,3
17,4
18,3
19,4
20,2
21,1
22,2
23,3
24,3
25,2
26,1
27,4
28,3
29,2
30,1
31,2
32,2
33,1
34,3
35,1
36,3
37,1
38,3
39,3
40,4
41,2
42,3
43,2
44,4
45,4
46,2
47,3
48,4
49,4
50,1
51,4
52,4
53,3
54,2
55,4
56,1
57,2
58,1
59,3
60,4
61,1
62,3
63,3
64,4
65,2
66,3
67,1
68,4
69,1
70,4
71,4
72,2
73,3
74,4
75,3
76,4
77,2
78,2
79,3
80,3
81,1
82,2
83,2
84,2
85,1
86,4
87,3
88,3
89,3
90,4
91,3
92,2
93,2
94,4
95,1
96,1
97,1
98,2
99,1
100,1
101,2
102,2
103,4
104,3
105,1
106,4
107,1
108,1
109,2
110,1
111,1
112,4
113,3
114,4
115,3
116,1
117,1
118,2
119,3
