subject_id,group_index
0,2
1,3
2,2
3,4
4,1
5,2
6,1
7,4
8,3
9,2
10,4
11,2
12,2
13,2
14,4
15,3
16,3
17,1
18,1
19,4
20,3
21,3
22,4
23,3
24,3
25,3
26,1
27,4
28,3
29,3
30,1
31,1
32,1
33,1
34,1
35,2
36,4
37,4
38,1
39,4
40,1
41,2
42,2
43,2
44,3
45,4
46,1
47,1
48,1
49,2
50,4
51,1
52,4
53,4
54,1
55,3
56,2
57,4
58,3
59,2
60,4
61,1
62,2
63,2
64,1
65,1
66,1
67,2
68,1
69,1
70,4
71,3
72,4
73,4
74,2
75,1
76,2
77,3
78,3
79,2
80,4
81,1
82,4
83,1
84,1
85,2
86,3
87,3
88,4
89,2
90,4
91,1
92,2
93,2
94,4
95,2
96,2
97,2
98,4
99,3
100,3
101,3
102,4
103,3
104,4
105,2
106,3
107,1
108,1
109,1
110,4
111,4
112,2
113,3
114,3
115,1
116,3
117,4
118,1
119,1
120,4
121,2
122,3
123,4
124,4
125,4
126,2
127,4
128,4
129,3
130,3
131,1
132,1
133,2
134,1
135,1
136,3
137,1
138,3
139,2
140,1
141,3
142,3
143,2
144,3
145,1
146,3
147,4
148,4
149,3
150,3
151,3
152,1
153,2
154,2
155,4
156,2
157,2
158,1
159,3
160,2
161,3
162,1
163,1
164,3
165,4
166,2
167,1
168,2
169,3
170,1
171,2
172,1
173,2
174,2
175,2
176,3
177,3
178,2
179,1
180,4
181,4
182,2
183,4
184,4
185,4
186,3
187,3
188,4
189,3
190,4
191,3
192,4
193,1
194,2
195,2
196,4
197,2
198,2
199,3
200,3
201,1
202,3
203,1
204,2
205,4
206,1
207,2
208,1
209,3
210,4
211,4
212,3
213,4
214,2
215,2
216,1
217,1
218,1
219,1
220,4
221,3
222,3
223,2
224,3
225,3
226,4
227,1
228,2
229,3
230,4
231,4
232,2
233,2
234,4
235,1
236,4
237,4
238,2
239,3
