iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.11283307706346696,2.7018270829994435,26.0,77.0,71.0,25.0
2,0.11283307706346696,,12.0,59.0,91.0,67.0
3,0.11283307706346696,,80.0,16.0,44.0,36.0
4,0.11283307706346696,,29.0,8.0,106.0,55.0
5,0.11220755085743084,,18.0,53.0,84.0,70.0
6,0.11220755085743084,,97.0,62.0,108.0,94.0
7,0.11220755085743084,,61.0,28.0,32.0,40.0
8,0.11220755085743084,,23.0,86.0,114.0,76.0
9,0.11220755085743084,,48.0,111.0,104.0,15.0
10,0.11220755085743084,,22.0,73.0,58.0,63.0
11,0.11220755085743084,,38.0,34.0,30.0,14.0
12,0.11085590026252048,,56.0,45.0,47.0,102.0
13,0.11085590026252048,,105.0,66.0,60.0,10.0
14,0.11085590026252048,,93.0,64.0,87.0,51.0
15,0.11085590026252048,,82.0,43.0,99.0,33.0
16,0.11085590026252048,,115.0,6.0,89.0,19.0
17,0.11085590026252048,,75.0,118.0,42.0,52.0
18,0.11085590026252048,,65.0,46.0,41.0,49.0
19,0.11085590026252048,,11.0,113.0,79.0,103.0
20,0.11085590026252048,,112.0,54.0,116.0,50.0
21,0.11085590026252048,,119.0,4.0,1.0,39.0
22,0.11085590026252048,,9.0,0.0,17.0,98.0
23,0.11085590026252048,,69.0,110.0,85.0,90.0
24,0.11085590026252048,,5.0,68.0,72.0,13.0
25,0.11085590026252048,,7.0,95.0,2.0,78.0
26,0.11085590026252048,,81.0,74.0,24.0,35.0
27,0.11085590026252048,,37.0,83.0,57.0,88.0
28,0.11085590026252048,,3.0,20.0,100.0,107.0
29,0.11085590026252048,,117.0,92.0,27.0,96.0
30,0.11085590026252048,,31.0,101.0,21.0,109.0
31,0.11085590026252048,,,,,
32,0.11073928678456743,,,,,
33,0.11073928678456743,,,,,
34,0.11073928678456743,,,,,
35,0.11021777315113367,,,,,
36,0.11021777315113367,,,,,
37,0.11021777315113367,,,,,
38,0.11021777315113367,,,,,
39,0.11021777315113367,,,,,
40,0.11021777315113367,,,,,
41,0.11021777315113367,,,,,
42,0.11021777315113367,,,,,
43,0.11021777315113367,,,,,
44,0.11021777315113367,,,,,
45,0.11021777315113367,,,,,
46,0.11021777315113367,,,,,
47,0.11021777315113367,,,,,
48,0.11021777315113367,,,,,
49,0.10981387099095749,,,,,
50,0.10981387099095749,,,,,
51,0.10981387099095749,,,,,
52,0.10981387099095749,,,,,
