iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.06657765893946091,9.087867708001795,274.0,9.0,165.0,158.0
2,0.06657765893946091,,3.0,22.0,343.0,196.0
3,0.06657765893946091,,323.0,31.0,192.0,246.0
4,0.06657765893946091,,34.0,284.0,10.0,291.0
5,0.06657765893946091,,35.0,357.0,346.0,326.0
6,0.06657765893946091,,290.0,268.0,277.0,306.0
7,0.06636379513394243,,49.0,250.0,129.0,157.0
8,0.06634781801823099,,122.0,47.0,205.0,257.0
9,0.06617900294334494,,104.0,26.0,336.0,52.0
10,0.06617900294334494,,139.0,50.0,198.0,249.0
11,0.06617900294334494,,305.0,300.0,299.0,215.0
12,0.06617900294334494,,350.0,179.0,241.0,239.0
13,0.06617900294334494,,303.0,115.0,199.0,24.0
14,0.06616636911919761,,144.0,259.0,6.0,172.0
15,0.06616636911919761,,4.0,202.0,113.0,263.0
16,0.06616636911919761,,193.0,267.0,286.0,320.0
17,0.06616636911919761,,238.0,40.0,82.0,280.0
18,0.06616636911919761,,310.0,243.0,182.0,62.0
19,0.06616636911919761,,60.0,107.0,244.0,11.0
20,0.0656723080265565,,309.0,59.0,261.0,297.0
21,0.0656723080265565,,301.0,93.0,29.0,327.0
22,0.06552713068573982,,109.0,224.0,266.0,283.0
23,0.06552713068573982,,337.0,114.0,55.0,74.0
24,0.06552713068573982,,345.0,15.0,210.0,262.0
25,0.06552713068573982,,353.0,234.0,155.0,124.0
26,0.06552713068573982,,226.0,287.0,219.0,248.0
27,0.06552713068573982,,176.0,28.0,174.0,227.0
28,0.06552713068573982,,253.0,87.0,131.0,206.0
29,0.06552713068573982,,168.0,237.0,153.0,19.0
30,0.06552713068573982,,65.0,99.0,352.0,32.0
31,0.06552713068573982,,175.0,294.0,260.0,70.0
32,0.06552713068573982,,127.0,46.0,170.0,188.0
33,0.06552713068573982,,223.0,322.0,270.0,12.0
34,0.06552713068573982,,132.0,128.0,185.0,150.0
35,0.06552713068573982,,135.0,85.0,358.0,89.0
36,0.06552713068573982,,102.0,147.0,318.0,252.0
37,0.06528963301276199,,140.0,354.0,254.0,160.0
38,0.06528963301276199,,271.0,302.0,236.0,134.0
39,0.06528963301276199,,48.0,307.0,23.0,126.0
40,0.06528963301276197,,43.0,220.0,42.0,79.0
41,0.06528963301276197,,232.0,112.0,33.0,71.0
42,0.06528963301276197,,152.0,38.0,178.0,16.0
43,0.06528963301276197,,355.0,75.0,13.0,258.0
44,0.06528963301276197,,118.0,347.0,77.0,68.0
45,0.06528963301276197,,316.0,39.0,201.0,242.0
46,0.06528963301276197,,213.0,76.0,81.0,269.0
47,0.06528963301276197,,161.0,340.0,329.0,101.0
48,0.06525241143613754,,88.0,86.0,265.0,230.0
49,0.06525241143613754,,130.0,245.0,235.0,119.0
50,0.06524673761608119,,321.0,100.0,187.0,106.0
51,0.06519838203770188,,228.0,332.0,91.0,264.0
52,0.06519838203770188,,64.0,222.0,278.0,218.0
53,0.06519838203770188,,203.0,189.0,190.0,181.0
54,0.06519838203770188,,279.0,298.0,1.0,317.0
55,0.06519838203770188,,331.0,285.0,289.0,73.0
56,0.06519838203770188,,58.0,110.0,255.0,37.0
57,0.06519838203770188,,166.0,162.0,8.0,195.0
58,0.06519838203770188,,18.0,69.0,304.0,295.0
59,0.06519838203770188,,351.0,20.0,80.0,51.0
60,0.06519838203770188,,273.0,348.0,154.0,339.0
61,0.06519838203770188,,159.0,2.0,308.0,66.0
62,0.06519838203770188,,335.0,96.0,92.0,334.0
63,0.06519838203770188,,214.0,292.0,356.0,183.0
64,0.06517528616618064,,319.0,44.0,312.0,200.0
65,0.06517528616618064,,136.0,169.0,156.0,53.0
66,0.06517528616618064,,0.0,116.0,330.0,63.0
67,0.06517528616618064,,95.0,217.0,344.0,164.0
68,0.06517528616618064,,349.0,17.0,121.0,141.0
69,0.06515724890039519,,256.0,296.0,359.0,94.0
70,0.06515724890039519,,67.0,314.0,56.0,173.0
71,0.06515724890039519,,180.0,145.0,41.0,333.0
72,0.06506994306262834,,36.0,137.0,281.0,272.0
73,0.06506994306262834,,97.0,191.0,123.0,282.0
74,0.06506994306262834,,54.0,233.0,61.0,103.0
75,0.06506994306262834,,229.0,216.0,148.0,163.0
76,0.06502987886277029,,98.0,275.0,146.0,171.0
77,0.06502987886277027,,311.0,186.0,324.0,184.0
78,0.06502987886277027,,313.0,315.0,207.0,125.0
79,0.06502987886277027,,14.0,247.0,212.0,142.0
80,0.06502987886277027,,30.0,45.0,338.0,117.0
81,0.06502987886277027,,293.0,342.0,197.0,225.0
82,0.06502987886277027,,138.0,341.0,209.0,7.0
83,0.06502987886277027,,133.0,143.0,57.0,151.0
84,0.06502987886277026,,111.0,84.0,194.0,288.0
85,0.06502987886277026,,149.0,204.0,25.0,240.0
86,0.06502987886277026,,328.0,276.0,325.0,90.0
87,0.06502987886277026,,105.0,21.0,72.0,83.0
88,0.06502987886277026,,5.0,221.0,211.0,231.0
89,0.06502987886277026,,120.0,108.0,78.0,27.0
90,0.06502987886277026,,167.0,251.0,177.0,208.0
91,0.06502987886277026,,,,,
92,0.06502987886277026,,,,,
93,0.06502987886277026,,,,,
94,0.06502304822457586,,,,,
95,0.06502304822457586,,,,,
96,0.06502304822457586,,,,,
97,0.06502304822457586,,,,,
98,0.06502304822457586,,,,,
99,0.06502304822457586,,,,,
100,0.06502304822457586,,,,,
101,0.06502304822457586,,,,,
102,0.06502304822457586,,,,,
103,0.06502304822457586,,,,,
104,0.06502304822457586,,,,,
105,0.06501248488895918,,,,,
106,0.06499496992696735,,,,,
107,0.06499496992696735,,,,,
108,0.06499496992696735,,,,,
109,0.06499496992696735,,,,,
110,0.06499496992696735,,,,,
111,0.06495504923322175,,,,,
112,0.06495504923322175,,,,,
113,0.06495504923322175,,,,,
114,0.06495504923322175,,,,,
115,0.06495504923322175,,,,,
116,0.06495504923322175,,,,,
117,0.06495504923322175,,,,,
118,0.06495504923322175,,,,,
119,0.06492664746770482,,,,,
120,0.06492664746770482,,,,,
121,0.06492664746770482,,,,,
122,0.06492664746770482,,,,,
123,0.0648973028840105,,,,,
124,0.06489730288401048,,,,,
125,0.06489730288401048,,,,,
126,0.0648402712024886,,,,,
127,0.06482932775600003,,,,,
128,0.06482932775600003,,,,,
129,0.0648226715629153,,,,,
