subject_id,group_index
0,2
1,2
2,1
3,3
4,3
5,4
6,3
7,3
8,1
9,1
10,3
11,1
12,1
13,4
14,4
15,4
16,1
17,2
18,4
19,4
20,1
21,2
22,4
23,3
24,2
25,4
26,1
27,4
28,2
29,3
30,3
31,4
32,4
33,1
34,2
35,4
36,4
37,2
38,1
39,2
40,2
41,2
42,2
43,4
44,1
45,3
46,3
47,3
48,2
49,1
50,3
51,3
52,4
53,3
54,4
55,2
56,2
57,4
58,2
59,1
60,2
61,4
62,3
63,2
64,1
65,4
66,4
67,1
68,2
69,3
70,2
71,3
72,4
73,3
74,4
75,3
76,2
77,3
78,3
79,3
80,3
81,4
82,1
83,3
84,1
85,1
86,2
87,2
88,2
89,1
90,2
91,1
92,1
93,1
94,1
95,1
96,3
97,4
98,2
99,4
100,3
101,2
102,2
103,1
104,1
105,2
106,4
107,1
108,4
109,1
110,1
111,4
112,4
113,3
114,3
115,4
116,3
117,3
118,2
119,1
