subject_id,group_index
0,1
1,3
2,4
3,4
4,3
5,4
6,3
7,1
8,4
9,1
10,4
11,4
12,2
13,2
14,2
15,4
16,3
17,4
18,2
19,2
20,1
21,2
22,2
23,1
24,2
25,3
26,4
27,3
28,2
29,2
30,3
31,3
32,1
33,2
34,3
35,1
36,3
37,2
38,3
39,1
40,3
41,4
42,2
43,2
44,2
45,4
46,2
47,2
48,1
49,1
50,4
51,2
52,1
53,1
54,3
55,3
56,1
57,4
58,4
59,1
60,4
61,4
62,1
63,2
64,2
65,4
66,4
67,1
68,1
69,2
70,1
71,4
72,2
73,1
74,2
75,1
76,3
77,1
78,4
79,3
80,4
81,1
82,1
83,1
84,4
85,2
86,4
87,2
88,4
89,2
90,3
91,2
92,3
93,1
94,2
95,2
96,2
97,4
98,3
99,4
100,3
101,2
102,3
103,4
104,2
105,3
106,1
107,2
108,2
109,4
110,2
111,2
112,1
113,4
114,2
115,3
116,1
117,4
118,2
119,3
120,1
121,1
122,1
123,1
124,1
125,2
126,2
127,1
128,3
129,4
130,2
131,4
132,3
133,1
134,4
135,2
136,4
137,4
138,2
139,2
140,2
141,4
142,4
143,3
144,3
145,1
146,3
147,2
148,4
149,2
150,3
151,2
152,2
153,3
154,4
155,3
156,4
157,3
158,2
159,1
160,1
161,3
162,1
163,3
164,3
165,4
166,3
167,2
168,4
169,3
170,1
171,1
172,4
173,2
174,1
175,4
176,4
177,3
178,4
179,4
180,4
181,3
182,2
183,1
184,3
185,4
186,1
187,4
188,2
189,4
190,1
191,1
192,2
193,1
194,3
195,2
196,3
197,1
198,3
199,1
200,2
201,3
202,2
203,3
204,4
205,4
206,2
207,3
208,3
209,3
210,3
211,3
212,1
213,2
214,1
215,1
216,2
217,4
218,4
219,4
220,2
221,2
222,3
223,2
224,1
225,1
226,1
227,4
228,2
229,1
230,3
231,3
232,4
233,2
234,2
235,2
236,3
237,3
238,3
239,4
240,4
241,2
242,3
243,1
244,3
245,2
246,1
247,2
248,1
249,3
250,4
251,4
252,3
253,3
254,4
255,4
256,1
257,2
258,2
259,4
260,3
261,1
262,3
263,3
264,3
265,4
266,4
267,1
268,2
269,3
270,4
271,4
272,4
273,3
274,3
275,3
276,4
277,1
278,1
279,4
280,3
281,1
282,1
283,4
284,3
285,1
286,4
287,2
288,2
289,2
290,3
291,3
292,4
293,1
294,1
295,4
296,1
297,2
298,4
299,4
300,1
301,3
302,3
303,1
304,1
305,3
306,1
307,4
308,3
309,4
310,1
311,4
312,1
313,4
314,4
315,1
316,2
317,3
318,3
319,1
320,2
321,3
322,3
323,2
324,4
325,1
326,1
327,2
328,1
329,1
330,1
331,2
332,4
333,2
334,3
335,4
336,3
337,4
338,4
339,1
340,1
341,2
342,1
343,1
344,1
345,3
346,4
347,3
348,3
349,1
350,2
351,3
352,2
353,3
354,2
355,2
356,2
357,3
358,4
359,1
