iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.06653162771998146,9.023947917001351,300.0,284.0,19.0,85.0
2,0.06624577571910477,,302.0,313.0,190.0,162.0
3,0.06603796573018843,,161.0,328.0,243.0,320.0
4,0.06602966388571198,,13.0,280.0,35.0,288.0
5,0.06602966388571198,,345.0,273.0,250.0,208.0
6,0.06587442866209979,,128.0,123.0,46.0,234.0
7,0.06585353881479242,,63.0,93.0,230.0,200.0
8,0.06585353881479242,,112.0,116.0,202.0,32.0
9,0.06585353881479242,,28.0,324.0,270.0,152.0
10,0.06546029208168642,,122.0,352.0,42.0,70.0
11,0.06546029208168642,,104.0,37.0,142.0,171.0
12,0.06546029208168642,,147.0,214.0,281.0,356.0
13,0.06546029208168642,,248.0,169.0,64.0,239.0
14,0.06546029208168642,,4.0,178.0,145.0,257.0
15,0.06546029208168642,,7.0,89.0,99.0,197.0
16,0.06546029208168642,,344.0,331.0,348.0,138.0
17,0.06546029208168642,,75.0,73.0,177.0,102.0
18,0.06546029208168642,,172.0,289.0,72.0,267.0
19,0.06546029208168642,,30.0,176.0,285.0,111.0
20,0.06546029208168642,,350.0,226.0,186.0,59.0
21,0.06546029208168642,,295.0,229.0,291.0,245.0
22,0.06546029208168642,,15.0,47.0,263.0,140.0
23,0.06546029208168642,,151.0,101.0,132.0,12.0
24,0.06546029208168642,,53.0,196.0,338.0,5.0
25,0.06546029208168642,,242.0,276.0,244.0,80.0
26,0.06546029208168642,,187.0,76.0,205.0,307.0
27,0.06546029208168642,,97.0,336.0,306.0,17.0
28,0.06546029208168642,,136.0,325.0,139.0,225.0
29,0.06546029208168642,,166.0,27.0,180.0,292.0
30,0.06546029208168642,,317.0,299.0,38.0,351.0
31,0.06544524284178523,,159.0,40.0,149.0,118.0
32,0.06544524284178523,,251.0,247.0,269.0,135.0
33,0.06544524284178523,,43.0,54.0,309.0,339.0
34,0.06544524284178523,,26.0,134.0,217.0,216.0
35,0.06518491694587643,,121.0,155.0,179.0,347.0
36,0.06518491694587643,,181.0,271.0,319.0,287.0
37,0.06518491694587643,,254.0,332.0,137.0,260.0
38,0.0651628333237438,,233.0,342.0,74.0,259.0
39,0.0651628333237438,,31.0,0.0,346.0,211.0
40,0.0651628333237438,,318.0,3.0,158.0,78.0
41,0.06514342750570973,,191.0,153.0,279.0,160.0
42,0.06514342750570973,,286.0,268.0,150.0,340.0
43,0.06514342750570973,,252.0,24.0,175.0,222.0
44,0.06514342750570973,,84.0,327.0,95.0,173.0
45,0.06514342750570973,,349.0,311.0,57.0,96.0
46,0.06499799476025417,,90.0,105.0,235.0,209.0
47,0.06499799476025417,,355.0,174.0,141.0,108.0
48,0.06490635389433419,,45.0,321.0,326.0,314.0
49,0.06490635389433419,,127.0,294.0,238.0,92.0
50,0.06490635389433419,,133.0,310.0,305.0,71.0
51,0.06490635389433419,,206.0,185.0,148.0,62.0
52,0.06490635389433419,,329.0,353.0,170.0,357.0
53,0.06490635389433419,,192.0,124.0,237.0,227.0
54,0.06490635389433419,,83.0,167.0,296.0,52.0
55,0.06487311472989944,,113.0,23.0,164.0,65.0
56,0.06487311472989944,,194.0,354.0,293.0,188.0
57,0.06486246628958406,,55.0,11.0,298.0,6.0
58,0.06486246628958406,,278.0,58.0,207.0,304.0
59,0.06486246628958406,,241.0,316.0,41.0,312.0
60,0.06486246628958406,,87.0,60.0,36.0,277.0
61,0.06486246628958406,,131.0,246.0,341.0,213.0
62,0.06486246628958406,,94.0,322.0,290.0,199.0
63,0.0648369089281216,,221.0,50.0,103.0,272.0
64,0.06481683120051156,,204.0,223.0,210.0,157.0
65,0.06481683120051156,,266.0,334.0,126.0,33.0
66,0.06479530872955204,,120.0,14.0,212.0,303.0
67,0.06479530872955204,,68.0,255.0,253.0,215.0
68,0.06479530872955204,,1.0,9.0,274.0,228.0
69,0.06475163762921744,,22.0,154.0,114.0,224.0
70,0.06475163762921744,,110.0,21.0,236.0,359.0
71,0.06475163762921744,,144.0,335.0,182.0,18.0
72,0.06475163762921744,,125.0,56.0,81.0,44.0
73,0.06475163762921744,,100.0,265.0,264.0,203.0
74,0.06475163762921744,,201.0,77.0,168.0,195.0
75,0.0647507104398916,,315.0,343.0,25.0,109.0
76,0.0647507104398916,,8.0,198.0,61.0,39.0
77,0.06472479304923519,,10.0,262.0,220.0,86.0
78,0.0646979857110649,,323.0,358.0,117.0,91.0
79,0.0646979857110649,,29.0,88.0,98.0,20.0
80,0.0646979857110649,,297.0,107.0,130.0,261.0
81,0.0646979857110649,,249.0,283.0,2.0,129.0
82,0.0646979857110649,,51.0,258.0,115.0,16.0
83,0.0646254907726384,,337.0,119.0,218.0,67.0
84,0.0646254907726384,,143.0,106.0,183.0,330.0
85,0.0646254907726384,,184.0,66.0,219.0,189.0
86,0.0646254907726384,,231.0,146.0,256.0,79.0
87,0.06451853407307147,,165.0,301.0,308.0,193.0
88,0.06451853407307147,,282.0,48.0,82.0,49.0
89,0.06451853407307147,,69.0,232.0,333.0,275.0
90,0.06451853407307147,,34.0,156.0,240.0,163.0
91,0.06451268867875934,,,,,
92,0.06451268867875934,,,,,
93,0.06451268867875934,,,,,
94,0.06449500422934365,,,,,
95,0.06449500422934365,,,,,
96,0.06447162090138805,,,,,
97,0.06447162090138805,,,,,
98,0.06445149752893563,,,,,
99,0.06445149752893563,,,,,
100,0.06445149752893563,,,,,
101,0.06445149752893563,,,,,
102,0.06445149752893563,,,,,
103,0.06442339718970537,,,,,
104,0.06442339718970537,,,,,
105,0.06442339718970537,,,,,
106,0.06442339718970537,,,,,
107,0.06442339718970537,,,,,
108,0.06442339718970537,,,,,
109,0.0643949662168488,,,,,
110,0.0643949662168488,,,,,
111,0.0643949662168488,,,,,
112,0.0643949662168488,,,,,
113,0.0643949662168488,,,,,
114,0.0643949662168488,,,,,
115,0.0643949662168488,,,,,
116,0.0643949662168488,,,,,
117,0.0643949662168488,,,,,
118,0.0643949662168488,,,,,
119,0.0643949662168488,,,,,
120,0.0643949662168488,,,,,
121,0.0643949662168488,,,,,
122,0.0643949662168488,,,,,
123,0.0643869775344,,,,,
124,0.0643869775344,,,,,
125,0.06437653462838303,,,,,
126,0.06437160520636412,,,,,
127,0.06437160520636412,,,,,
128,0.06437160520636412,,,,,
129,0.06437160520636412,,,,,
130,0.06436977398750446,,,,,
131,0.06436977398750446,,,,,
132,0.06436977398750446,,,,,
133,0.06436977398750446,,,,,
134,0.06436977398750446,,,,,
135,0.06436977398750446,,,,,
136,0.06436977398750446,,,,,
137,0.06436977398750446,,,,,
138,0.06436977398750446,,,,,
139,0.06436977398750446,,,,,
140,0.06436977398750446,,,,,
141,0.06436386549379815,,,,,
142,0.06436386549379815,,,,,
143,0.06436386549379815,,,,,
144,0.06436113927783452,,,,,
145,0.06436113927783452,,,,,
146,0.06436113927783452,,,,,
147,0.06436113927783452,,,,,
