subject_id,group_index
0,1
1,2
2,1
3,4
4,3
5,3
6,3
7,1
8,1
9,4
10,4
11,2
12,2
13,1
14,4
15,2
16,3
17,3
18,2
19,4
20,3
21,3
22,3
23,1
24,1
25,3
26,3
27,1
28,3
29,4
30,2
31,3
32,2
33,3
34,4
35,4
36,4
37,4
38,3
39,3
40,4
41,1
42,2
43,2
44,4
45,2
46,3
47,2
48,3
49,3
50,1
51,4
52,1
53,4
54,3
55,1
56,4
57,1
58,1
59,3
60,4
61,1
62,3
63,3
64,3
65,2
66,4
67,1
68,1
69,4
70,2
71,2
72,4
73,1
74,1
75,4
76,1
77,1
78,2
79,1
80,1
81,4
82,4
83,1
84,1
85,2
86,2
87,4
88,2
89,2
90,2
91,4
92,2
93,2
94,4
95,2
96,4
97,2
98,3
99,3
100,2
101,3
102,3
103,4
104,2
105,2
106,4
107,4
108,1
109,1
110,4
111,2
112,1
113,2
114,3
115,1
116,3
117,2
118,3
119,1
