iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.21733091174521757,2.770414582999365,99.0,76.0,8.0,101.0
2,0.21147233798014642,,58.0,80.0,38.0,25.0
3,0.20863046540291585,,64.0,41.0,21.0,3.0
4,0.2084403250049811,,91.0,86.0,35.0,7.0
5,0.2084403250049811,,42.0,119.0,27.0,81.0
6,0.20838265438225842,,117.0,110.0,12.0,89.0
7,0.2073466623558924,,1.0,108.0,97.0,95.0
8,0.2073466623558924,,100.0,50.0,77.0,65.0
9,0.2073466623558924,,15.0,85.0,62.0,84.0
10,0.2053803415663021,,60.0,105.0,75.0,19.0
11,0.2053803415663021,,103.0,114.0,72.0,54.0
12,0.2053803415663021,,107.0,118.0,59.0,40.0
13,0.2053803415663021,,13.0,74.0,46.0,73.0
14,0.2053803415663021,,111.0,45.0,29.0,88.0
15,0.20490732737944242,,92.0,104.0,5.0,69.0
16,0.20490732737944242,,53.0,83.0,0.0,26.0
17,0.20490732737944242,,33.0,32.0,96.0,6.0
18,0.20490732737944242,,112.0,14.0,63.0,48.0
19,0.20435560932750343,,71.0,47.0,66.0,79.0
20,0.20435560932750343,,36.0,49.0,34.0,52.0
21,0.20435560932750343,,23.0,9.0,82.0,93.0
22,0.20435560932750343,,22.0,56.0,51.0,113.0
23,0.20201612306891453,,16.0,17.0,70.0,30.0
24,0.20201612306891453,,43.0,116.0,37.0,90.0
25,0.20201612306891453,,20.0,18.0,2.0,11.0
26,0.20201612306891453,,68.0,39.0,24.0,94.0
27,0.20201612306891453,,61.0,10.0,115.0,31.0
28,0.20201612306891453,,87.0,4.0,102.0,57.0
29,0.20201612306891453,,109.0,44.0,106.0,67.0
30,0.20201612306891453,,78.0,98.0,28.0,55.0
31,0.20201612306891453,,,,,
32,0.20201612306891453,,,,,
33,0.20201612306891453,,,,,
34,0.20201612306891453,,,,,
35,0.19977330564465237,,,,,
36,0.19977330564465237,,,,,
37,0.19977330564465237,,,,,
38,0.19927416595384523,,,,,
39,0.19927416595384523,,,,,
40,0.19927416595384523,,,,,
41,0.19927416595384523,,,,,
42,0.19927416595384523,,,,,
43,0.19927416595384523,,,,,
44,0.19927416595384523,,,,,
45,0.19927416595384523,,,,,
46,0.19927416595384523,,,,,
47,0.19927416595384523,,,,,
48,0.19927416595384523,,,,,
49,0.19927416595384523,,,,,
50,0.19927416595384523,,,,,
51,0.19927416595384523,,,,,
52,0.19927416595384523,,,,,
53,0.19927416595384523,,,,,
54,0.19927416595384523,,,,,
55,0.19927416595384523,,,,,
56,0.19927416595384523,,,,,
57,0.19927416595384523,,,,,
58,0.19927416595384523,,,,,
59,0.19927416595384523,,,,,
60,0.19927416595384523,,,,,
61,0.19855127619488894,,,,,
62,0.19855127619488894,,,,,
63,0.19855127619488894,,,,,
64,0.19855127619488894,,,,,
65,0.19855127619488894,,,,,
