subject_id,group_index
0,1
1,1
2,2
3,3
4,1
5,3
6,4
7,4
8,1
9,4
10,2
11,2
12,1
13,3
14,2
15,3
16,1
17,3
18,4
19,2
20,2
21,4
22,3
23,1
24,3
25,2
26,3
27,1
28,1
29,3
30,3
31,1
32,1
33,3
34,3
35,3
36,3
37,4
38,1
39,4
40,1
41,2
42,4
43,1
44,3
45,1
46,1
47,4
48,1
49,3
50,2
51,4
52,1
53,2
54,3
55,4
56,3
57,2
58,4
59,2
60,4
61,3
62,1
63,3
64,3
65,2
66,4
67,1
68,1
69,4
70,2
71,1
72,3
73,2
74,2
75,3
76,4
77,1
78,1
79,4
80,3
81,1
82,1
83,1
84,2
85,2
86,1
87,1
88,1
89,4
90,2
91,2
92,2
93,3
94,2
95,2
96,4
97,3
98,1
99,2
100,3
101,3
102,2
103,3
104,2
105,1
106,1
107,3
108,2
109,2
110,2
111,3
112,3
113,1
114,4
115,2
116,3
117,4
118,2
119,3
120,4
121,3
122,3
123,4
124,3
125,4
126,1
127,1
128,1
129,4
130,4
131,3
132,1
133,4
134,4
135,1
136,2
137,2
138,3
139,4
140,1
141,4
142,2
143,4
144,2
145,1
146,4
147,4
148,4
149,3
150,3
151,1
152,1
153,2
154,3
155,4
156,1
157,4
158,4
159,3
160,4
161,1
162,2
163,1
164,2
165,2
166,1
167,4
168,3
169,3
170,1
171,4
172,4
173,2
174,3
175,1
176,1
177,1
178,2
179,4
180,3
181,2
182,4
183,3
184,4
185,2
186,1
187,2
188,4
189,3
190,4
191,2
192,2
193,2
194,2
195,4
196,4
197,4
198,2
199,3
200,1
201,3
202,2
203,4
204,2
205,3
206,1
207,2
208,2
209,4
210,2
211,4
212,4
213,3
214,4
215,1
216,2
217,1
218,1
219,3
220,3
221,3
222,3
223,4
224,4
225,3
226,2
227,2
228,1
229,4
230,3
231,2
232,4
233,4
234,1
235,4
236,2
237,2
238,1
239,3
