subject_id,group_index
0,4
1,1
2,2
3,2
4,1
5,4
6,2
7,3
8,1
9,4
10,4
11,2
12,4
13,3
14,4
15,1
16,3
17,4
18,4
19,4
20,3
21,4
22,1
23,3
24,4
25,4
26,1
27,2
28,1
29,2
30,4
31,3
32,2
33,1
34,2
35,4
36,2
37,4
38,3
39,1
40,3
41,1
42,2
43,2
44,2
45,3
46,1
47,3
48,2
49,4
50,1
51,3
52,2
53,1
54,2
55,3
56,1
57,1
58,4
59,2
60,1
61,4
62,3
63,1
64,4
65,4
66,3
67,4
68,2
69,2
70,4
71,1
72,4
73,4
74,2
75,4
76,1
77,2
78,2
79,3
80,1
81,2
82,4
83,4
84,3
85,2
86,2
87,1
88,3
89,4
90,3
91,3
92,2
93,4
94,1
95,1
96,4
97,1
98,4
99,1
100,3
101,2
102,4
103,1
104,1
105,2
106,2
107,2
108,1
109,3
110,2
111,4
112,1
113,1
114,1
115,3
116,3
117,1
118,4
119,3
120,3
121,1
122,1
123,1
124,4
125,4
126,3
127,3
128,3
129,2
130,2
131,3
132,2
133,2
134,2
135,1
136,3
137,2
138,1
139,3
140,4
141,3
142,2
143,2
144,2
145,1
146,3
147,3
148,3
149,1
150,4
151,4
152,4
153,3
154,1
155,2
156,2
157,3
158,1
159,3
160,2
161,2
162,1
163,1
164,3
165,2
166,3
167,4
168,4
169,2
170,1
171,2
172,4
173,2
174,4
175,3
176,3
177,2
178,4
179,4
180,4
181,3
182,2
183,1
184,2
185,3
186,3
187,1
188,4
189,4
190,3
191,4
192,4
193,3
194,1
195,1
196,4
197,2
198,1
199,2
200,3
201,1
202,2
203,3
204,3
205,3
206,4
207,4
208,4
209,1
210,2
211,1
212,4
213,2
214,2
215,3
216,2
217,1
218,3
219,3
220,1
221,4
222,2
223,2
224,1
225,3
226,2
227,2
228,1
229,2
230,1
231,3
232,3
233,3
234,1
235,1
236,3
237,4
238,4
239,2
240,2
241,1
242,1
243,4
244,3
245,1
246,1
247,3
248,4
249,3
250,3
251,2
252,3
253,1
254,3
255,2
256,2
257,2
258,3
259,2
260,4
261,2
262,2
263,4
264,1
265,3
266,4
267,3
268,1
269,1
270,4
271,2
272,3
273,1
274,1
275,1
276,3
277,1
278,3
279,4
280,3
281,3
282,1
283,4
284,1
285,2
286,4
287,3
288,3
289,1
290,4
291,3
292,3
293,4
294,3
295,1
296,2
297,4
298,2
299,4
300,3
301,4
302,4
303,4
304,1
305,3
306,1
307,4
308,1
309,3
310,1
311,4
312,2
313,1
314,2
315,1
316,4
317,2
318,1
319,1
320,2
321,1
322,3
323,4
324,2
325,2
326,4
327,1
328,2
329,2
330,1
331,4
332,1
333,4
334,1
335,2
336,3
337,4
338,2
339,4
340,3
341,2
342,1
343,3
344,4
345,3
346,3
347,1
348,2
349,2
350,4
351,3
352,2
353,4
354,2
355,4
356,3
357,4
358,4
359,3
