subject_id,group_index
0,2
1,4
2,4
3,4
4,3
5,4
6,3
7,3
8,1
9,4
10,4
11,3
12,1
13,2
14,3
15,1
16,3
17,1
18,4
19,2
20,1
21,3
22,4
23,3
24,3
25,2
26,1
27,4
28,2
29,3
30,1
31,3
32,4
33,1
34,3
35,3
36,1
37,1
38,2
39,3
40,1
41,3
42,4
43,1
44,2
45,2
46,3
47,3
48,4
49,4
50,4
51,4
52,1
53,4
54,3
55,2
56,4
57,4
58,4
59,1
60,4
61,4
62,1
63,4
64,3
65,1
66,4
67,1
68,2
69,1
70,2
71,4
72,4
73,1
74,2
75,2
76,4
77,4
78,3
79,1
80,2
81,3
82,1
83,2
84,1
85,3
86,3
87,3
88,4
89,2
90,2
91,2
92,3
93,1
94,2
95,4
96,3
97,1
98,4
99,1
100,2
101,3
102,3
103,4
104,2
105,3
106,3
107,3
108,1
109,4
110,3
111,3
112,3
113,4
114,1
115,2
116,2
117,4
118,2
119,3
120,3
121,2
122,2
123,2
124,4
125,1
126,2
127,3
128,4
129,1
130,2
131,1
132,4
133,1
134,2
135,2
136,1
137,2
138,2
139,3
140,2
141,3
142,1
143,2
144,4
145,3
146,2
147,4
148,1
149,4
150,2
151,4
152,2
153,4
154,4
155,1
156,4
157,1
158,2
159,4
160,2
161,2
162,1
163,4
164,1
165,1
166,4
167,4
168,1
169,2
170,1
171,4
172,3
173,2
174,2
175,3
176,1
177,1
178,3
179,3
180,2
181,2
182,2
183,3
184,2
185,4
186,1
187,3
188,4
189,4
190,3
191,3
192,3
193,2
194,2
195,1
196,1
197,3
198,4
199,4
200,1
201,2
202,2
203,3
204,1
205,3
206,1
207,1
208,1
209,1
210,4
211,4
212,4
213,2
214,4
215,2
216,2
217,1
218,1
219,1
220,2
221,3
222,3
223,2
224,3
225,3
226,3
227,2
228,3
229,1
230,2
231,2
232,1
233,1
234,4
235,4
236,3
237,1
238,3
239,1
