subject_id,group_index
0,1
1,2
2,3
3,2
4,2
5,3
6,3
7,1
8,4
9,3
10,1
11,2
12,4
13,4
14,3
15,1
16,4
17,4
18,2
19,2
20,2
21,2
22,4
23,2
24,3
25,3
26,4
27,4
28,2
29,3
30,4
31,2
32,2
33,2
34,3
35,1
36,3
37,4
38,2
39,2
40,3
41,1
42,4
43,2
44,1
45,1
46,2
47,4
48,2
49,4
50,3
51,1
52,4
53,4
54,1
55,1
56,2
57,3
58,3
59,2
60,3
61,3
62,1
63,3
64,2
65,4
66,1
67,3
68,3
69,2
70,4
71,4
72,1
73,4
74,2
75,1
76,2
77,3
78,3
79,4
80,1
81,2
82,2
83,4
84,1
85,2
86,1
87,3
88,3
89,3
90,3
91,4
92,4
93,3
94,1
95,1
96,4
97,4
98,4
99,1
100,1
101,1
102,1
103,4
104,2
105,3
106,3
107,1
108,2
109,1
110,4
111,4
112,2
113,4
114,1
115,2
116,1
117,2
118,2
119,2
120,2
121,4
122,3
123,1
124,2
125,2
126,3
127,4
128,2
129,1
130,4
131,1
132,4
133,3
134,4
135,3
136,3
137,1
138,3
139,1
140,3
141,1
142,3
143,1
144,2
145,3
146,4
147,3
148,4
149,2
150,1
151,2
152,1
153,1
154,4
155,4
156,3
157,2
158,1
159,1
160,2
161,2
162,4
163,1
164,3
165,4
166,4
167,2
168,1
169,1
170,2
171,1
172,1
173,2
174,3
175,1
176,1
177,2
178,2
179,2
180,4
181,3
182,2
183,3
184,3
185,4
186,3
187,4
188,2
189,4
190,2
191,2
192,1
193,2
194,2
195,3
196,1
197,3
198,4
199,1
200,2
201,4
202,4
203,3
204,1
205,1
206,2
207,2
208,2
209,4
210,4
211,4
212,2
213,3
214,1
215,1
216,3
217,3
218,2
219,2
220,4
221,2
222,1
223,4
224,3
225,2
226,1
227,2
228,2
229,3
230,4
231,1
232,3
233,4
234,3
235,2
236,2
237,1
238,4
239,1
240,1
241,1
242,2
243,3
244,4
245,2
246,2
247,3
248,1
249,3
250,1
251,1
252,1
253,3
254,3
255,1
256,3
257,1
258,4
259,3
260,3
261,4
262,1
263,2
264,4
265,3
266,4
267,3
268,1
269,1
270,2
271,4
272,2
273,3
274,4
275,2
276,3
277,4
278,2
279,1
280,1
281,2
282,4
283,2
284,3
285,4
286,4
287,4
288,4
289,3
290,4
291,3
292,4
293,1
294,4
295,1
296,3
297,3
298,4
299,4
300,3
301,4
302,4
303,3
304,4
305,1
306,1
307,3
308,3
309,1
310,1
311,1
312,4
313,1
314,3
315,1
316,2
317,2
318,3
319,2
320,4
321,3
322,3
323,3
324,3
325,1
326,4
327,3
328,2
329,4
330,1
331,2
332,4
333,4
334,1
335,1
336,2
337,4
338,4
339,1
340,2
341,2
342,3
343,3
344,2
345,3
346,3
347,4
348,3
349,3
350,4
351,3
352,4
353,2
354,2
355,1
356,1
357,1
358,4
359,1
