subject_id,group_index
0,2
1,4
2,3
3,2
4,4
5,4
6,4
7,4
8,1
9,3
10,4
11,1
12,4
13,4
14,3
15,1
16,4
17,1
18,4
19,2
20,3
21,4
22,2
23,1
24,1
25,3
26,3
27,1
28,1
29,4
30,2
31,1
32,3
33,1
34,1
35,4
36,3
37,1
38,2
39,3
40,1
41,4
42,2
43,2
44,3
45,3
46,3
47,1
48,2
49,4
50,1
51,1
52,2
53,3
54,1
55,1
56,4
57,3
58,3
59,1
60,1
61,4
62,1
63,3
64,2
65,1
66,2
67,1
68,1
69,3
70,3
71,4
72,2
73,1
74,3
75,3
76,2
77,1
78,1
79,1
80,2
81,1
82,2
83,4
84,2
85,2
86,2
87,2
88,4
89,3
90,1
91,4
92,3
93,2
94,1
95,4
96,4
97,3
98,4
99,2
100,2
101,2
102,1
103,3
104,3
105,1
106,2
107,2
108,2
109,1
110,1
111,2
112,2
113,3
114,1
115,1
116,3
117,3
118,2
119,2
120,3
121,3
122,2
123,2
124,1
125,4
126,4
127,4
128,2
129,1
130,3
131,3
132,1
133,4
134,2
135,2
136,2
137,2
138,3
139,2
140,4
141,4
142,4
143,4
144,3
145,1
146,4
147,3
148,4
149,3
150,4
151,2
152,3
153,3
154,2
155,3
156,2
157,1
158,2
159,2
160,1
161,2
162,3
163,1
164,4
165,4
166,4
167,4
168,2
169,2
170,1
171,4
172,4
173,1
174,4
175,3
176,2
177,4
178,4
179,3
180,4
181,2
182,2
183,2
184,2
185,1
186,1
187,3
188,3
189,4
190,3
191,2
192,3
193,4
194,4
195,1
196,4
197,4
198,4
199,2
200,2
201,3
202,1
203,3
204,3
205,3
206,4
207,4
208,1
209,4
210,4
211,1
212,2
213,3
214,3
215,4
216,1
217,2
218,1
219,1
220,4
221,4
222,3
223,2
224,1
225,2
226,3
227,3
228,4
229,3
230,1
231,3
232,1
233,2
234,1
235,4
236,3
237,3
238,3
239,1
