iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.03813433202966599,8.903595082998436,145.0,51.0,275.0,26.0
2,0.03813433202966599,,344.0,28.0,348.0,179.0
3,0.03813433202966599,,343.0,72.0,128.0,78.0
4,0.03813433202966599,,7.0,258.0,210.0,2.0
5,0.03810405767655047,,315.0,223.0,100.0,50.0
6,0.03810405767655047,,224.0,320.0,201.0,337.0
7,0.03810405767655047,,170.0,158.0,30.0,129.0
8,0.03809538909650878,,326.0,354.0,144.0,346.0
9,0.03809538909650878,,124.0,352.0,164.0,335.0
10,0.03809538909650878,,159.0,192.0,237.0,307.0
11,0.038093368104271136,,32.0,104.0,115.0,45.0
12,0.038093368104271136,,162.0,24.0,198.0,299.0
13,0.038034421593690984,,225.0,94.0,322.0,103.0
14,0.038034421593690984,,293.0,355.0,321.0,283.0
15,0.038034421593690984,,0.0,91.0,301.0,313.0
16,0.038034421593690984,,281.0,118.0,119.0,266.0
17,0.038034421593690984,,73.0,126.0,6.0,61.0
18,0.038034421593690984,,256.0,327.0,238.0,156.0
19,0.037924079320290786,,48.0,125.0,38.0,113.0
20,0.037924079320290786,,277.0,74.0,280.0,11.0
21,0.03787985301143047,,186.0,341.0,166.0,60.0
22,0.037719343986094146,,296.0,350.0,242.0,219.0
23,0.037719343986094146,,243.0,130.0,334.0,117.0
24,0.037719343986094146,,267.0,96.0,262.0,175.0
25,0.037719343986094146,,282.0,228.0,209.0,15.0
26,0.03766525165671823,,23.0,139.0,249.0,97.0
27,0.03766525165671823,,121.0,247.0,263.0,88.0
28,0.03766525165671823,,359.0,241.0,146.0,217.0
29,0.03766525165671823,,49.0,110.0,196.0,295.0
30,0.03766525165671823,,122.0,234.0,264.0,86.0
31,0.03766525165671823,,199.0,95.0,269.0,148.0
32,0.03766525165671823,,312.0,206.0,153.0,66.0
33,0.03766525165671823,,81.0,135.0,336.0,5.0
34,0.03766525165671823,,303.0,268.0,347.0,298.0
35,0.03766525165671823,,20.0,29.0,194.0,189.0
36,0.03766525165671823,,248.0,195.0,290.0,239.0
37,0.03766525165671823,,160.0,288.0,150.0,136.0
38,0.03766525165671823,,342.0,107.0,169.0,142.0
39,0.03766525165671823,,193.0,331.0,203.0,154.0
40,0.03766525165671823,,171.0,22.0,90.0,255.0
41,0.03766525165671823,,68.0,323.0,230.0,41.0
42,0.03766525165671823,,328.0,44.0,318.0,180.0
43,0.03766525165671823,,82.0,21.0,317.0,168.0
44,0.03766525165671823,,112.0,221.0,105.0,187.0
45,0.03766525165671823,,83.0,108.0,305.0,279.0
46,0.03766525165671823,,330.0,114.0,291.0,172.0
47,0.03766525165671823,,39.0,111.0,253.0,271.0
48,0.03766525165671823,,93.0,182.0,98.0,309.0
49,0.03766525165671823,,246.0,13.0,31.0,292.0
50,0.03766525165671823,,59.0,12.0,184.0,218.0
51,0.03762309865219003,,53.0,149.0,181.0,178.0
52,0.037623098652190025,,212.0,188.0,357.0,227.0
53,0.03760120558246265,,183.0,289.0,260.0,58.0
54,0.03760120558246265,,52.0,46.0,27.0,324.0
55,0.03760120558246265,,306.0,287.0,40.0,276.0
56,0.03760120558246265,,226.0,316.0,36.0,17.0
57,0.03760120558246265,,278.0,245.0,4.0,272.0
58,0.03760120558246265,,106.0,220.0,252.0,57.0
59,0.03760120558246265,,123.0,63.0,55.0,286.0
60,0.03760120558246265,,127.0,19.0,222.0,250.0
61,0.03758827228983032,,197.0,43.0,157.0,84.0
62,0.03758827228983032,,310.0,147.0,211.0,176.0
63,0.03758827228983032,,215.0,101.0,54.0,232.0
64,0.03758827228983032,,285.0,33.0,79.0,185.0
65,0.03758827228983032,,190.0,89.0,274.0,205.0
66,0.0375142019663417,,56.0,14.0,244.0,10.0
67,0.0375142019663417,,229.0,202.0,351.0,165.0
68,0.0375142019663417,,77.0,64.0,208.0,265.0
69,0.0375009398467249,,62.0,151.0,34.0,358.0
70,0.0375009398467249,,35.0,18.0,155.0,240.0
71,0.0375009398467249,,9.0,69.0,207.0,314.0
72,0.03749959029584253,,70.0,37.0,353.0,99.0
73,0.03749959029584253,,116.0,216.0,143.0,134.0
