iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.10151783720343299,5.402388625001549,186.0,197.0,127.0,187.0
2,0.10101231375062936,,152.0,173.0,7.0,200.0
3,0.10101231375062936,,114.0,211.0,231.0,177.0
4,0.10101231375062936,,20.0,48.0,32.0,174.0
5,0.10101231375062936,,132.0,210.0,194.0,21.0
6,0.10072255109473621,,77.0,234.0,31.0,5.0
7,0.10059619701970707,,205.0,237.0,24.0,11.0
8,0.10059619701970707,,61.0,44.0,167.0,169.0
9,0.10059619701970707,,56.0,228.0,140.0,73.0
10,0.10059619701970707,,201.0,130.0,129.0,55.0
11,0.1003987218969834,,110.0,60.0,71.0,226.0
12,0.1003987218969834,,15.0,122.0,224.0,145.0
13,0.1003987218969834,,214.0,53.0,52.0,150.0
14,0.1003987218969834,,3.0,66.0,76.0,191.0
15,0.1003987218969834,,100.0,190.0,72.0,35.0
16,0.1003987218969834,,203.0,39.0,139.0,189.0
17,0.1003987218969834,,19.0,218.0,212.0,50.0
18,0.1003987218969834,,49.0,45.0,101.0,133.0
19,0.1003987218969834,,131.0,136.0,163.0,135.0
20,0.1003987218969834,,217.0,67.0,171.0,16.0
21,0.1003987218969834,,2.0,83.0,178.0,118.0
22,0.10006722531437827,,121.0,42.0,46.0,93.0
23,0.10006722531437827,,196.0,153.0,105.0,4.0
24,0.09990367065418317,,199.0,155.0,54.0,120.0
25,0.09990367065418317,,8.0,91.0,81.0,34.0
26,0.09990367065418317,,183.0,221.0,41.0,206.0
27,0.09990367065418317,,160.0,146.0,204.0,164.0
28,0.09965349589834228,,109.0,170.0,47.0,157.0
29,0.09965349589834228,,180.0,25.0,143.0,40.0
30,0.09965349589834228,,68.0,134.0,33.0,115.0
31,0.09965349589834228,,215.0,128.0,1.0,6.0
32,0.09960664504019029,,80.0,63.0,23.0,96.0
33,0.09952857308333708,,230.0,119.0,79.0,125.0
34,0.09952857308333708,,227.0,181.0,148.0,88.0
35,0.09952857308333708,,176.0,162.0,97.0,216.0
36,0.09952857308333708,,13.0,223.0,59.0,18.0
37,0.09952857308333708,,90.0,195.0,198.0,175.0
38,0.09938612333702468,,37.0,141.0,154.0,107.0
39,0.09908651269142384,,117.0,188.0,213.0,161.0
40,0.09908651269142384,,65.0,142.0,165.0,108.0
41,0.09908651269142384,,87.0,106.0,89.0,102.0
42,0.09908651269142384,,172.0,151.0,104.0,86.0
43,0.09908651269142384,,207.0,233.0,166.0,179.0
44,0.09908651269142384,,238.0,225.0,111.0,95.0
45,0.09908651269142384,,98.0,70.0,92.0,182.0
46,0.09908651269142384,,84.0,193.0,232.0,208.0
47,0.09908651269142384,,137.0,236.0,9.0,69.0
48,0.09908651269142384,,78.0,219.0,202.0,36.0
49,0.09908651269142384,,51.0,156.0,94.0,57.0
50,0.09908651269142384,,22.0,85.0,147.0,229.0
51,0.09900689621375237,,222.0,113.0,239.0,74.0
52,0.09900689621375237,,27.0,184.0,235.0,124.0
53,0.09878416925610183,,123.0,158.0,185.0,209.0
54,0.09878416925610183,,82.0,75.0,30.0,99.0
55,0.09878416925610183,,58.0,159.0,38.0,26.0
56,0.09878416925610183,,103.0,144.0,192.0,62.0
57,0.09878416925610183,,12.0,17.0,14.0,168.0
58,0.09869360871800081,,43.0,126.0,29.0,220.0
59,0.09869360871800081,,116.0,0.0,64.0,28.0
60,0.09869360871800081,,112.0,10.0,149.0,138.0
61,0.09865091054633561,,,,,
62,0.09865091054633561,,,,,
63,0.09865091054633561,,,,,
64,0.0981000829895941,,,,,
65,0.0981000829895941,,,,,
66,0.0981000829895941,,,,,
67,0.0981000829895941,,,,,
68,0.0981000829895941,,,,,
69,0.0981000829895941,,,,,
70,0.0981000829895941,,,,,
71,0.0981000829895941,,,,,
72,0.0981000829895941,,,,,
73,0.0981000829895941,,,,,
74,0.0981000829895941,,,,,
75,0.0981000829895941,,,,,
76,0.0981000829895941,,,,,
77,0.09798215495054706,,,,,
78,0.09798215495054706,,,,,
79,0.09798215495054706,,,,,
80,0.09798215495054706,,,,,
81,0.09798215495054706,,,,,
82,0.09798215495054706,,,,,
83,0.09798215495054706,,,,,
84,0.09798215495054706,,,,,
85,0.09791895692673193,,,,,
86,0.09790319191360787,,,,,
87,0.09790319191360787,,,,,
88,0.09781923660880573,,,,,
89,0.09770781651732541,,,,,
90,0.09770781651732541,,,,,
91,0.09770781651732541,,,,,
92,0.09756797800720834,,,,,
93,0.09755879461612021,,,,,
