subject_id,group_index
0,4
1,2
2,2
3,2
4,3
5,3
6,1
7,4
8,4
9,4
10,1
11,2
12,2
13,4
14,2
15,3
16,3
17,3
18,3
19,1
20,3
21,1
22,3
23,2
24,2
25,3
26,3
27,2
28,1
29,2
30,2
31,4
32,1
33,1
34,1
35,4
36,3
37,4
38,3
39,2
40,2
41,3
42,3
43,4
44,3
45,2
46,4
47,4
48,1
49,1
50,4
51,1
52,4
53,1
54,3
55,1
56,1
57,4
58,3
59,1
60,2
61,4
62,3
63,1
64,3
65,4
66,4
67,1
68,4
69,4
70,4
71,4
72,3
73,2
74,1
75,1
76,3
77,1
78,3
79,4
80,1
81,2
82,4
83,2
84,1
85,2
86,3
87,1
88,2
89,2
90,1
91,3
92,1
93,4
94,3
95,1
96,1
97,2
98,3
99,3
100,1
101,4
102,3
103,4
104,2
105,1
106,3
107,4
108,4
109,1
110,3
111,2
112,1
113,4
114,4
115,2
116,3
117,1
118,1
119,4
120,1
121,4
122,3
123,2
124,1
125,4
126,2
127,4
128,2
129,4
130,1
131,4
132,2
133,1
134,1
135,2
136,4
137,3
138,1
139,3
140,2
141,2
142,1
143,1
144,2
145,3
146,1
147,1
148,2
149,2
150,3
151,2
152,3
153,3
154,3
155,2
156,2
157,2
158,4
159,1
160,2
161,4
162,4
163,1
164,4
165,1
166,2
167,3
168,2
169,1
170,4
171,3
172,2
173,2
174,3
175,1
176,2
177,4
178,4
179,2
180,2
181,1
182,3
183,3
184,1
185,2
186,4
187,4
188,3
189,2
190,3
191,2
192,3
193,3
194,1
195,4
196,3
197,3
198,3
199,4
200,4
201,1
202,2
203,3
204,2
205,3
206,3
207,2
208,1
209,2
210,1
211,4
212,2
213,3
214,2
215,4
216,3
217,1
218,4
219,4
220,3
221,3
222,1
223,3
224,1
225,2
226,4
227,4
228,4
229,3
230,3
231,2
232,2
233,1
234,4
235,1
236,3
237,3
238,1
239,2
240,2
241,3
242,1
243,4
244,2
245,4
246,4
247,3
248,2
249,2
250,1
251,2
252,3
253,1
254,3
255,2
256,3
257,1
258,3
259,4
260,4
261,1
262,2
263,4
264,4
265,4
266,3
267,4
268,1
269,1
270,3
271,1
272,1
273,3
274,3
275,3
276,1
277,3
278,4
279,3
280,4
281,3
282,4
283,3
284,2
285,3
286,4
287,3
288,2
289,1
290,1
291,1
292,3
293,1
294,3
295,1
296,4
297,1
298,2
299,2
300,4
301,4
302,4
303,1
304,1
305,4
306,4
307,4
308,1
309,1
310,3
311,4
312,1
313,3
314,2
315,2
316,2
317,1
318,4
319,2
320,3
321,1
322,2
323,4
324,2
325,3
326,2
327,3
328,4
329,1
330,2
331,2
332,4
333,3
334,1
335,2
336,4
337,1
338,2
339,4
340,3
341,3
342,2
343,1
344,2
345,2
346,4
347,4
348,4
349,4
350,2
351,2
352,1
353,4
354,4
355,1
356,2
357,2
358,1
359,2
