subject_id,group_index
0,4
1,4
2,3
3,2
4,4
5,4
6,2
7,4
8,1
9,1
10,1
11,1
12,2
13,1
14,1
15,4
16,2
17,1
18,1
19,2
20,2
21,1
22,2
23,4
24,1
25,3
26,4
27,3
28,3
29,1
30,1
31,2
32,3
33,4
34,4
35,1
36,2
37,2
38,4
39,4
40,2
41,2
42,1
43,2
44,1
45,4
46,1
47,4
48,4
49,3
50,2
51,1
52,1
53,2
54,2
55,4
56,2
57,2
58,4
59,3
60,3
61,1
62,3
63,4
64,2
65,3
66,2
67,4
68,1
69,3
70,4
71,4
72,4
73,4
74,3
75,2
76,4
77,1
78,3
79,1
80,2
81,2
82,1
83,1
84,3
85,4
86,1
87,1
88,3
89,1
90,3
91,1
92,1
93,3
94,2
95,3
96,2
97,3
98,4
99,1
100,4
101,2
102,1
103,1
104,3
105,4
106,3
107,3
108,3
109,1
110,4
111,2
112,4
113,3
114,2
115,3
116,2
117,3
118,3
119,2
120,1
121,4
122,1
123,1
124,3
125,1
126,2
127,1
128,1
129,1
130,1
131,3
132,4
133,1
134,3
135,1
136,3
137,1
138,3
139,3
140,3
141,4
142,2
143,1
144,4
145,3
146,1
147,4
148,3
149,3
150,4
151,1
152,3
153,4
154,2
155,2
156,1
157,3
158,3
159,4
160,4
161,2
162,4
163,2
164,2
165,4
166,1
167,2
168,4
169,4
170,3
171,4
172,3
173,4
174,2
175,4
176,1
177,4
178,1
179,4
180,4
181,3
182,4
183,2
184,3
185,2
186,3
187,1
188,3
189,2
190,4
191,1
192,4
193,2
194,1
195,4
196,2
197,2
198,1
199,2
200,2
201,1
202,3
203,1
204,2
205,2
206,2
207,1
208,1
209,3
210,1
211,3
212,1
213,3
214,2
215,2
216,2
217,3
218,3
219,3
220,1
221,3
222,2
223,4
224,3
225,2
226,4
227,3
228,1
229,3
230,2
231,3
232,4
233,2
234,3
235,4
236,4
237,3
238,3
239,4
240,3
241,4
242,2
243,1
244,1
245,1
246,2
247,3
248,2
249,4
250,3
251,2
252,4
253,2
254,1
255,2
256,2
257,4
258,2
259,3
260,3
261,4
262,1
263,1
264,4
265,2
266,2
267,2
268,4
269,3
270,2
271,1
272,4
273,3
274,1
275,3
276,4
277,2
278,1
279,4
280,4
281,3
282,1
283,1
284,1
285,3
286,2
287,2
288,4
289,1
290,4
291,4
292,1
293,2
294,4
295,1
296,1
297,3
298,2
299,4
300,3
301,4
302,3
303,1
304,4
305,3
306,4
307,2
308,4
309,2
310,2
311,3
312,3
313,2
314,3
315,3
316,4
317,1
318,4
319,1
320,2
321,3
322,4
323,3
324,2
325,1
326,2
327,1
328,3
329,3
330,4
331,2
332,4
333,4
334,3
335,1
336,3
337,4
338,4
339,1
340,1
341,3
342,1
343,2
344,2
345,2
346,4
347,2
348,2
349,3
350,3
351,1
352,2
353,1
354,4
355,3
356,3
357,4
358,2
359,2
