iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.03864718213783865,8.942786624998917,252.0,32.0,24.0,17.0
2,0.03852155929039711,,311.0,344.0,136.0,277.0
3,0.03844385310623951,,255.0,48.0,138.0,320.0
4,0.03844385310623951,,41.0,144.0,343.0,189.0
5,0.03844385310623951,,250.0,191.0,247.0,238.0
6,0.03844385310623951,,239.0,69.0,324.0,111.0
7,0.03814838368839278,,295.0,207.0,29.0,220.0
8,0.03814838368839278,,196.0,81.0,346.0,16.0
9,0.03814838368839278,,293.0,190.0,265.0,47.0
10,0.03814838368839278,,55.0,125.0,195.0,130.0
11,0.03811810651925672,,309.0,193.0,217.0,350.0
12,0.03811810651925672,,280.0,46.0,5.0,347.0
13,0.03811810651925672,,95.0,11.0,297.0,201.0
14,0.03811810651925672,,204.0,64.0,256.0,244.0
15,0.03811810651925672,,356.0,33.0,234.0,211.0
16,0.03811810651925672,,102.0,104.0,197.0,146.0
17,0.03811810651925672,,131.0,167.0,300.0,83.0
18,0.03811810651925672,,123.0,219.0,253.0,288.0
19,0.03811810651925672,,248.0,149.0,87.0,27.0
20,0.03797745417839607,,257.0,115.0,224.0,298.0
21,0.03797745417839607,,0.0,228.0,147.0,132.0
22,0.03797745417839607,,334.0,108.0,276.0,13.0
23,0.03797745417839607,,45.0,23.0,133.0,30.0
24,0.03797745417839607,,168.0,4.0,348.0,301.0
25,0.03797745417839607,,231.0,336.0,308.0,210.0
26,0.03797745417839607,,172.0,157.0,249.0,299.0
27,0.03797745417839607,,357.0,206.0,307.0,113.0
28,0.03797745417839607,,313.0,235.0,60.0,96.0
29,0.03797745417839607,,175.0,31.0,174.0,91.0
30,0.03797745417839607,,86.0,124.0,203.0,65.0
31,0.03797745417839607,,100.0,74.0,135.0,180.0
32,0.03797745417839607,,94.0,283.0,142.0,286.0
33,0.03797745417839607,,262.0,354.0,291.0,287.0
34,0.03797745417839607,,306.0,117.0,126.0,304.0
35,0.03797745417839607,,237.0,18.0,327.0,338.0
36,0.03797745417839607,,222.0,151.0,57.0,37.0
37,0.03797745417839607,,153.0,20.0,342.0,52.0
38,0.03797745417839607,,109.0,221.0,68.0,202.0
39,0.03796679024819391,,51.0,236.0,9.0,162.0
40,0.03796679024819391,,335.0,173.0,314.0,290.0
41,0.03796679024819391,,192.0,200.0,40.0,266.0
42,0.03796679024819391,,171.0,317.0,351.0,22.0
43,0.03796679024819391,,114.0,194.0,14.0,73.0
44,0.03796679024819391,,158.0,316.0,106.0,127.0
45,0.03796679024819391,,72.0,39.0,260.0,154.0
46,0.03796679024819391,,99.0,118.0,243.0,312.0
47,0.03796679024819391,,15.0,19.0,318.0,264.0
48,0.03788535082780117,,107.0,112.0,67.0,166.0
49,0.03788535082780117,,305.0,319.0,216.0,53.0
50,0.03788535082780117,,240.0,170.0,345.0,258.0
51,0.03788535082780117,,215.0,128.0,284.0,185.0
52,0.037885350827801166,,214.0,218.0,6.0,148.0
53,0.037885350827801166,,152.0,242.0,78.0,302.0
54,0.037885350827801166,,355.0,76.0,34.0,352.0
55,0.037885350827801166,,116.0,160.0,323.0,271.0
56,0.037885350827801166,,163.0,340.0,58.0,233.0
57,0.037885350827801166,,10.0,182.0,50.0,49.0
58,0.03783636655251863,,84.0,263.0,105.0,98.0
59,0.03783636655251863,,269.0,270.0,186.0,79.0
60,0.03783636655251863,,137.0,3.0,296.0,329.0
61,0.03783636655251863,,159.0,43.0,254.0,358.0
62,0.03783636655251863,,129.0,161.0,273.0,26.0
63,0.03783636655251863,,176.0,56.0,25.0,70.0
