iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.06442346383994725,9.065618250000625,343.0,317.0,217.0,118.0
2,0.06373428754852535,,77.0,347.0,171.0,338.0
3,0.06373428754852535,,182.0,45.0,219.0,179.0
4,0.06373428754852535,,349.0,109.0,292.0,250.0
5,0.06373428754852535,,56.0,208.0,241.0,304.0
6,0.06373428754852535,,134.0,159.0,51.0,211.0
7,0.06373428754852535,,12.0,190.0,220.0,260.0
8,0.06367053497920128,,43.0,84.0,300.0,356.0
9,0.06367053497920128,,346.0,14.0,121.0,88.0
10,0.06367053497920128,,41.0,161.0,257.0,183.0
11,0.06351511621333747,,199.0,331.0,142.0,29.0
12,0.06351511621333747,,132.0,291.0,188.0,102.0
13,0.06351511621333747,,40.0,27.0,103.0,129.0
14,0.06351511621333747,,152.0,139.0,143.0,123.0
15,0.06351511621333747,,150.0,252.0,263.0,104.0
16,0.06343987972327769,,275.0,157.0,174.0,140.0
17,0.06343987972327769,,78.0,24.0,249.0,230.0
18,0.06326683036656428,,69.0,11.0,265.0,214.0
19,0.06326683036656428,,36.0,245.0,213.0,50.0
20,0.06326683036656428,,262.0,216.0,15.0,178.0
21,0.06326683036656428,,148.0,125.0,225.0,235.0
22,0.06309282478844733,,322.0,197.0,236.0,310.0
23,0.06309282478844733,,234.0,185.0,62.0,311.0
24,0.06309282478844733,,85.0,253.0,175.0,284.0
25,0.06309282478844733,,341.0,71.0,266.0,256.0
26,0.06308738365790414,,335.0,332.0,76.0,16.0
27,0.06308738365790414,,9.0,354.0,38.0,154.0
28,0.06308340424393095,,348.0,144.0,224.0,195.0
29,0.06306319790599527,,33.0,270.0,3.0,176.0
30,0.06306319790599527,,296.0,326.0,232.0,330.0
31,0.06306319790599527,,324.0,247.0,305.0,101.0
32,0.06306319790599527,,138.0,202.0,158.0,164.0
33,0.06306319790599527,,229.0,215.0,192.0,32.0
34,0.06306319790599527,,273.0,120.0,294.0,48.0
35,0.06306319790599527,,248.0,106.0,108.0,151.0
36,0.06306319790599527,,112.0,231.0,267.0,57.0
37,0.06294079055420343,,285.0,147.0,122.0,170.0
38,0.06294079055420343,,44.0,259.0,255.0,352.0
39,0.06278718305392741,,286.0,49.0,31.0,355.0
40,0.06278718305392741,,328.0,82.0,293.0,92.0
41,0.06278718305392741,,307.0,81.0,136.0,239.0
42,0.06278718305392741,,86.0,325.0,79.0,272.0
43,0.06278718305392741,,60.0,34.0,18.0,0.0
44,0.06278718305392741,,358.0,180.0,200.0,172.0
45,0.06278718305392741,,160.0,116.0,242.0,209.0
46,0.0627870098488161,,340.0,53.0,95.0,278.0
47,0.0627870098488161,,279.0,64.0,334.0,105.0
48,0.0627870098488161,,115.0,91.0,119.0,207.0
49,0.0627870098488161,,66.0,282.0,155.0,204.0
50,0.0627870098488161,,74.0,244.0,26.0,23.0
51,0.06278700984881609,,240.0,196.0,243.0,237.0
52,0.06278700984881609,,63.0,17.0,301.0,100.0
53,0.06278700984881609,,137.0,193.0,288.0,254.0
54,0.06278700984881609,,223.0,297.0,228.0,269.0
55,0.06278700984881609,,128.0,93.0,283.0,46.0
56,0.06278700984881609,,315.0,55.0,72.0,289.0
57,0.06278700984881609,,337.0,30.0,162.0,233.0
58,0.06278700984881609,,10.0,165.0,287.0,68.0
59,0.06277755594849593,,114.0,321.0,227.0,28.0
60,0.06277755594849593,,280.0,191.0,350.0,327.0
61,0.06277755594849593,,39.0,212.0,19.0,110.0
62,0.06277755594849593,,184.0,276.0,94.0,222.0
63,0.06277755594849593,,210.0,221.0,271.0,353.0
64,0.06277755594849593,,357.0,97.0,329.0,205.0
65,0.06277755594849593,,319.0,35.0,20.0,25.0
66,0.06277755594849593,,8.0,126.0,281.0,1.0
67,0.06277755594849593,,59.0,342.0,89.0,67.0
68,0.06277755594849592,,333.0,189.0,70.0,133.0
69,0.06274869433649911,,198.0,206.0,268.0,98.0
70,0.06273788680012563,,274.0,314.0,2.0,13.0
71,0.06273788680012563,,246.0,251.0,87.0,73.0
72,0.06273788680012563,,52.0,290.0,336.0,145.0
73,0.06273788680012563,,203.0,177.0,261.0,351.0
74,0.06267248183108973,,65.0,186.0,130.0,4.0
75,0.06267248183108973,,83.0,344.0,37.0,303.0
76,0.06267248183108973,,99.0,308.0,169.0,318.0
77,0.06267248183108973,,124.0,61.0,264.0,117.0
78,0.06264042067187256,,201.0,131.0,75.0,146.0
79,0.06264042067187256,,258.0,226.0,58.0,187.0
80,0.06264042067187256,,312.0,5.0,107.0,127.0
81,0.06264042067187256,,42.0,153.0,47.0,306.0
82,0.06264042067187256,,302.0,345.0,181.0,316.0
83,0.06264042067187256,,339.0,166.0,149.0,6.0
84,0.06264042067187256,,163.0,323.0,277.0,168.0
85,0.06264042067187256,,7.0,80.0,320.0,194.0
86,0.06264042067187256,,156.0,54.0,90.0,22.0
87,0.06264042067187256,,298.0,96.0,299.0,238.0
88,0.06264042067187256,,167.0,359.0,113.0,313.0
89,0.06264042067187256,,135.0,141.0,173.0,21.0
90,0.06264042067187256,,218.0,111.0,309.0,295.0
91,0.06263064124867497,,,,,
92,0.06263064124867497,,,,,
93,0.06263064124867497,,,,,
94,0.06263064124867497,,,,,
95,0.06263064124867497,,,,,
96,0.06263064124867497,,,,,
97,0.06263064124867497,,,,,
98,0.06263064124867497,,,,,
99,0.06263064124867497,,,,,
100,0.06263064124867497,,,,,
101,0.06263064124867497,,,,,
102,0.06263064124867497,,,,,
103,0.06263064124867497,,,,,
104,0.06262528999747706,,,,,
105,0.06262528999747706,,,,,
106,0.06262528999747706,,,,,
107,0.06262528999747706,,,,,
108,0.06262528999747706,,,,,
109,0.06259594813156999,,,,,
110,0.06259594813156999,,,,,
111,0.06259594813156999,,,,,
112,0.06259594813156999,,,,,
113,0.06259594813156999,,,,,
114,0.06259594813156999,,,,,
115,0.06259594813156999,,,,,
116,0.06259594813156999,,,,,
117,0.06259594813156999,,,,,
118,0.06259293189071367,,,,,
119,0.06259293189071367,,,,,
120,0.06257636666581705,,,,,
121,0.06257636666581705,,,,,
122,0.06257636666581705,,,,,
123,0.06256928252722693,,,,,
124,0.06256928252722693,,,,,
125,0.06255425661674256,,,,,
126,0.06255425661674256,,,,,
127,0.06255425661674255,,,,,
128,0.06251338157951869,,,,,
129,0.06251338157951869,,,,,
130,0.06251338157951869,,,,,
131,0.06251338157951869,,,,,
132,0.06251338157951869,,,,,
133,0.06251338157951869,,,,,
134,0.06251338157951869,,,,,
135,0.06251338157951869,,,,,
136,0.06251338157951869,,,,,
137,0.062498848107712814,,,,,
138,0.062498848107712814,,,,,
139,0.062498848107712814,,,,,
140,0.062498848107712814,,,,,
141,0.062496227106772884,,,,,
142,0.062496227106772884,,,,,
143,0.062496227106772884,,,,,
144,0.062496227106772884,,,,,
145,0.06247625388284569,,,,,
146,0.06247625388284568,,,,,
147,0.06247625388284568,,,,,
148,0.06247625388284568,,,,,
149,0.06247625388284568,,,,,
150,0.06245440791367915,,,,,
151,0.06245440791367915,,,,,
152,0.06245440791367915,,,,,
153,0.06245440791367915,,,,,
154,0.06245440791367915,,,,,
155,0.06245440791367915,,,,,
156,0.06245440791367915,,,,,
157,0.06245440791367915,,,,,
158,0.06245440791367915,,,,,
159,0.06245440791367915,,,,,
160,0.06245440791367915,,,,,
161,0.06245440791367915,,,,,
162,0.0624432792410357,,,,,
163,0.0624432792410357,,,,,
164,0.0624432792410357,,,,,
165,0.0624432792410357,,,,,
166,0.0624432792410357,,,,,
167,0.0624432792410357,,,,,
168,0.062443279241035696,,,,,
169,0.062443279241035696,,,,,
170,0.062416650954121716,,,,,
171,0.062416650954121716,,,,,
172,0.062416650954121716,,,,,
173,0.062416650954121716,,,,,
174,0.062410259637927214,,,,,
175,0.062410259637927214,,,,,
176,0.062410259637927214,,,,,
177,0.062410259637927214,,,,,
178,0.062410259637927214,,,,,
179,0.062410259637927214,,,,,
180,0.062410259637927214,,,,,
181,0.062410259637927214,,,,,
182,0.062410259637927214,,,,,
183,0.062410259637927214,,,,,
184,0.062410259637927214,,,,,
185,0.062410259637927214,,,,,
186,0.062410259637927214,,,,,
187,0.062410259637927214,,,,,
188,0.062410259637927214,,,,,
189,0.062410259637927214,,,,,
190,0.062410259637927214,,,,,
191,0.062410259637927214,,,,,
192,0.062410259637927214,,,,,
193,0.062410259637927214,,,,,
194,0.062410259637927214,,,,,
195,0.062410259637927214,,,,,
196,0.062410259637927214,,,,,
197,0.062410259637927214,,,,,
198,0.062410259637927214,,,,,
199,0.062410259637927214,,,,,
200,0.062410259637927214,,,,,
