subject_id,group_index
0,2
1,1
2,3
3,2
4,1
5,4
6,4
7,1
8,1
9,2
10,1
11,2
12,4
13,1
14,2
15,1
16,4
17,4
18,4
19,3
20,4
21,2
22,1
23,2
24,2
25,3
26,1
27,2
28,1
29,1
30,1
31,1
32,4
33,4
34,1
35,3
36,3
37,2
38,3
39,4
40,2
41,3
42,3
43,1
44,4
45,1
46,3
47,2
48,2
49,4
50,2
51,1
52,4
53,1
54,2
55,1
56,2
57,3
58,2
59,4
60,2
61,3
62,4
63,1
64,3
65,4
66,2
67,4
68,1
69,1
70,4
71,4
72,3
73,2
74,3
75,1
76,2
77,2
78,4
79,4
80,4
81,3
82,3
83,1
84,1
85,4
86,4
87,1
88,2
89,2
90,1
91,4
92,4
93,2
94,1
95,3
96,4
97,1
98,3
99,3
100,1
101,2
102,4
103,3
104,1
105,2
106,2
107,2
108,4
109,4
110,1
111,4
112,1
113,1
114,3
115,3
116,2
117,3
118,4
119,2
120,1
121,1
122,1
123,2
124,2
125,1
126,3
127,1
128,1
129,4
130,3
131,1
132,3
133,1
134,2
135,4
136,1
137,3
138,4
139,3
140,4
141,3
142,3
143,1
144,1
145,3
146,2
147,1
148,3
149,3
150,3
151,1
152,4
153,2
154,2
155,2
156,2
157,4
158,3
159,1
160,4
161,1
162,4
163,4
164,3
165,1
166,1
167,2
168,3
169,2
170,3
171,4
172,1
173,4
174,2
175,3
176,2
177,3
178,2
179,3
180,3
181,1
182,3
183,3
184,1
185,2
186,3
187,1
188,4
189,4
190,3
191,1
192,1
193,4
194,1
195,4
196,2
197,4
198,2
199,4
200,4
201,1
202,3
203,4
204,1
205,3
206,1
207,3
208,4
209,4
210,3
211,4
212,3
213,4
214,2
215,4
216,4
217,3
218,3
219,3
220,3
221,1
222,4
223,2
224,4
225,4
226,2
227,4
228,4
229,2
230,3
231,1
232,2
233,1
234,4
235,3
236,3
237,3
238,3
239,4
240,3
241,1
242,1
243,3
244,3
245,4
246,2
247,2
248,1
249,1
250,3
251,1
252,1
253,3
254,1
255,2
256,3
257,4
258,2
259,4
260,4
261,4
262,2
263,3
264,3
265,2
266,1
267,4
268,2
269,3
270,3
271,2
272,4
273,2
274,3
275,4
276,2
277,4
278,1
279,3
280,2
281,3
282,1
283,2
284,2
285,3
286,1
287,4
288,4
289,2
290,3
291,3
292,4
293,3
294,2
295,1
296,3
297,1
298,3
299,2
300,1
301,2
302,1
303,4
304,4
305,3
306,3
307,4
308,3
309,3
310,2
311,2
312,4
313,2
314,4
315,1
316,2
317,1
318,1
319,3
320,4
321,2
322,2
323,1
324,2
325,2
326,3
327,2
328,2
329,1
330,4
331,2
332,2
333,3
334,2
335,2
336,2
337,1
338,3
339,4
340,4
341,3
342,2
343,2
344,1
345,1
346,3
347,4
348,3
349,1
350,1
351,4
352,2
353,2
354,2
355,1
356,4
357,4
358,2
359,4
