iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.054605128296144945,5.2109374169995135,69.0,119.0,191.0,179.0
2,0.05407353451562573,,217.0,226.0,158.0,55.0
3,0.05407353451562573,,166.0,144.0,194.0,212.0
4,0.05407353451562573,,84.0,64.0,236.0,92.0
5,0.05407353451562573,,221.0,102.0,169.0,52.0
6,0.053853214757663984,,238.0,41.0,73.0,175.0
7,0.053853214757663984,,229.0,203.0,206.0,31.0
8,0.053853214757663984,,170.0,48.0,127.0,153.0
9,0.053853214757663984,,38.0,8.0,135.0,18.0
10,0.05354957503493174,,78.0,118.0,106.0,182.0
11,0.05354957503493174,,204.0,83.0,223.0,151.0
12,0.05354957503493174,,114.0,50.0,215.0,149.0
13,0.05354957503493174,,154.0,29.0,54.0,51.0
14,0.05354957503493174,,195.0,87.0,126.0,225.0
15,0.05354957503493174,,7.0,164.0,174.0,136.0
16,0.05354957503493174,,139.0,100.0,47.0,2.0
17,0.05354957503493174,,108.0,27.0,32.0,21.0
18,0.05354957503493174,,1.0,111.0,115.0,44.0
19,0.05354957503493174,,12.0,76.0,77.0,183.0
20,0.053511359413129594,,122.0,0.0,152.0,72.0
21,0.053511359413129594,,45.0,199.0,26.0,117.0
22,0.053511359413129594,,231.0,138.0,34.0,200.0
23,0.053511359413129594,,120.0,96.0,125.0,192.0
24,0.05332933825967759,,101.0,130.0,23.0,129.0
25,0.05332933825967759,,228.0,25.0,216.0,14.0
26,0.05332933825967759,,35.0,234.0,19.0,89.0
27,0.05330839926886513,,10.0,16.0,140.0,146.0
28,0.05330839926886513,,15.0,36.0,181.0,56.0
29,0.05330839926886513,,150.0,107.0,20.0,188.0
30,0.05330839926886513,,210.0,66.0,201.0,43.0
31,0.05330839926886513,,196.0,53.0,9.0,65.0
32,0.05330839926886513,,97.0,124.0,222.0,67.0
33,0.05330839926886513,,40.0,93.0,112.0,88.0
34,0.05330839926886513,,37.0,104.0,172.0,230.0
35,0.05330839926886513,,133.0,121.0,131.0,137.0
36,0.05330839926886513,,79.0,237.0,198.0,74.0
37,0.05330839926886513,,160.0,143.0,58.0,197.0
38,0.05330839926886513,,95.0,232.0,176.0,80.0
39,0.05330839926886513,,98.0,205.0,132.0,202.0
40,0.05330839926886513,,162.0,75.0,224.0,61.0
41,0.05330839926886513,,94.0,189.0,148.0,220.0
42,0.05330839926886513,,70.0,42.0,142.0,86.0
43,0.05321428090738414,,190.0,71.0,134.0,165.0
44,0.05321428090738414,,180.0,187.0,59.0,239.0
45,0.05321428090738414,,4.0,159.0,85.0,207.0
46,0.05313250325612942,,235.0,81.0,208.0,128.0
47,0.05313250325612942,,3.0,99.0,218.0,167.0
48,0.05313250325612942,,105.0,68.0,193.0,13.0
49,0.05313250325612942,,219.0,209.0,145.0,90.0
50,0.05313250325612942,,157.0,178.0,123.0,82.0
51,0.05313250325612942,,168.0,46.0,109.0,103.0
52,0.05313250325612942,,163.0,11.0,49.0,62.0
53,0.05313250325612942,,233.0,113.0,39.0,161.0
54,0.05313250325612942,,156.0,91.0,173.0,30.0
55,0.053126526352647634,,214.0,116.0,171.0,227.0
56,0.053126526352647634,,6.0,33.0,141.0,5.0
57,0.053126526352647634,,184.0,60.0,186.0,22.0
58,0.053126526352647634,,17.0,155.0,147.0,57.0
59,0.053126526352647634,,213.0,28.0,24.0,177.0
60,0.053126526352647634,,63.0,211.0,110.0,185.0
61,0.053126526352647634,,,,,
62,0.053126526352647634,,,,,
63,0.053126526352647634,,,,,
64,0.053126526352647634,,,,,
65,0.053126526352647634,,,,,
66,0.053126526352647634,,,,,
67,0.053126526352647634,,,,,
68,0.053126526352647634,,,,,
69,0.053126526352647634,,,,,
70,0.053126526352647634,,,,,
71,0.053126526352647634,,,,,
72,0.053126526352647634,,,,,
73,0.05312652635264763,,,,,
74,0.05312652635264763,,,,,
75,0.05312652635264763,,,,,
76,0.05312652635264763,,,,,
77,0.053111356166716375,,,,,
78,0.05309194755730583,,,,,
79,0.05307498020605964,,,,,
80,0.053061792198085614,,,,,
81,0.053061792198085614,,,,,
82,0.053061792198085614,,,,,
83,0.053061792198085614,,,,,
84,0.053061792198085614,,,,,
85,0.05305266290630653,,,,,
86,0.05305266290630653,,,,,
87,0.05302463661202693,,,,,
88,0.05302463661202693,,,,,
89,0.05302463661202693,,,,,
90,0.05302138459826443,,,,,
91,0.05302138459826443,,,,,
92,0.053014706713240774,,,,,
93,0.05299908058996066,,,,,
94,0.05299908058996066,,,,,
95,0.05299908058996066,,,,,
96,0.05299908058996066,,,,,
97,0.05299908058996066,,,,,
98,0.05299908058996066,,,,,
99,0.05299908058996066,,,,,
100,0.05299908058996066,,,,,
101,0.05299908058996066,,,,,
102,0.0529748773907365,,,,,
103,0.0529748773907365,,,,,
104,0.0529748773907365,,,,,
105,0.05294482190632027,,,,,
106,0.05294482190632027,,,,,
107,0.05294482190632027,,,,,
108,0.05294482190632027,,,,,
109,0.05294482190632027,,,,,
110,0.05294482190632027,,,,,
111,0.05294482190632027,,,,,
112,0.05294482190632027,,,,,
113,0.05294482190632027,,,,,
114,0.05293721885697209,,,,,
115,0.05293721885697209,,,,,
116,0.05293721885697209,,,,,
117,0.05293721885697209,,,,,
118,0.05293721885697209,,,,,
119,0.05293721885697209,,,,,
120,0.05293721885697209,,,,,
121,0.05293721885697209,,,,,
122,0.05293721885697209,,,,,
123,0.05293721885697209,,,,,
124,0.05293721885697209,,,,,
125,0.05293721885697209,,,,,
126,0.05293721885697209,,,,,
127,0.052937218856972085,,,,,
128,0.052937218856972085,,,,,
129,0.05292905359880556,,,,,
130,0.05292905359880556,,,,,
131,0.05292905359880556,,,,,
132,0.05292905359880556,,,,,
133,0.05292905359880556,,,,,
134,0.05292490701840267,,,,,
135,0.05292490701840267,,,,,
136,0.05292490701840267,,,,,
137,0.05292490701840267,,,,,
138,0.05292490701840267,,,,,
139,0.05292490701840267,,,,,
140,0.05292490701840267,,,,,
141,0.05292490701840267,,,,,
142,0.05292490701840267,,,,,
143,0.05292490701840267,,,,,
144,0.05292490701840267,,,,,
145,0.05292490701840267,,,,,
146,0.05292490701840267,,,,,
147,0.05292490701840267,,,,,
148,0.05292490701840267,,,,,
149,0.05292490701840267,,,,,
150,0.05292490701840267,,,,,
151,0.05292490701840267,,,,,
152,0.05292490701840267,,,,,
153,0.05292490701840267,,,,,
154,0.05292490701840267,,,,,
155,0.05292490701840267,,,,,
156,0.05292490701840267,,,,,
157,0.05292490701840266,,,,,
158,0.05292490701840266,,,,,
159,0.05292490701840266,,,,,
160,0.05292490701840266,,,,,
161,0.05292490701840266,,,,,
162,0.05292490701840266,,,,,
163,0.05292490701840266,,,,,
164,0.05292490701840266,,,,,
165,0.05292486211407137,,,,,
166,0.05292486211407137,,,,,
167,0.05292486211407136,,,,,
168,0.05292486211407136,,,,,
169,0.05292456375211031,,,,,
170,0.05292456375211031,,,,,
171,0.05292456375211031,,,,,
172,0.05292456375211031,,,,,
173,0.05292456375211031,,,,,
174,0.05292456375211031,,,,,
175,0.05292456375211031,,,,,
176,0.05292456375211031,,,,,
177,0.05292456375211031,,,,,
178,0.05292456375211031,,,,,
179,0.05292456375211031,,,,,
180,0.05292456375211031,,,,,
181,0.05292456375211031,,,,,
182,0.05292456375211031,,,,,
183,0.052915801376785546,,,,,
184,0.052915801376785546,,,,,
185,0.052915801376785546,,,,,
186,0.052915801376785546,,,,,
187,0.052915801376785546,,,,,
188,0.052915801376785546,,,,,
189,0.052915801376785546,,,,,
190,0.052915801376785546,,,,,
191,0.052915801376785546,,,,,
192,0.052915801376785546,,,,,
193,0.052915801376785546,,,,,
194,0.052915801376785546,,,,,
195,0.052915801376785546,,,,,
196,0.052915801376785546,,,,,
197,0.052915801376785546,,,,,
198,0.052915801376785546,,,,,
199,0.052915801376785546,,,,,
200,0.052915801376785546,,,,,
