iter,best,elapsed,group_1,group_2,group_3,group_4
1,0.035105047470126785,9.0078090420011,146.0,123.0,192.0,228.0
2,0.035048235364620955,,117.0,324.0,58.0,263.0
3,0.03461920989302297,,96.0,176.0,256.0,9.0
4,0.03461920989302297,,210.0,330.0,42.0,108.0
5,0.03461920989302297,,133.0,316.0,18.0,177.0
6,0.03461920989302297,,291.0,81.0,41.0,267.0
7,0.03461920989302297,,175.0,262.0,25.0,114.0
8,0.03461920989302297,,163.0,288.0,285.0,71.0
9,0.03461920989302297,,334.0,39.0,230.0,296.0
10,0.03456564878520982,,67.0,30.0,190.0,306.0
11,0.03456564878520982,,28.0,172.0,275.0,47.0
12,0.03453934910764168,,308.0,319.0,145.0,46.0
13,0.03453934910764168,,138.0,248.0,72.0,127.0
14,0.03453934910764168,,165.0,141.0,313.0,336.0
15,0.03453934910764168,,329.0,166.0,229.0,107.0
16,0.03453934910764168,,130.0,191.0,152.0,70.0
17,0.03453934910764168,,238.0,326.0,122.0,61.0
18,0.03453934910764168,,84.0,284.0,273.0,215.0
19,0.03453934910764168,,34.0,115.0,281.0,162.0
20,0.03453934910764168,,181.0,239.0,91.0,346.0
21,0.03453934910764168,,112.0,179.0,292.0,0.0
22,0.03453934910764168,,343.0,144.0,98.0,31.0
23,0.03453934910764168,,32.0,97.0,320.0,259.0
24,0.03452601353113655,,224.0,45.0,62.0,13.0
25,0.03452601353113655,,261.0,185.0,310.0,234.0
26,0.03452601353113655,,295.0,359.0,216.0,332.0
27,0.03452601353113655,,242.0,14.0,197.0,121.0
28,0.03452601353113655,,272.0,111.0,15.0,93.0
29,0.03452601353113655,,358.0,151.0,110.0,158.0
30,0.03452601353113655,,53.0,88.0,102.0,245.0
31,0.03452601353113655,,271.0,342.0,206.0,43.0
32,0.03452601353113655,,233.0,209.0,188.0,246.0
33,0.03452601353113655,,269.0,149.0,150.0,349.0
34,0.03452601353113655,,222.0,244.0,182.0,286.0
35,0.03452601353113655,,59.0,251.0,193.0,323.0
36,0.03452601353113655,,290.0,344.0,220.0,186.0
37,0.03452601353113655,,56.0,357.0,274.0,178.0
38,0.03452601353113655,,118.0,128.0,247.0,69.0
39,0.034523396747512564,,120.0,132.0,266.0,200.0
40,0.034523396747512564,,355.0,350.0,237.0,136.0
41,0.034523396747512564,,257.0,157.0,258.0,226.0
42,0.034523396747512564,,147.0,207.0,174.0,195.0
43,0.034523396747512564,,321.0,40.0,283.0,66.0
44,0.034523396747512564,,51.0,148.0,183.0,57.0
45,0.034523396747512564,,250.0,11.0,171.0,131.0
46,0.034523396747512564,,142.0,173.0,252.0,264.0
47,0.034503034262222634,,105.0,60.0,116.0,161.0
48,0.034503034262222634,,276.0,126.0,203.0,318.0
49,0.034503034262222634,,100.0,1.0,154.0,211.0
50,0.034503034262222634,,74.0,202.0,38.0,339.0
51,0.03447694668887215,,194.0,315.0,106.0,164.0
52,0.034471356797330314,,80.0,24.0,196.0,79.0
53,0.0344411438937872,,21.0,168.0,153.0,354.0
54,0.0344411438937872,,352.0,140.0,236.0,103.0
55,0.03444097039073497,,134.0,83.0,294.0,305.0
56,0.03443041807314354,,217.0,214.0,205.0,35.0
57,0.03443041807314354,,90.0,212.0,94.0,8.0
58,0.03443041807314354,,87.0,89.0,241.0,260.0
59,0.03442392384938904,,304.0,180.0,54.0,301.0
60,0.03442392384938904,,77.0,27.0,26.0,170.0
61,0.03442392384938904,,55.0,23.0,340.0,265.0
62,0.03442392384938904,,19.0,240.0,287.0,7.0
63,0.03442392384938904,,303.0,204.0,5.0,52.0
64,0.03442392384938904,,184.0,255.0,20.0,311.0
65,0.03441831943632913,,293.0,2.0,221.0,219.0
66,0.03441831943632913,,75.0,298.0,78.0,129.0
67,0.03441831943632913,,143.0,335.0,213.0,307.0
68,0.03441831943632913,,253.0,356.0,76.0,113.0
69,0.03440602938227867,,312.0,249.0,4.0,68.0
70,0.03440602938227867,,309.0,351.0,167.0,50.0
71,0.03440602938227867,,297.0,85.0,137.0,280.0
72,0.03440602938227867,,6.0,225.0,86.0,328.0
73,0.03440602938227867,,235.0,3.0,223.0,82.0
74,0.03440602938227867,,63.0,338.0,44.0,353.0
75,0.03440602938227867,,92.0,232.0,325.0,125.0
76,0.03440602938227867,,317.0,322.0,341.0,101.0
77,0.03440602938227867,,49.0,231.0,36.0,199.0
78,0.03438455749882267,,169.0,160.0,254.0,347.0
79,0.03438455749882267,,289.0,345.0,22.0,218.0
80,0.03438455749882267,,48.0,299.0,333.0,282.0
81,0.034383354654219725,,159.0,189.0,99.0,278.0
82,0.034383354654219725,,201.0,73.0,139.0,302.0
83,0.03437992118907153,,95.0,29.0,64.0,227.0
84,0.03437992118907153,,109.0,12.0,270.0,187.0
85,0.03437992118907153,,337.0,135.0,279.0,243.0
86,0.03437992118907153,,124.0,104.0,198.0,348.0
87,0.03437692895143138,,33.0,314.0,277.0,300.0
88,0.03437692895143138,,10.0,156.0,327.0,37.0
89,0.034376547432934765,,268.0,155.0,17.0,119.0
90,0.034376547432934765,,208.0,331.0,16.0,65.0
91,0.034376547432934765,,,,,
92,0.034376547432934765,,,,,
93,0.034376547432934765,,,,,
94,0.034376547432934765,,,,,
95,0.034376547432934765,,,,,
96,0.034376547432934765,,,,,
97,0.034376547432934765,,,,,
98,0.034376547432934765,,,,,
99,0.034376547432934765,,,,,
100,0.034376547432934765,,,,,
101,0.03437583680224379,,,,,
102,0.03437583680224379,,,,,
103,0.03437583680224379,,,,,
104,0.03437583680224379,,,,,
105,0.03437583680224379,,,,,
106,0.03437583680224379,,,,,
107,0.03437583680224379,,,,,
108,0.03437583680224379,,,,,
109,0.03437583680224379,,,,,
110,0.03437583680224379,,,,,
111,0.03437583680224379,,,,,
112,0.03437583680224379,,,,,
113,0.03437583680224379,,,,,
114,0.03437583680224379,,,,,
115,0.03437583680224379,,,,,
116,0.03437583680224379,,,,,
117,0.03437583680224379,,,,,
118,0.03437583680224379,,,,,
119,0.03437583680224379,,,,,
120,0.03437583680224379,,,,,
121,0.03437583680224379,,,,,
122,0.03437583680224379,,,,,
123,0.03437583680224379,,,,,
124,0.03437583680224379,,,,,
125,0.03437583680224379,,,,,
126,0.034367323230828244,,,,,
127,0.034367323230828244,,,,,
128,0.034367323230828244,,,,,
129,0.034367323230828244,,,,,
130,0.03436732323082824,,,,,
131,0.03436732323082824,,,,,
132,0.0343625423453663,,,,,
133,0.0343625423453663,,,,,
134,0.0343625423453663,,,,,
135,0.0343625423453663,,,,,
136,0.0343625423453663,,,,,
137,0.0343625423453663,,,,,
138,0.0343625423453663,,,,,
139,0.0343625423453663,,,,,
140,0.034359441655962566,,,,,
141,0.034359441655962566,,,,,
142,0.034359441655962566,,,,,
143,0.034359441655962566,,,,,
144,0.034359441655962566,,,,,
145,0.034359441655962566,,,,,
146,0.034359441655962566,,,,,
147,0.034359441655962566,,,,,
148,0.034359441655962566,,,,,
149,0.034359441655962566,,,,,
150,0.034359441655962566,,,,,
151,0.034359441655962566,,,,,
152,0.034359441655962566,,,,,
153,0.034359441655962566,,,,,
154,0.034359441655962566,,,,,
155,0.034359441655962566,,,,,
156,0.034359441655962566,,,,,
157,0.034359441655962566,,,,,
158,0.034359441655962566,,,,,
159,0.03435944165596256,,,,,
160,0.03435944165596256,,,,,
161,0.03435944165596256,,,,,
162,0.03435944165596256,,,,,
163,0.03435944165596256,,,,,
164,0.03435944165596256,,,,,
165,0.03435944165596256,,,,,
166,0.03435944165596256,,,,,
167,0.03435944165596256,,,,,
168,0.03435944165596256,,,,,
169,0.03435944165596256,,,,,
170,0.03435944165596256,,,,,
171,0.03435944165596256,,,,,
172,0.03435944165596256,,,,,
173,0.03435944165596256,,,,,
174,0.03435944165596256,,,,,
175,0.03435944165596256,,,,,
176,0.03435944165596256,,,,,
177,0.03435944165596256,,,,,
178,0.03435944165596256,,,,,
179,0.03435944165596256,,,,,
180,0.03435944165596256,,,,,
181,0.03435944165596256,,,,,
182,0.03435944165596256,,,,,
183,0.03435944165596256,,,,,
184,0.03435944165596256,,,,,
185,0.03435944165596256,,,,,
186,0.03435944165596256,,,,,
187,0.03435944165596256,,,,,
188,0.03435944165596256,,,,,
189,0.03435944165596256,,,,,
190,0.03435944165596256,,,,,
191,0.03435944165596256,,,,,
192,0.03435944165596256,,,,,
193,0.03435944165596256,,,,,
194,0.03435944165596256,,,,,
195,0.03435944165596256,,,,,
196,0.03435944165596256,,,,,
197,0.03435944165596256,,,,,
198,0.03435944165596256,,,,,
199,0.03435944165596256,,,,,
200,0.03435944165596256,,,,,
