subject_id,group_index
0,1
1,3
2,2
3,1
4,1
5,1
6,3
7,4
8,3
9,2
10,3
11,4
12,4
13,3
14,1
15,2
16,4
17,2
18,1
19,4
20,2
21,2
22,2
23,3
24,4
25,3
26,2
27,4
28,2
29,3
30,1
31,2
32,4
33,3
34,1
35,1
36,1
37,4
38,2
39,2
40,2
41,3
42,3
43,1
44,2
45,2
46,2
47,2
48,1
49,1
50,2
51,4
52,4
53,4
54,1
55,3
56,3
57,3
58,1
59,2
60,1
61,3
62,4
63,4
64,1
65,1
66,4
67,1
68,4
69,2
70,4
71,4
72,3
73,4
74,4
75,2
76,2
77,3
78,3
79,4
80,3
81,3
82,3
83,4
84,2
85,2
86,2
87,2
88,1
89,4
90,4
91,3
92,3
93,2
94,4
95,1
96,2
97,1
98,1
99,2
100,2
101,4
102,1
103,4
104,1
105,1
106,4
107,2
108,2
109,1
110,2
111,1
112,2
113,3
114,2
115,2
116,2
117,4
118,1
119,4
120,1
121,3
122,1
123,3
124,4
125,4
126,4
127,1
128,2
129,3
130,1
131,3
132,1
133,1
134,4
135,1
136,1
137,2
138,1
139,1
140,1
141,4
142,4
143,2
144,1
145,2
146,3
147,2
148,3
149,1
150,4
151,4
152,1
153,3
154,3
155,3
156,3
157,4
158,4
159,1
160,4
161,1
162,2
163,4
164,4
165,3
166,1
167,1
168,1
169,2
170,3
171,4
172,4
173,4
174,3
175,1
176,1
177,3
178,3
179,2
180,1
181,4
182,3
183,4
184,4
185,3
186,2
187,3
188,4
189,2
190,3
191,2
192,3
193,1
194,3
195,4
196,4
197,3
198,3
199,3
200,4
201,3
202,2
203,1
204,2
205,3
206,4
207,3
208,4
209,3
210,3
211,3
212,3
213,1
214,1
215,4
216,2
217,2
218,4
219,3
220,2
221,2
222,2
223,1
224,2
225,4
226,1
227,4
228,1
229,1
230,4
231,4
232,1
233,2
234,2
235,3
236,3
237,2
238,1
239,4
240,4
241,3
242,4
243,2
244,3
245,2
246,4
247,2
248,4
249,4
250,2
251,2
252,4
253,1
254,3
255,3
256,1
257,4
258,4
259,2
260,3
261,3
262,4
263,4
264,4
265,3
266,3
267,2
268,2
269,4
270,3
271,1
272,4
273,1
274,1
275,2
276,2
277,3
278,3
279,1
280,4
281,3
282,4
283,4
284,2
285,2
286,3
287,2
288,4
289,3
290,1
291,4
292,2
293,1
294,2
295,4
296,2
297,4
298,2
299,3
300,2
301,1
302,2
303,1
304,3
305,1
306,4
307,2
308,3
309,1
310,1
311,1
312,3
313,1
314,2
315,2
316,1
317,4
318,3
319,1
320,4
321,1
322,2
323,1
324,3
325,3
326,4
327,4
328,1
329,3
330,3
331,1
332,2
333,4
334,4
335,1
336,3
337,1
338,3
339,4
340,2
341,2
342,2
343,3
344,3
345,1
346,3
347,2
348,2
349,1
350,1
351,1
352,3
353,1
354,2
355,1
356,3
357,2
358,3
359,3
